Time(s); gENROE.delta; gENROE.PELEC; iEEEX1_1.EFD; gENROE.PMECH; gENROE.SPEED; GEN1.V; LOAD.V; GEN2.V; FAULT.V
4.82579; 30.1852; 0.343239; 1.34198; 0.4; -0.000109227; 0.272457; 1.00694; 0.996394; 1.0028
4.82679; 30.1833; 0.343264; 1.3419; 0.4; -0.000102593; 0.272457; 1.00693; 0.996387; 1.0028
4.82779; 30.1815; 0.343292; 1.34182; 0.4; -9.59616e-05; 0.272457; 1.00692; 0.996379; 1.00279
4.82879; 30.1799; 0.343322; 1.34174; 0.4; -8.93341e-05; 0.272457; 1.0069; 0.996372; 1.00279
4.82979; 30.1783; 0.343354; 1.34167; 0.4; -8.27106e-05; 0.272457; 1.00689; 0.996364; 1.00278
4.83079; 30.1769; 0.343388; 1.34159; 0.4; -7.60912e-05; 0.272457; 1.00688; 0.996357; 1.00278
4.83179; 30.1756; 0.343425; 1.34152; 0.4; -6.94763e-05; 0.272457; 1.00687; 0.996349; 1.00277
4.83279; 30.1744; 0.343463; 1.34145; 0.4; -6.2866e-05; 0.272457; 1.00685; 0.996341; 1.00277
4.83379; 30.1733; 0.343504; 1.34137; 0.4; -5.62607e-05; 0.272457; 1.00684; 0.996334; 1.00276
4.83479; 30.1724; 0.343547; 1.3413; 0.4; -4.96606e-05; 0.272457; 1.00683; 0.996326; 1.00276
4.83579; 30.1715; 0.343592; 1.34124; 0.4; -4.30659e-05; 0.272457; 1.00681; 0.996318; 1.00275
4.83679; 30.1708; 0.343639; 1.34117; 0.4; -3.6477e-05; 0.272457; 1.0068; 0.99631; 1.00275
4.83779; 30.1702; 0.343689; 1.3411; 0.4; -2.9894e-05; 0.272457; 1.00679; 0.996302; 1.00274
4.83879; 30.1697; 0.34374; 1.34104; 0.4; -2.33172e-05; 0.272457; 1.00678; 0.996295; 1.00274
4.83979; 30.1694; 0.343794; 1.34097; 0.4; -1.67469e-05; 0.272457; 1.00676; 0.996287; 1.00273
4.84079; 30.1691; 0.34385; 1.34091; 0.4; -1.01832e-05; 0.272457; 1.00675; 0.996279; 1.00273
4.84179; 30.169; 0.343908; 1.34085; 0.4; -3.62653e-06; 0.272457; 1.00674; 0.996271; 1.00272
4.84279; 30.169; 0.343967; 1.34079; 0.4; 2.92296e-06; 0.272457; 1.00672; 0.996262; 1.00272
4.84379; 30.1691; 0.34403; 1.34073; 0.4; 9.46503e-06; 0.272457; 1.00671; 0.996254; 1.00271
4.84479; 30.1694; 0.344094; 1.34067; 0.4; 1.59994e-05; 0.272457; 1.0067; 0.996246; 1.00271
4.84579; 30.1697; 0.34416; 1.34061; 0.4; 2.25258e-05; 0.272457; 1.00668; 0.996238; 1.0027
4.84679; 30.1702; 0.344229; 1.34056; 0.4; 2.9044e-05; 0.272457; 1.00667; 0.99623; 1.0027
4.84779; 30.1707; 0.3443; 1.3405; 0.4; 3.55538e-05; 0.272457; 1.00666; 0.996222; 1.00269
4.84879; 30.1714; 0.344372; 1.34045; 0.4; 4.20549e-05; 0.272457; 1.00664; 0.996213; 1.00269
4.84979; 30.1723; 0.344447; 1.3404; 0.4; 4.85471e-05; 0.272457; 1.00663; 0.996205; 1.00268
4.85079; 30.1732; 0.344524; 1.34035; 0.4; 5.50302e-05; 0.272457; 1.00662; 0.996197; 1.00268
4.85179; 30.1742; 0.344603; 1.3403; 0.4; 6.15038e-05; 0.272457; 1.0066; 0.996188; 1.00267
4.85279; 30.1754; 0.344684; 1.34025; 0.4; 6.79678e-05; 0.272457; 1.00659; 0.99618; 1.00266
4.85379; 30.1767; 0.344767; 1.3402; 0.4; 7.44219e-05; 0.272457; 1.00658; 0.996171; 1.00266
4.85479; 30.1781; 0.344852; 1.34016; 0.4; 8.08659e-05; 0.272457; 1.00656; 0.996163; 1.00265
4.85579; 30.1796; 0.344939; 1.34011; 0.4; 8.72996e-05; 0.272457; 1.00655; 0.996155; 1.00265
4.85679; 30.1812; 0.345028; 1.34007; 0.4; 9.37226e-05; 0.272457; 1.00653; 0.996146; 1.00264
4.85779; 30.183; 0.345119; 1.34003; 0.4; 0.000100135; 0.272457; 1.00652; 0.996137; 1.00264
4.85879; 30.1848; 0.345213; 1.33999; 0.4; 0.000106536; 0.272457; 1.00651; 0.996129; 1.00263
4.85979; 30.1868; 0.345308; 1.33995; 0.4; 0.000112926; 0.272457; 1.00649; 0.99612; 1.00263
4.86079; 30.1889; 0.345405; 1.33991; 0.4; 0.000119304; 0.272457; 1.00648; 0.996111; 1.00262
4.86179; 30.1911; 0.345504; 1.33987; 0.4; 0.000125671; 0.272457; 1.00646; 0.996103; 1.00262
4.86279; 30.1934; 0.345606; 1.33984; 0.4; 0.000132025; 0.272457; 1.00645; 0.996094; 1.00261
4.86379; 30.1959; 0.345709; 1.3398; 0.4; 0.000138367; 0.272457; 1.00644; 0.996085; 1.0026
4.86479; 30.1984; 0.345814; 1.33977; 0.4; 0.000144697; 0.272457; 1.00642; 0.996076; 1.0026
4.86579; 30.2011; 0.345921; 1.33974; 0.4; 0.000151014; 0.272457; 1.00641; 0.996067; 1.00259
4.86679; 30.2038; 0.346031; 1.3397; 0.4; 0.000157318; 0.272457; 1.00639; 0.996059; 1.00259
4.86779; 30.2067; 0.346142; 1.33967; 0.4; 0.000163609; 0.272457; 1.00638; 0.99605; 1.00258
4.86879; 30.2097; 0.346255; 1.33965; 0.4; 0.000169887; 0.272457; 1.00636; 0.996041; 1.00258
4.86979; 30.2128; 0.34637; 1.33962; 0.4; 0.000176151; 0.272457; 1.00635; 0.996032; 1.00257
4.87079; 30.2161; 0.346486; 1.33959; 0.4; 0.000182401; 0.272457; 1.00634; 0.996023; 1.00257
4.87179; 30.2194; 0.346605; 1.33957; 0.4; 0.000188637; 0.272457; 1.00632; 0.996014; 1.00256
4.87279; 30.2229; 0.346726; 1.33954; 0.4; 0.000194859; 0.272457; 1.00631; 0.996005; 1.00255
4.87379; 30.2264; 0.346849; 1.33952; 0.4; 0.000201066; 0.272457; 1.00629; 0.995996; 1.00255
4.87479; 30.2301; 0.346973; 1.3395; 0.4; 0.000207259; 0.272457; 1.00628; 0.995986; 1.00254
4.87579; 30.2339; 0.3471; 1.33948; 0.4; 0.000213436; 0.272457; 1.00626; 0.995977; 1.00254
4.87679; 30.2378; 0.347228; 1.33946; 0.4; 0.000219599; 0.272457; 1.00625; 0.995968; 1.00253
4.87779; 30.2418; 0.347358; 1.33944; 0.4; 0.000225746; 0.272457; 1.00623; 0.995959; 1.00253
4.87879; 30.2459; 0.347491; 1.33942; 0.4; 0.000231877; 0.272457; 1.00622; 0.99595; 1.00252
4.87979; 30.2501; 0.347625; 1.33941; 0.4; 0.000237993; 0.272457; 1.0062; 0.99594; 1.00251
4.88079; 30.2545; 0.34776; 1.33939; 0.4; 0.000244092; 0.272457; 1.00619; 0.995931; 1.00251
4.88179; 30.2589; 0.347898; 1.33938; 0.4; 0.000250176; 0.272457; 1.00617; 0.995922; 1.0025
4.88279; 30.2635; 0.348038; 1.33937; 0.4; 0.000256243; 0.272457; 1.00616; 0.995912; 1.0025
4.88379; 30.2681; 0.348179; 1.33936; 0.4; 0.000262293; 0.272457; 1.00614; 0.995903; 1.00249
4.88479; 30.2729; 0.348322; 1.33935; 0.4; 0.000268326; 0.272457; 1.00613; 0.995893; 1.00248
4.88579; 30.2778; 0.348467; 1.33934; 0.4; 0.000274342; 0.272457; 1.00611; 0.995884; 1.00248
4.88679; 30.2828; 0.348614; 1.33933; 0.4; 0.000280341; 0.272457; 1.0061; 0.995874; 1.00247
4.88779; 30.2879; 0.348763; 1.33932; 0.4; 0.000286322; 0.272457; 1.00608; 0.995865; 1.00247
4.88879; 30.2931; 0.348913; 1.33932; 0.4; 0.000292285; 0.272457; 1.00607; 0.995855; 1.00246
4.88979; 30.2984; 0.349065; 1.33932; 0.4; 0.000298231; 0.272457; 1.00605; 0.995846; 1.00245
4.89079; 30.3038; 0.349219; 1.33931; 0.4; 0.000304158; 0.272457; 1.00604; 0.995836; 1.00245
4.89179; 30.3094; 0.349375; 1.33931; 0.4; 0.000310067; 0.272457; 1.00602; 0.995827; 1.00244
4.89279; 30.315; 0.349532; 1.33931; 0.4; 0.000315958; 0.272457; 1.00601; 0.995817; 1.00244
4.89379; 30.3207; 0.349691; 1.33931; 0.4; 0.000321829; 0.272457; 1.00599; 0.995807; 1.00243
4.89479; 30.3266; 0.349852; 1.33931; 0.4; 0.000327682; 0.272457; 1.00598; 0.995798; 1.00242
4.89579; 30.3325; 0.350015; 1.33932; 0.4; 0.000333516; 0.272457; 1.00596; 0.995788; 1.00242
4.89679; 30.3386; 0.350179; 1.33932; 0.4; 0.00033933; 0.272457; 1.00595; 0.995778; 1.00241
4.89779; 30.3448; 0.350345; 1.33932; 0.4; 0.000345124; 0.272457; 1.00593; 0.995768; 1.00241
4.89879; 30.351; 0.350513; 1.33933; 0.4; 0.000350899; 0.272457; 1.00591; 0.995758; 1.0024
4.89979; 30.3574; 0.350683; 1.33934; 0.4; 0.000356654; 0.272457; 1.0059; 0.995749; 1.00239
4.90079; 30.3639; 0.350854; 1.33935; 0.4; 0.000362389; 0.272457; 1.00588; 0.995739; 1.00239
4.90179; 30.3704; 0.351026; 1.33936; 0.4; 0.000368103; 0.272457; 1.00587; 0.995729; 1.00238
4.90279; 30.3771; 0.351201; 1.33937; 0.4; 0.000373797; 0.272457; 1.00585; 0.995719; 1.00238
4.90379; 30.3839; 0.351377; 1.33938; 0.4; 0.00037947; 0.272457; 1.00584; 0.995709; 1.00237
4.90479; 30.3908; 0.351555; 1.33939; 0.4; 0.000385122; 0.272457; 1.00582; 0.995699; 1.00236
4.90579; 30.3978; 0.351734; 1.3394; 0.4; 0.000390753; 0.272457; 1.00581; 0.995689; 1.00236
4.90679; 30.4048; 0.351915; 1.33942; 0.4; 0.000396363; 0.272457; 1.00579; 0.995679; 1.00235
4.90779; 30.412; 0.352098; 1.33944; 0.4; 0.000401951; 0.272457; 1.00577; 0.995669; 1.00234
4.90879; 30.4193; 0.352282; 1.33945; 0.4; 0.000407518; 0.272457; 1.00576; 0.995659; 1.00234
4.90979; 30.4267; 0.352468; 1.33947; 0.4; 0.000413062; 0.272457; 1.00574; 0.995649; 1.00233
4.91079; 30.4342; 0.352655; 1.33949; 0.4; 0.000418585; 0.272457; 1.00573; 0.995639; 1.00233
4.91179; 30.4418; 0.352844; 1.33951; 0.4; 0.000424085; 0.272457; 1.00571; 0.995628; 1.00232
4.91279; 30.4494; 0.353034; 1.33953; 0.4; 0.000429563; 0.272457; 1.00569; 0.995618; 1.00231
4.91379; 30.4572; 0.353228; 1.33956; 0.4; 0.000435018; 0.272457; 1.00568; 0.995613; 1.00231
4.91479; 30.4651; 0.353422; 1.33958; 0.4; 0.000440451; 0.272457; 1.00567; 0.995603; 1.0023
4.91579; 30.4731; 0.353617; 1.3396; 0.4; 0.00044586; 0.272457; 1.00565; 0.995593; 1.0023
4.91679; 30.4812; 0.353813; 1.33963; 0.4; 0.000451246; 0.272457; 1.00563; 0.995583; 1.00229
4.91779; 30.4893; 0.354012; 1.33966; 0.4; 0.000456609; 0.272457; 1.00562; 0.995572; 1.00229
4.91879; 30.4976; 0.354211; 1.33968; 0.4; 0.000461949; 0.272457; 1.0056; 0.995562; 1.00228
4.91979; 30.506; 0.354412; 1.33971; 0.4; 0.000467265; 0.272457; 1.00558; 0.995552; 1.00227
4.92079; 30.5144; 0.354615; 1.33974; 0.4; 0.000472557; 0.272457; 1.00557; 0.995541; 1.00227
4.92179; 30.523; 0.354819; 1.33977; 0.4; 0.000477824; 0.272457; 1.00555; 0.995531; 1.00226
4.92279; 30.5316; 0.355024; 1.33981; 0.4; 0.000483068; 0.272457; 1.00554; 0.995521; 1.00225
4.92379; 30.5404; 0.355231; 1.33984; 0.4; 0.000488288; 0.272457; 1.00552; 0.99551; 1.00225
4.92479; 30.5492; 0.35544; 1.33987; 0.4; 0.000493483; 0.272457; 1.0055; 0.9955; 1.00224
4.92579; 30.5581; 0.35565; 1.33991; 0.4; 0.000498653; 0.272457; 1.00549; 0.995489; 1.00223
4.92679; 30.5672; 0.355861; 1.33995; 0.4; 0.000503798; 0.272457; 1.00547; 0.995479; 1.00223
4.92779; 30.5763; 0.356074; 1.33998; 0.4; 0.000508919; 0.272457; 1.00546; 0.995468; 1.00222
4.92879; 30.5855; 0.356288; 1.34002; 0.4; 0.000514014; 0.272457; 1.00544; 0.995458; 1.00222
4.92979; 30.5948; 0.356503; 1.34006; 0.4; 0.000519084; 0.272457; 1.00542; 0.995447; 1.00221
4.93079; 30.6042; 0.35672; 1.3401; 0.4; 0.000524129; 0.272457; 1.00541; 0.995437; 1.0022
4.93179; 30.6136; 0.356938; 1.34014; 0.4; 0.000529147; 0.272457; 1.00539; 0.995426; 1.0022
4.93279; 30.6232; 0.357158; 1.34018; 0.4; 0.000534141; 0.272457; 1.00537; 0.995416; 1.00219
4.93379; 30.6329; 0.357379; 1.34023; 0.4; 0.000539108; 0.272457; 1.00536; 0.995405; 1.00218
4.93479; 30.6426; 0.357601; 1.34027; 0.4; 0.000544049; 0.272457; 1.00534; 0.995394; 1.00218
4.93579; 30.6525; 0.357824; 1.34032; 0.4; 0.000548963; 0.272457; 1.00532; 0.995384; 1.00217
4.93679; 30.6624; 0.358049; 1.34036; 0.4; 0.000553852; 0.272457; 1.00531; 0.995373; 1.00216
4.93779; 30.6724; 0.358275; 1.34041; 0.4; 0.000558713; 0.272457; 1.00529; 0.995363; 1.00216
4.93879; 30.6825; 0.358502; 1.34046; 0.4; 0.000563548; 0.272457; 1.00527; 0.995352; 1.00215
4.93979; 30.6927; 0.358731; 1.34051; 0.4; 0.000568356; 0.272457; 1.00526; 0.995341; 1.00214
4.94079; 30.703; 0.358961; 1.34056; 0.4; 0.000573137; 0.272457; 1.00524; 0.99533; 1.00214
4.94179; 30.7133; 0.359192; 1.34061; 0.4; 0.000577891; 0.272457; 1.00523; 0.995319; 1.00213
4.94279; 30.7238; 0.359425; 1.34066; 0.4; 0.000582618; 0.272457; 1.00521; 0.995309; 1.00212
4.94379; 30.7343; 0.359659; 1.34072; 0.4; 0.000587317; 0.272457; 1.00519; 0.995298; 1.00212
4.94479; 30.7449; 0.359894; 1.34077; 0.4; 0.000591989; 0.272457; 1.00518; 0.995287; 1.00211
4.94579; 30.7556; 0.36013; 1.34083; 0.4; 0.000596633; 0.272457; 1.00516; 0.995276; 1.0021
4.94678; 30.7664; 0.360367; 1.34088; 0.4; 0.000601249; 0.272457; 1.00514; 0.995265; 1.0021
4.94778; 30.7772; 0.360605; 1.34094; 0.4; 0.000605837; 0.272457; 1.00513; 0.995254; 1.00209
4.94878; 30.7882; 0.360845; 1.341; 0.4; 0.000610396; 0.272457; 1.00511; 0.995244; 1.00208
4.94978; 30.7992; 0.361086; 1.34106; 0.4; 0.000614928; 0.272457; 1.00509; 0.995233; 1.00208
4.95078; 30.8103; 0.361328; 1.34111; 0.4; 0.000619431; 0.272457; 1.00508; 0.995222; 1.00207
4.95178; 30.8215; 0.361571; 1.34118; 0.4; 0.000623906; 0.272457; 1.00506; 0.995211; 1.00206
4.95278; 30.8328; 0.361815; 1.34124; 0.4; 0.000628352; 0.272457; 1.00504; 0.9952; 1.00206
4.95378; 30.8441; 0.362061; 1.3413; 0.4; 0.000632769; 0.272457; 1.00502; 0.995189; 1.00205
4.95478; 30.8556; 0.362307; 1.34136; 0.4; 0.000637157; 0.272457; 1.00501; 0.995178; 1.00204
4.95578; 30.8671; 0.362555; 1.34143; 0.4; 0.000641516; 0.272457; 1.00499; 0.995167; 1.00204
4.95678; 30.8787; 0.362803; 1.34149; 0.4; 0.000645846; 0.272457; 1.00497; 0.995155; 1.00203
4.95778; 30.8903; 0.363053; 1.34156; 0.4; 0.000650147; 0.272457; 1.00496; 0.995144; 1.00202
4.95878; 30.9021; 0.363304; 1.34163; 0.4; 0.000654418; 0.272457; 1.00494; 0.995133; 1.00202
4.95978; 30.9139; 0.363556; 1.34169; 0.4; 0.00065866; 0.272457; 1.00492; 0.995122; 1.00201
4.96078; 30.9258; 0.363809; 1.34176; 0.4; 0.000662872; 0.272457; 1.00491; 0.995111; 1.002
4.96178; 30.9377; 0.364063; 1.34183; 0.4; 0.000667054; 0.272457; 1.00489; 0.9951; 1.002
4.96278; 30.9498; 0.364318; 1.3419; 0.4; 0.000671206; 0.272457; 1.00487; 0.995089; 1.00199
4.96378; 30.9619; 0.364574; 1.34198; 0.4; 0.000675328; 0.272457; 1.00486; 0.995077; 1.00198
4.96478; 30.9741; 0.36483; 1.34205; 0.4; 0.00067942; 0.272457; 1.00484; 0.995066; 1.00198
4.96578; 30.9864; 0.365088; 1.34212; 0.4; 0.000683482; 0.272457; 1.00482; 0.995055; 1.00197
4.96678; 30.9987; 0.365347; 1.3422; 0.4; 0.000687513; 0.272457; 1.0048; 0.995044; 1.00196
4.96778; 31.0111; 0.365607; 1.34227; 0.4; 0.000691514; 0.272457; 1.00479; 0.995033; 1.00195
4.96878; 31.0236; 0.365868; 1.34235; 0.4; 0.000695484; 0.272457; 1.00477; 0.995021; 1.00195
4.96978; 31.0362; 0.366129; 1.34242; 0.4; 0.000699424; 0.272457; 1.00475; 0.99501; 1.00194
4.97078; 31.0488; 0.366392; 1.3425; 0.4; 0.000703333; 0.272457; 1.00474; 0.994999; 1.00193
4.97178; 31.0615; 0.366656; 1.34258; 0.4; 0.000707211; 0.272457; 1.00472; 0.994987; 1.00193
4.97278; 31.0742; 0.36692; 1.34266; 0.4; 0.000711058; 0.272457; 1.0047; 0.994976; 1.00192
4.97378; 31.0871; 0.367186; 1.34274; 0.4; 0.000714873; 0.272457; 1.00469; 0.994965; 1.00191
4.97478; 31.1; 0.367452; 1.34282; 0.4; 0.000718658; 0.272457; 1.00467; 0.994953; 1.00191
4.97578; 31.113; 0.367719; 1.3429; 0.4; 0.000722411; 0.272457; 1.00465; 0.994942; 1.0019
4.97678; 31.126; 0.367987; 1.34298; 0.4; 0.000726133; 0.272457; 1.00463; 0.994931; 1.00189
4.97778; 31.1391; 0.368255; 1.34307; 0.4; 0.000729823; 0.272457; 1.00462; 0.994919; 1.00189
4.97878; 31.1523; 0.368525; 1.34315; 0.4; 0.000733482; 0.272457; 1.0046; 0.994908; 1.00188
4.97978; 31.1655; 0.368795; 1.34324; 0.4; 0.000737108; 0.272457; 1.00458; 0.994896; 1.00187
4.98078; 31.1788; 0.369067; 1.34332; 0.4; 0.000740704; 0.272457; 1.00457; 0.994885; 1.00186
4.98178; 31.1922; 0.369339; 1.34341; 0.4; 0.000744267; 0.272457; 1.00455; 0.994874; 1.00186
4.98278; 31.2056; 0.369611; 1.3435; 0.4; 0.000747798; 0.272457; 1.00453; 0.994862; 1.00185
4.98378; 31.2191; 0.369885; 1.34359; 0.4; 0.000751297; 0.272457; 1.00451; 0.994851; 1.00184
4.98478; 31.2326; 0.370159; 1.34368; 0.4; 0.000754764; 0.272457; 1.0045; 0.994839; 1.00184
4.98578; 31.2463; 0.370434; 1.34377; 0.4; 0.000758199; 0.272457; 1.00448; 0.994828; 1.00183
4.98678; 31.2599; 0.37071; 1.34386; 0.4; 0.000761601; 0.272457; 1.00446; 0.994816; 1.00182
4.98778; 31.2737; 0.370987; 1.34395; 0.4; 0.000764971; 0.272457; 1.00445; 0.994805; 1.00182
4.98878; 31.2875; 0.371264; 1.34404; 0.4; 0.000768309; 0.272457; 1.00443; 0.994793; 1.00181
4.98978; 31.3013; 0.371542; 1.34413; 0.4; 0.000771614; 0.272457; 1.00441; 0.994781; 1.0018
4.99078; 31.3153; 0.37182; 1.34423; 0.4; 0.000774886; 0.272457; 1.00439; 0.99477; 1.00179
4.99178; 31.3292; 0.3721; 1.34432; 0.4; 0.000778125; 0.272457; 1.00438; 0.994758; 1.00179
4.99278; 31.3433; 0.372379; 1.34442; 0.4; 0.000781332; 0.272457; 1.00436; 0.994747; 1.00178
4.99378; 31.3574; 0.37266; 1.34451; 0.4; 0.000784506; 0.272457; 1.00434; 0.994735; 1.00177
4.99478; 31.3715; 0.372941; 1.34461; 0.4; 0.000787647; 0.272457; 1.00432; 0.994723; 1.00177
4.99578; 31.3857; 0.373223; 1.34471; 0.4; 0.000790754; 0.272457; 1.00431; 0.994712; 1.00176
4.99678; 31.4; 0.373505; 1.34481; 0.4; 0.000793829; 0.272457; 1.00429; 0.9947; 1.00175
4.99778; 31.4143; 0.373788; 1.34491; 0.4; 0.000796871; 0.272457; 1.00427; 0.994688; 1.00174
4.99878; 31.4287; 0.374072; 1.34501; 0.4; 0.000799879; 0.272457; 1.00426; 0.994677; 1.00174
4.99978; 31.4431; 0.374356; 1.34511; 0.4; 0.000802854; 0.272457; 1.00424; 0.994665; 1.00173
5.00078; 31.4576; 0.374641; 1.34521; 0.4; 0.000805796; 0.272457; 1.00422; 0.994653; 1.00172
5.00078; 31.4576; 0.374641; 1.34521; 0.4; 0.000805796; 0.272457; 1.00422; 0.994653; 1.00172
5.00578; 31.5591; 0.376636; 1.34592; 0.4; 0.000826253; 0.272457; 1.0041; 0.994571; 1.00167
5.01078; 31.6344; 0.37809; 1.34647; 0.4; 0.000839122; 0.272457; 1.00401; 0.994513; 1.00164
5.01578; 31.7105; 0.379551; 1.34703; 0.4; 0.000851298; 0.272457; 1.00393; 0.994453; 1.0016
5.02078; 31.7877; 0.38102; 1.3476; 0.4; 0.000862616; 0.272457; 1.00384; 0.994394; 1.00156
5.02578; 31.8658; 0.382497; 1.3482; 0.4; 0.00087307; 0.272457; 1.00375; 0.994335; 1.00153
5.03078; 31.9449; 0.383979; 1.34881; 0.4; 0.000882658; 0.272457; 1.00367; 0.994276; 1.00149
5.03578; 32.0247; 0.385466; 1.34943; 0.4; 0.000891376; 0.272457; 1.00358; 0.994216; 1.00145
5.04078; 32.1054; 0.386955; 1.35007; 0.4; 0.000899222; 0.272457; 1.0035; 0.994157; 1.00142
5.04578; 32.1866; 0.388446; 1.35072; 0.4; 0.000906196; 0.272457; 1.00341; 0.994097; 1.00138
5.05078; 32.2685; 0.389936; 1.35139; 0.4; 0.000912298; 0.272457; 1.00332; 0.994038; 1.00134
5.05578; 32.3509; 0.391425; 1.35207; 0.4; 0.000917527; 0.272457; 1.00324; 0.993979; 1.00131
5.06078; 32.4337; 0.392911; 1.35276; 0.4; 0.000921886; 0.272457; 1.00316; 0.993919; 1.00127
5.06578; 32.5169; 0.394393; 1.35346; 0.4; 0.000925377; 0.272457; 1.00307; 0.99386; 1.00123
5.07078; 32.6003; 0.395869; 1.35418; 0.4; 0.000928004; 0.272457; 1.00299; 0.993801; 1.0012
5.07578; 32.6839; 0.397337; 1.35491; 0.4; 0.000929769; 0.272457; 1.0029; 0.993743; 1.00116
5.08078; 32.7677; 0.398797; 1.35565; 0.4; 0.000930678; 0.272457; 1.00282; 0.993684; 1.00112
5.08578; 32.8515; 0.400248; 1.35639; 0.4; 0.000930737; 0.272457; 1.00274; 0.993626; 1.00109
5.09078; 32.9353; 0.401687; 1.35715; 0.4; 0.000929951; 0.272457; 1.00266; 0.993568; 1.00105
5.09578; 33.0189; 0.403114; 1.35792; 0.4; 0.000928329; 0.272457; 1.00258; 0.993511; 1.00102
5.10078; 33.1024; 0.404527; 1.3587; 0.4; 0.000925877; 0.272457; 1.0025; 0.993454; 1.00098
5.10578; 33.1856; 0.405925; 1.35948; 0.4; 0.000922604; 0.272457; 1.00242; 0.993397; 1.00094
5.11078; 33.2685; 0.407307; 1.36028; 0.4; 0.00091852; 0.272457; 1.00234; 0.993341; 1.00091
5.11578; 33.351; 0.408671; 1.36108; 0.4; 0.000913635; 0.272457; 1.00226; 0.993286; 1.00087
5.12078; 33.433; 0.410017; 1.36188; 0.4; 0.000907959; 0.272457; 1.00219; 0.993231; 1.00084
5.12578; 33.5145; 0.411343; 1.3627; 0.4; 0.000901503; 0.272457; 1.00211; 0.993176; 1.00081
5.13078; 33.5953; 0.412649; 1.36352; 0.4; 0.00089428; 0.272457; 1.00204; 0.993123; 1.00077
5.13578; 33.6755; 0.413933; 1.36434; 0.4; 0.000886303; 0.272457; 1.00197; 0.99307; 1.00074
5.14078; 33.7549; 0.415193; 1.36517; 0.4; 0.000877584; 0.272457; 1.00189; 0.993017; 1.0007
5.14578; 33.8335; 0.41643; 1.36601; 0.4; 0.000868137; 0.272457; 1.00182; 0.992966; 1.00067
5.15078; 33.9112; 0.417642; 1.36685; 0.4; 0.000857977; 0.272457; 1.00175; 0.992915; 1.00064
5.15578; 33.9879; 0.418828; 1.36769; 0.4; 0.00084712; 0.272457; 1.00168; 0.992865; 1.00061
5.16078; 34.0637; 0.419987; 1.36853; 0.4; 0.000835579; 0.272457; 1.00162; 0.992816; 1.00058
5.16578; 34.1384; 0.421118; 1.36938; 0.4; 0.000823372; 0.272457; 1.00155; 0.992768; 1.00055
5.17078; 34.2119; 0.422221; 1.37023; 0.4; 0.000810516; 0.272457; 1.00149; 0.992721; 1.00052
5.17579; 34.2843; 0.423295; 1.37108; 0.4; 0.000797026; 0.272457; 1.00142; 0.992675; 1.00049
5.18079; 34.3554; 0.424338; 1.37193; 0.4; 0.000782922; 0.272457; 1.00136; 0.99263; 1.00046
5.18579; 34.4253; 0.42535; 1.37278; 0.4; 0.00076822; 0.272457; 1.0013; 0.992586; 1.00043
5.19079; 34.4937; 0.42633; 1.37363; 0.4; 0.000752939; 0.272457; 1.00124; 0.992543; 1.0004
5.19579; 34.5608; 0.427279; 1.37448; 0.4; 0.000737099; 0.272457; 1.00119; 0.992502; 1.00038
5.20079; 34.6264; 0.428194; 1.37533; 0.4; 0.000720718; 0.272457; 1.00113; 0.992461; 1.00035
5.20579; 34.6906; 0.429075; 1.37618; 0.4; 0.000703816; 0.272457; 1.00108; 0.992422; 1.00032
5.21079; 34.7532; 0.429923; 1.37702; 0.4; 0.000686413; 0.272457; 1.00102; 0.992384; 1.0003
5.21579; 34.8141; 0.430735; 1.37787; 0.4; 0.000668529; 0.272457; 1.00097; 0.992347; 1.00028
5.22079; 34.8735; 0.431512; 1.3787; 0.4; 0.000650185; 0.272457; 1.00093; 0.992311; 1.00025
5.22579; 34.9312; 0.432254; 1.37954; 0.4; 0.000631402; 0.272457; 1.00088; 0.992277; 1.00023
5.23079; 34.9872; 0.432959; 1.38036; 0.4; 0.0006122; 0.272457; 1.00083; 0.992244; 1.00021
5.23579; 35.0414; 0.433628; 1.38119; 0.4; 0.000592601; 0.272457; 1.00079; 0.992212; 1.00019
5.24079; 35.0939; 0.43426; 1.382; 0.4; 0.000572627; 0.272457; 1.00075; 0.992182; 1.00017
5.24579; 35.1445; 0.434855; 1.38282; 0.4; 0.000552299; 0.272457; 1.00071; 0.992153; 1.00015
5.25079; 35.1933; 0.435412; 1.38362; 0.4; 0.00053164; 0.272457; 1.00067; 0.992126; 1.00013
5.25579; 35.2402; 0.435931; 1.38441; 0.4; 0.000510671; 0.272457; 1.00064; 0.9921; 1.00012
5.26079; 35.2852; 0.436413; 1.3852; 0.4; 0.000489415; 0.272457; 1.0006; 0.992075; 1.0001
5.26579; 35.3283; 0.436856; 1.38598; 0.4; 0.000467893; 0.272457; 1.00057; 0.992052; 1.00009
5.27079; 35.3695; 0.437261; 1.38675; 0.4; 0.000446129; 0.272457; 1.00054; 0.992031; 1.00007
5.27579; 35.4086; 0.437627; 1.38751; 0.4; 0.000424145; 0.272457; 1.00051; 0.99201; 1.00006
5.28079; 35.4458; 0.437955; 1.38826; 0.4; 0.000401963; 0.272457; 1.00048; 0.991992; 1.00005
5.28579; 35.481; 0.438245; 1.38899; 0.4; 0.000379606; 0.272457; 1.00046; 0.991974; 1.00004
5.29079; 35.5142; 0.438496; 1.38972; 0.4; 0.000357096; 0.272457; 1.00044; 0.991958; 1.00003
