Time(s) " gENROE.delta" " gENROE.PELEC" " eXNI.EFD" " gENROE.PMECH" " gENROE.SPEED" " GEN1.V" " LOAD.V" " GEN2.V" " FAULT.V"
7.58584 " 34.2334" " 0.395016" " 1.41262" " 0.4" " -0.000163151" " 0" " 1.00017" " 0.992127" " 1.00008"
7.59084 " 34.2188" " 0.394768" " 1.41288" " 0.4" " -0.000160128" " 0" " 1.00017" " 0.992127" " 1.00008"
7.59584 " 34.2046" " 0.394526" " 1.41314" " 0.4" " -0.000156962" " 0" " 1.00017" " 0.992127" " 1.00008"
7.60084 " 34.1906" " 0.394292" " 1.41342" " 0.4" " -0.000153658" " 0" " 1.00016" " 0.992127" " 1.00008"
7.60584 " 34.1769" " 0.394065" " 1.41372" " 0.4" " -0.00015022" " 0" " 1.00016" " 0.992127" " 1.00008"
7.61084 " 34.1635" " 0.393846" " 1.41404" " 0.4" " -0.000146652" " 0" " 1.00016" " 0.992127" " 1.00008"
7.61584 " 34.1505" " 0.393635" " 1.41436" " 0.4" " -0.00014296" " 0" " 1.00015" " 0.992126" " 1.00008"
7.62084 " 34.1378" " 0.393431" " 1.4147" " 0.4" " -0.000139147" " 0" " 1.00015" " 0.992126" " 1.00008"
7.62584 " 34.1254" " 0.393238" " 1.41504" " 0.4" " -0.000135219" " 0" " 1.00015" " 0.99213" " 1.00008"
7.63084 " 34.1134" " 0.393051" " 1.41542" " 0.4" " -0.000131181" " 0" " 1.00015" " 0.992129" " 1.00008"
7.63584 " 34.1018" " 0.392872" " 1.41577" " 0.4" " -0.000127037" " 0" " 1.00014" " 0.992128" " 1.00008"
7.64084 " 34.0906" " 0.392701" " 1.41613" " 0.4" " -0.000122792" " 0" " 1.00014" " 0.992126" " 1.00008"
7.64584 " 34.0797" " 0.39254" " 1.41652" " 0.4" " -0.000118451" " 0" " 1.00014" " 0.992125" " 1.00007"
7.65084 " 34.0693" " 0.392387" " 1.41692" " 0.4" " -0.000114019" " 0" " 1.00013" " 0.992123" " 1.00007"
7.65584 " 34.0592" " 0.392242" " 1.41733" " 0.4" " -0.000109501" " 0" " 1.00013" " 0.992121" " 1.00007"
7.66084 " 34.0495" " 0.392107" " 1.41775" " 0.4" " -0.000104902" " 0" " 1.00012" " 0.992119" " 1.00007"
7.66584 " 34.0403" " 0.391981" " 1.41818" " 0.4" " -0.000100228" " 0" " 1.00012" " 0.992117" " 1.00007"
7.67084 " 34.0315" " 0.391863" " 1.41862" " 0.4" " -9.54845e-05" " 0" " 1.00012" " 0.992115" " 1.00007"
7.67584 " 34.0231" " 0.391755" " 1.41909" " 0.4" " -9.06757e-05" " 0" " 1.00011" " 0.992113" " 1.00007"
7.68084 " 34.0152" " 0.391656" " 1.41955" " 0.4" " -8.58075e-05" " 0" " 1.00011" " 0.99211" " 1.00006"
7.68584 " 34.0077" " 0.391566" " 1.42002" " 0.4" " -8.08853e-05" " 0" " 1.0001" " 0.992108" " 1.00006"
7.69084 " 34.0006" " 0.391486" " 1.42051" " 0.4" " -7.59144e-05" " 0" " 1.0001" " 0.992105" " 1.00006"
7.69584 " 33.994" " 0.391414" " 1.421" " 0.4" " -7.09002e-05" " 0" " 1.00009" " 0.992102" " 1.00006"
7.70084 " 33.9878" " 0.391352" " 1.42149" " 0.4" " -6.58481e-05" " 0" " 1.00009" " 0.9921" " 1.00006"
7.70584 " 33.9821" " 0.391299" " 1.422" " 0.4" " -6.07635e-05" " 0" " 1.00008" " 0.992097" " 1.00005"
7.71084 " 33.9769" " 0.391255" " 1.42251" " 0.4" " -5.56518e-05" " 0" " 1.00007" " 0.992093" " 1.00005"
7.71584 " 33.9721" " 0.39122" " 1.423" " 0.4" " -5.05184e-05" " 0" " 1.00007" " 0.99209" " 1.00005"
7.72084 " 33.9678" " 0.391195" " 1.42354" " 0.4" " -4.53687e-05" " 0" " 1.00006" " 0.992087" " 1.00005"
7.72584 " 33.964" " 0.391178" " 1.42406" " 0.4" " -4.02078e-05" " 0" " 1.00006" " 0.992084" " 1.00004"
7.73084 " 33.9606" " 0.391171" " 1.4246" " 0.4" " -3.50412e-05" " 0" " 1.00005" " 0.99208" " 1.00004"
7.73584 " 33.9576" " 0.391173" " 1.42512" " 0.4" " -2.98743e-05" " 0" " 1.00005" " 0.992077" " 1.00004"
7.74084 " 33.9552" " 0.391183" " 1.42566" " 0.4" " -2.47122e-05" " 0" " 1.00004" " 0.992073" " 1.00004"
7.74584 " 33.9532" " 0.391203" " 1.42619" " 0.4" " -1.95601e-05" " 0" " 1.00004" " 0.992069" " 1.00004"
7.75084 " 33.9517" " 0.391231" " 1.42675" " 0.4" " -1.44235e-05" " 0" " 1.00003" " 0.992066" " 1.00003"
7.75584 " 33.9506" " 0.391268" " 1.42727" " 0.4" " -9.30709e-06" " 0" " 1.00002" " 0.992062" " 1.00003"
7.76084 " 33.95" " 0.391314" " 1.42781" " 0.4" " -4.21612e-06" " 0" " 1.00002" " 0.992058" " 1.00003"
7.76584 " 33.9499" " 0.391368" " 1.42834" " 0.4" " 8.44483e-07" " 0" " 1.00001" " 0.992054" " 1.00003"
7.77084 " 33.9502" " 0.391431" " 1.42885" " 0.4" " 5.86986e-06" " 0" " 1.00001" " 0.99205" " 1.00002"
7.77584 " 33.9509" " 0.391502" " 1.42939" " 0.4" " 1.08548e-05" " 0" " 1" " 0.992046" " 1.00002"
7.78084 " 33.9521" " 0.391581" " 1.4299" " 0.4" " 1.5795e-05" " 0" " 0.999996" " 0.992042" " 1.00002"
7.78584 " 33.9538" " 0.391668" " 1.43041" " 0.4" " 2.06854e-05" " 0" " 0.99999" " 0.992038" " 1.00002"
7.79084 " 33.9558" " 0.391763" " 1.43092" " 0.4" " 2.55216e-05" " 0" " 0.999985" " 0.992034" " 1.00001"
7.79585 " 33.9584" " 0.391865" " 1.43143" " 0.4" " 3.02991e-05" " 0" " 0.999979" " 0.99203" " 1.00001"
7.80085 " 33.9613" " 0.391975" " 1.43195" " 0.4" " 3.50133e-05" " 0" " 0.999974" " 0.992026" " 1.00001"
7.80585 " 33.9647" " 0.392093" " 1.43243" " 0.4" " 3.96599e-05" " 0" " 0.999968" " 0.992022" " 1.00001"
7.81085 " 33.9684" " 0.392217" " 1.43293" " 0.4" " 4.42346e-05" " 0" " 0.999963" " 0.992018" " 1"
7.81585 " 33.9726" " 0.392349" " 1.43342" " 0.4" " 4.87333e-05" " 0" " 0.999957" " 0.992014" " 1"
7.82085 " 33.9772" " 0.392487" " 1.4339" " 0.4" " 5.31521e-05" " 0" " 0.999952" " 0.99201" " 0.999998"
7.82585 " 33.9822" " 0.392633" " 1.43437" " 0.4" " 5.7487e-05" " 0" " 0.999947" " 0.992006" " 0.999995"
7.83085 " 33.9876" " 0.392784" " 1.43483" " 0.4" " 6.17341e-05" " 0" " 0.999941" " 0.992001" " 0.999993"
7.83585 " 33.9933" " 0.392942" " 1.43528" " 0.4" " 6.58897e-05" " 0" " 0.999936" " 0.991997" " 0.99999"
7.84085 " 33.9994" " 0.393106" " 1.43573" " 0.4" " 6.99503e-05" " 0" " 0.999931" " 0.991993" " 0.999988"
7.84585 " 34.0059" " 0.393276" " 1.43617" " 0.4" " 7.39127e-05" " 0" " 0.999926" " 0.991989" " 0.999985"
7.85085 " 34.0127" " 0.393451" " 1.4366" " 0.4" " 7.77731e-05" " 0" " 0.999921" " 0.991985" " 0.999983"
7.85585 " 34.0199" " 0.393632" " 1.43703" " 0.4" " 8.15285e-05" " 0" " 0.999917" " 0.991981" " 0.999981"
7.86085 " 34.0274" " 0.393818" " 1.43744" " 0.4" " 8.51758e-05" " 0" " 0.999912" " 0.991977" " 0.999978"
7.86585 " 34.0352" " 0.394009" " 1.43784" " 0.4" " 8.87122e-05" " 0" " 0.999907" " 0.991973" " 0.999976"
7.87085 " 34.0434" " 0.394205" " 1.43823" " 0.4" " 9.21347e-05" " 0" " 0.999903" " 0.991969" " 0.999974"
7.87585 " 34.0518" " 0.394407" " 1.43861" " 0.4" " 9.54409e-05" " 0" " 0.999901" " 0.99197" " 0.999975"
7.88085 " 34.0606" " 0.394611" " 1.43898" " 0.4" " 9.86261e-05" " 0" " 0.999897" " 0.991966" " 0.999973"
7.88585 " 34.0696" " 0.39482" " 1.4393" " 0.4" " 0.00010169" " 0" " 0.999893" " 0.991962" " 0.99997"
7.89085 " 34.0789" " 0.395032" " 1.43961" " 0.4" " 0.000104631" " 0" " 0.999889" " 0.991959" " 0.999968"
7.89585 " 34.0884" " 0.395248" " 1.43992" " 0.4" " 0.000107446" " 0" " 0.999885" " 0.991955" " 0.999966"
7.90085 " 34.0982" " 0.395467" " 1.44023" " 0.4" " 0.000110134" " 0" " 0.999881" " 0.991951" " 0.999964"
7.90585 " 34.1083" " 0.395689" " 1.44051" " 0.4" " 0.000112691" " 0" " 0.999877" " 0.991948" " 0.999962"
7.91085 " 34.1185" " 0.395914" " 1.4408" " 0.4" " 0.000115118" " 0" " 0.999874" " 0.991944" " 0.99996"
7.91585 " 34.129" " 0.396142" " 1.44106" " 0.4" " 0.000117411" " 0" " 0.99987" " 0.991941" " 0.999958"
7.92085 " 34.1397" " 0.396372" " 1.44132" " 0.4" " 0.000119571" " 0" " 0.999867" " 0.991937" " 0.999956"
7.92585 " 34.1505" " 0.396604" " 1.44156" " 0.4" " 0.000121595" " 0" " 0.999864" " 0.991934" " 0.999955"
7.93085 " 34.1616" " 0.396837" " 1.44179" " 0.4" " 0.000123482" " 0" " 0.99986" " 0.991931" " 0.999953"
7.93585 " 34.1727" " 0.397073" " 1.44203" " 0.4" " 0.000125232" " 0" " 0.999857" " 0.991927" " 0.999951"
7.94085 " 34.1841" " 0.397309" " 1.44224" " 0.4" " 0.000126844" " 0" " 0.999854" " 0.991924" " 0.999949"
7.94585 " 34.1956" " 0.397547" " 1.44244" " 0.4" " 0.000128317" " 0" " 0.999852" " 0.991921" " 0.999947"
7.95085 " 34.2072" " 0.397785" " 1.44264" " 0.4" " 0.00012965" " 0" " 0.999849" " 0.991918" " 0.999946"
7.95585 " 34.2189" " 0.398024" " 1.44282" " 0.4" " 0.000130844" " 0" " 0.999846" " 0.991915" " 0.999944"
7.96085 " 34.2308" " 0.398264" " 1.44299" " 0.4" " 0.000131897" " 0" " 0.999844" " 0.991912" " 0.999943"
7.96585 " 34.2427" " 0.398503" " 1.44314" " 0.4" " 0.000132811" " 0" " 0.999842" " 0.991909" " 0.999941"
7.97085 " 34.2547" " 0.398742" " 1.4433" " 0.4" " 0.000133584" " 0" " 0.999839" " 0.991906" " 0.99994"
7.97585 " 34.2667" " 0.398981" " 1.44343" " 0.4" " 0.000134217" " 0" " 0.999837" " 0.991903" " 0.999938"
7.98085 " 34.2788" " 0.399219" " 1.44356" " 0.4" " 0.000134711" " 0" " 0.999835" " 0.9919" " 0.999937"
7.98585 " 34.291" " 0.399457" " 1.44367" " 0.4" " 0.000135066" " 0" " 0.999834" " 0.991898" " 0.999935"
7.99085 " 34.3032" " 0.399693" " 1.44377" " 0.4" " 0.000135282" " 0" " 0.999832" " 0.991895" " 0.999934"
7.99585 " 34.3153" " 0.399928" " 1.44386" " 0.4" " 0.000135361" " 0" " 0.99983" " 0.991893" " 0.999933"
8.00085 " 34.3275" " 0.400161" " 1.44394" " 0.4" " 0.000135303" " 0" " 0.999829" " 0.991891" " 0.999932"
8.00585 " 34.3397" " 0.400393" " 1.44402" " 0.4" " 0.000135109" " 0" " 0.999828" " 0.991888" " 0.999931"
8.01085 " 34.3519" " 0.400623" " 1.44407" " 0.4" " 0.00013478" " 0" " 0.999827" " 0.991886" " 0.999929"
8.01585 " 34.364" " 0.40085" " 1.44411" " 0.4" " 0.000134318" " 0" " 0.999826" " 0.991884" " 0.999929"
8.02085 " 34.376" " 0.401075" " 1.44415" " 0.4" " 0.000133723" " 0" " 0.999825" " 0.991882" " 0.999928"
8.02585 " 34.388" " 0.401297" " 1.44416" " 0.4" " 0.000132998" " 0" " 0.999825" " 0.99188" " 0.999927"
8.03085 " 34.4" " 0.401517" " 1.44418" " 0.4" " 0.000132145" " 0" " 0.999824" " 0.991879" " 0.999926"
8.03585 " 34.4118" " 0.401733" " 1.44417" " 0.4" " 0.000131164" " 0" " 0.999824" " 0.991877" " 0.999925"
8.04085 " 34.4236" " 0.401947" " 1.44416" " 0.4" " 0.000130058" " 0" " 0.999823" " 0.991875" " 0.999924"
8.04585 " 34.4352" " 0.402156" " 1.44414" " 0.4" " 0.000128828" " 0" " 0.999823" " 0.991874" " 0.999924"
8.05085 " 34.4468" " 0.402362" " 1.44411" " 0.4" " 0.000127478" " 0" " 0.999823" " 0.991873" " 0.999923"
8.05585 " 34.4582" " 0.402565" " 1.44405" " 0.4" " 0.000126008" " 0" " 0.999824" " 0.991871" " 0.999923"
8.06085 " 34.4695" " 0.402761" " 1.44399" " 0.4" " 0.000124422" " 0" " 0.999822" " 0.991865" " 0.999919"
8.06585 " 34.4806" " 0.402955" " 1.44392" " 0.4" " 0.000122723" " 0" " 0.999822" " 0.991864" " 0.999919"
8.07085 " 34.4916" " 0.403145" " 1.44387" " 0.4" " 0.000120912" " 0" " 0.999822" " 0.991863" " 0.999918"
8.07585 " 34.5024" " 0.403331" " 1.4438" " 0.4" " 0.000118991" " 0" " 0.999823" " 0.991863" " 0.999918"
8.08085 " 34.513" " 0.403511" " 1.44372" " 0.4" " 0.000116964" " 0" " 0.999824" " 0.991862" " 0.999918"
8.08585 " 34.5234" " 0.403688" " 1.44363" " 0.4" " 0.000114833" " 0" " 0.999825" " 0.991862" " 0.999918"
8.09085 " 34.5337" " 0.403859" " 1.44351" " 0.4" " 0.000112601" " 0" " 0.999826" " 0.991861" " 0.999918"
8.09585 " 34.5437" " 0.404025" " 1.44339" " 0.4" " 0.000110271" " 0" " 0.999828" " 0.991861" " 0.999918"
8.10085 " 34.5535" " 0.404186" " 1.44325" " 0.4" " 0.000107846" " 0" " 0.99983" " 0.991861" " 0.999919"
8.10585 " 34.5631" " 0.404341" " 1.4431" " 0.4" " 0.000105329" " 0" " 0.999831" " 0.991861" " 0.999919"
8.11085 " 34.5725" " 0.404492" " 1.44293" " 0.4" " 0.000102724" " 0" " 0.999833" " 0.991861" " 0.999919"
8.11585 " 34.5816" " 0.404636" " 1.44276" " 0.4" " 0.000100033" " 0" " 0.999835" " 0.991862" " 0.99992"
8.12085 " 34.5905" " 0.404775" " 1.44258" " 0.4" " 9.72592e-05" " 0" " 0.999837" " 0.991862" " 0.99992"
8.12585 " 34.5991" " 0.404908" " 1.44237" " 0.4" " 9.44071e-05" " 0" " 0.99984" " 0.991863" " 0.999921"
8.13085 " 34.6075" " 0.405036" " 1.44216" " 0.4" " 9.14794e-05" " 0" " 0.999842" " 0.991863" " 0.999921"
8.13585 " 34.6156" " 0.405157" " 1.44193" " 0.4" " 8.84799e-05" " 0" " 0.999845" " 0.991864" " 0.999922"
8.14085 " 34.6234" " 0.405273" " 1.4417" " 0.4" " 8.54119e-05" " 0" " 0.999847" " 0.991865" " 0.999923"
8.14585 " 34.631" " 0.405382" " 1.44145" " 0.4" " 8.22788e-05" " 0" " 0.99985" " 0.991866" " 0.999924"
8.15085 " 34.6382" " 0.405485" " 1.44118" " 0.4" " 7.90845e-05" " 0" " 0.999853" " 0.991867" " 0.999925"
8.15585 " 34.6452" " 0.405582" " 1.44091" " 0.4" " 7.58324e-05" " 0" " 0.999856" " 0.991869" " 0.999926"
8.16085 " 34.6519" " 0.405672" " 1.44064" " 0.4" " 7.25265e-05" " 0" " 0.999859" " 0.99187" " 0.999927"
8.16585 " 34.6583" " 0.405757" " 1.44035" " 0.4" " 6.91702e-05" " 0" " 0.999863" " 0.991872" " 0.999928"
8.17085 " 34.6643" " 0.405834" " 1.44005" " 0.4" " 6.57674e-05" " 0" " 0.999866" " 0.991873" " 0.999929"
8.17585 " 34.6701" " 0.405906" " 1.43975" " 0.4" " 6.23217e-05" " 0" " 0.999869" " 0.991875" " 0.99993"
8.18085 " 34.6755" " 0.405971" " 1.43942" " 0.4" " 5.88371e-05" " 0" " 0.999873" " 0.991877" " 0.999932"
8.18585 " 34.6807" " 0.406029" " 1.43912" " 0.4" " 5.53172e-05" " 0" " 0.999877" " 0.991879" " 0.999933"
8.19085 " 34.6855" " 0.406081" " 1.43877" " 0.4" " 5.17658e-05" " 0" " 0.99988" " 0.99188" " 0.999934"
8.19585 " 34.69" " 0.406127" " 1.43844" " 0.4" " 4.81868e-05" " 0" " 0.999884" " 0.991883" " 0.999936"
8.20085 " 34.6942" " 0.406166" " 1.4381" " 0.4" " 4.4584e-05" " 0" " 0.999888" " 0.991885" " 0.999937"
8.20585 " 34.698" " 0.406198" " 1.43776" " 0.4" " 4.09612e-05" " 0" " 0.999892" " 0.991887" " 0.999939"
8.21085 " 34.7016" " 0.406224" " 1.43741" " 0.4" " 3.7322e-05" " 0" " 0.999896" " 0.991889" " 0.99994"
8.21585 " 34.7048" " 0.406244" " 1.43705" " 0.4" " 3.36704e-05" " 0" " 0.9999" " 0.991892" " 0.999942"
8.22085 " 34.7076" " 0.406257" " 1.43669" " 0.4" " 3.00101e-05" " 0" " 0.999904" " 0.991894" " 0.999944"
8.22585 " 34.7102" " 0.406264" " 1.43632" " 0.4" " 2.63449e-05" " 0" " 0.999908" " 0.991897" " 0.999945"
8.23085 " 34.7124" " 0.406264" " 1.43595" " 0.4" " 2.26785e-05" " 0" " 0.999913" " 0.991899" " 0.999947"
8.23586 " 34.7142" " 0.406258" " 1.43558" " 0.4" " 1.90145e-05" " 0" " 0.999917" " 0.991902" " 0.999949"
8.24086 " 34.7158" " 0.406246" " 1.4352" " 0.4" " 1.53567e-05" " 0" " 0.999921" " 0.991905" " 0.999951"
8.24586 " 34.717" " 0.406227" " 1.43483" " 0.4" " 1.1709e-05" " 0" " 0.999925" " 0.991908" " 0.999953"
8.25086 " 34.7179" " 0.406202" " 1.43445" " 0.4" " 8.07478e-06" " 0" " 0.99993" " 0.991911" " 0.999955"
8.25586 " 34.7185" " 0.406172" " 1.43407" " 0.4" " 4.45762e-06" " 0" " 0.999934" " 0.991913" " 0.999956"
8.26086 " 34.7187" " 0.406135" " 1.43369" " 0.4" " 8.61161e-07" " 0" " 0.999938" " 0.991916" " 0.999958"
8.26586 " 34.7186" " 0.406092" " 1.4333" " 0.4" " -2.71127e-06" " 0" " 0.999943" " 0.991919" " 0.99996"
8.27086 " 34.7182" " 0.406043" " 1.43293" " 0.4" " -6.25611e-06" " 0" " 0.999947" " 0.991922" " 0.999962"
8.27586 " 34.7175" " 0.405989" " 1.43254" " 0.4" " -9.77005e-06" " 0" " 0.999952" " 0.991926" " 0.999964"
8.28086 " 34.7164" " 0.405929" " 1.43217" " 0.4" " -1.32496e-05" " 0" " 0.999956" " 0.991929" " 0.999966"
8.28586 " 34.7151" " 0.405863" " 1.43178" " 0.4" " -1.66916e-05" " 0" " 0.999961" " 0.991932" " 0.999968"
8.29086 " 34.7134" " 0.405792" " 1.4314" " 0.4" " -2.00927e-05" " 0" " 0.999965" " 0.991935" " 0.99997"
8.29586 " 34.7115" " 0.405715" " 1.43103" " 0.4" " -2.34498e-05" " 0" " 0.999969" " 0.991938" " 0.999972"
8.30086 " 34.7092" " 0.405633" " 1.43066" " 0.4" " -2.67597e-05" " 0" " 0.999974" " 0.991942" " 0.999974"
8.30586 " 34.7067" " 0.405546" " 1.43029" " 0.4" " -3.00194e-05" " 0" " 0.999978" " 0.991945" " 0.999976"
8.31086 " 34.7038" " 0.405454" " 1.42993" " 0.4" " -3.32262e-05" " 0" " 0.999982" " 0.991948" " 0.999978"
8.31586 " 34.7007" " 0.405357" " 1.42956" " 0.4" " -3.6377e-05" " 0" " 0.999986" " 0.991951" " 0.99998"
8.32086 " 34.6973" " 0.405255" " 1.4292" " 0.4" " -3.94689e-05" " 0" " 0.999991" " 0.991955" " 0.999983"
8.32586 " 34.6936" " 0.405149" " 1.42885" " 0.4" " -4.24992e-05" " 0" " 0.999995" " 0.991958" " 0.999985"
8.33086 " 34.6896" " 0.405038" " 1.42851" " 0.4" " -4.54654e-05" " 0" " 0.999999" " 0.991961" " 0.999987"
8.33586 " 34.6854" " 0.404923" " 1.42817" " 0.4" " -4.83648e-05" " 0" " 1" " 0.991965" " 0.999989"
8.34086 " 34.6809" " 0.404803" " 1.42784" " 0.4" " -5.11951e-05" " 0" " 1.00001" " 0.991968" " 0.999991"
8.34586 " 34.6762" " 0.40468" " 1.42751" " 0.4" " -5.39537e-05" " 0" " 1.00001" " 0.991971" " 0.999993"
8.35086 " 34.6712" " 0.404553" " 1.42719" " 0.4" " -5.66383e-05" " 0" " 1.00001" " 0.991974" " 0.999995"
8.35586 " 34.666" " 0.404422" " 1.42687" " 0.4" " -5.92468e-05" " 0" " 1.00002" " 0.991978" " 0.999996"
8.36086 " 34.6605" " 0.404287" " 1.42656" " 0.4" " -6.1777e-05" " 0" " 1.00002" " 0.991981" " 0.999998"
8.36586 " 34.6548" " 0.404149" " 1.42625" " 0.4" " -6.42271e-05" " 0" " 1.00003" " 0.991984" " 1"
8.37086 " 34.6489" " 0.404008" " 1.42595" " 0.4" " -6.65949e-05" " 0" " 1.00003" " 0.991987" " 1"
8.37586 " 34.6428" " 0.403863" " 1.42567" " 0.4" " -6.88786e-05" " 0" " 1.00003" " 0.99199" " 1"
8.38086 " 34.6365" " 0.403716" " 1.42539" " 0.4" " -7.10763e-05" " 0" " 1.00004" " 0.991993" " 1.00001"
8.38586 " 34.6301" " 0.403565" " 1.42511" " 0.4" " -7.31867e-05" " 0" " 1.00004" " 0.991996" " 1.00001"
8.39086 " 34.6234" " 0.403413" " 1.42486" " 0.4" " -7.52082e-05" " 0" " 1.00004" " 0.992" " 1.00001"
8.39586 " 34.6165" " 0.403258" " 1.4246" " 0.4" " -7.71393e-05" " 0" " 1.00005" " 0.992002" " 1.00001"
8.40086 " 34.6095" " 0.4031" " 1.42435" " 0.4" " -7.89785e-05" " 0" " 1.00005" " 0.992005" " 1.00001"
8.40586 " 34.6023" " 0.402941" " 1.42412" " 0.4" " -8.07248e-05" " 0" " 1.00005" " 0.992008" " 1.00001"
8.41086 " 34.5949" " 0.40278" " 1.4239" " 0.4" " -8.23769e-05" " 0" " 1.00006" " 0.992011" " 1.00002"
8.41586 " 34.5875" " 0.402617" " 1.42367" " 0.4" " -8.39339e-05" " 0" " 1.00006" " 0.992014" " 1.00002"
8.42086 " 34.5798" " 0.402452" " 1.42346" " 0.4" " -8.53949e-05" " 0" " 1.00006" " 0.992017" " 1.00002"
8.42586 " 34.5721" " 0.402286" " 1.42326" " 0.4" " -8.67587e-05" " 0" " 1.00006" " 0.992019" " 1.00002"
8.43086 " 34.5642" " 0.402119" " 1.42309" " 0.4" " -8.80252e-05" " 0" " 1.00007" " 0.992022" " 1.00002"
8.43586 " 34.5562" " 0.401951" " 1.42291" " 0.4" " -8.91934e-05" " 0" " 1.00007" " 0.992024" " 1.00002"
8.44086 " 34.5482" " 0.401782" " 1.42273" " 0.4" " -9.02628e-05" " 0" " 1.00007" " 0.992027" " 1.00003"
8.44586 " 34.54" " 0.401612" " 1.42259" " 0.4" " -9.12332e-05" " 0" " 1.00007" " 0.992029" " 1.00003"
8.45086 " 34.5317" " 0.401442" " 1.42244" " 0.4" " -9.2104e-05" " 0" " 1.00007" " 0.992032" " 1.00003"
8.45586 " 34.5234" " 0.401272" " 1.4223" " 0.4" " -9.28753e-05" " 0" " 1.00008" " 0.992034" " 1.00003"
8.46086 " 34.515" " 0.401102" " 1.42218" " 0.4" " -9.35467e-05" " 0" " 1.00008" " 0.992036" " 1.00003"
8.46586 " 34.5066" " 0.400931" " 1.42207" " 0.4" " -9.41185e-05" " 0" " 1.00008" " 0.992038" " 1.00003"
8.47086 " 34.4981" " 0.400761" " 1.42195" " 0.4" " -9.45905e-05" " 0" " 1.00008" " 0.99204" " 1.00003"
8.47586 " 34.4895" " 0.400591" " 1.42186" " 0.4" " -9.49633e-05" " 0" " 1.00008" " 0.992042" " 1.00003"
8.48086 " 34.481" " 0.400422" " 1.42177" " 0.4" " -9.52368e-05" " 0" " 1.00008" " 0.992044" " 1.00003"
8.48586 " 34.4724" " 0.400254" " 1.42172" " 0.4" " -9.54117e-05" " 0" " 1.00009" " 0.992046" " 1.00004"
8.49086 " 34.4638" " 0.400086" " 1.42166" " 0.4" " -9.54883e-05" " 0" " 1.00009" " 0.992047" " 1.00004"
8.49586 " 34.4552" " 0.39992" " 1.42161" " 0.4" " -9.54675e-05" " 0" " 1.00009" " 0.992049" " 1.00004"
8.50086 " 34.4466" " 0.399754" " 1.42158" " 0.4" " -9.53497e-05" " 0" " 1.00009" " 0.992051" " 1.00004"
8.50586 " 34.438" " 0.399591" " 1.42154" " 0.4" " -9.51357e-05" " 0" " 1.00009" " 0.992052" " 1.00004"
8.51086 " 34.4295" " 0.399428" " 1.42153" " 0.4" " -9.48266e-05" " 0" " 1.00009" " 0.992053" " 1.00004"
8.51586 " 34.4209" " 0.399268" " 1.42152" " 0.4" " -9.44232e-05" " 0" " 1.00009" " 0.992055" " 1.00004"
8.52086 " 34.4125" " 0.399109" " 1.42152" " 0.4" " -9.39266e-05" " 0" " 1.00009" " 0.992056" " 1.00004"
8.52586 " 34.404" " 0.398953" " 1.42155" " 0.4" " -9.33381e-05" " 0" " 1.00009" " 0.992057" " 1.00004"
8.53086 " 34.3957" " 0.398798" " 1.42157" " 0.4" " -9.26587e-05" " 0" " 1.00009" " 0.992058" " 1.00004"
8.53586 " 34.3874" " 0.398646" " 1.42162" " 0.4" " -9.18899e-05" " 0" " 1.00009" " 0.992059" " 1.00004"
8.54086 " 34.3791" " 0.398496" " 1.42165" " 0.4" " -9.1033e-05" " 0" " 1.00009" " 0.99206" " 1.00004"
8.54586 " 34.371" " 0.398349" " 1.42171" " 0.4" " -9.00894e-05" " 0" " 1.00009" " 0.992061" " 1.00004"
8.55086 " 34.3629" " 0.398204" " 1.42176" " 0.4" " -8.90608e-05" " 0" " 1.00009" " 0.992061" " 1.00004"
8.55586 " 34.3549" " 0.398062" " 1.42184" " 0.4" " -8.79488e-05" " 0" " 1.00009" " 0.992062" " 1.00004"
8.56086 " 34.3471" " 0.397924" " 1.42192" " 0.4" " -8.67552e-05" " 0" " 1.00009" " 0.992063" " 1.00004"
8.56586 " 34.3393" " 0.397788" " 1.42202" " 0.4" " -8.54816e-05" " 0" " 1.00009" " 0.992063" " 1.00004"
8.57086 " 34.3317" " 0.397655" " 1.42211" " 0.4" " -8.413e-05" " 0" " 1.00009" " 0.992063" " 1.00004"
8.57586 " 34.3242" " 0.397526" " 1.42222" " 0.4" " -8.27023e-05" " 0" " 1.00009" " 0.992064" " 1.00004"
8.58086 " 34.3168" " 0.3974" " 1.42235" " 0.4" " -8.12003e-05" " 0" " 1.00009" " 0.992064" " 1.00004"
8.58586 " 34.3095" " 0.397278" " 1.42248" " 0.4" " -7.96262e-05" " 0" " 1.00008" " 0.992064" " 1.00004"
8.59086 " 34.3025" " 0.397159" " 1.42263" " 0.4" " -7.7982e-05" " 0" " 1.00008" " 0.992064" " 1.00004"
8.59586 " 34.2955" " 0.397044" " 1.42276" " 0.4" " -7.62702e-05" " 0" " 1.00008" " 0.992064" " 1.00004"
8.60086 " 34.2887" " 0.396933" " 1.42292" " 0.4" " -7.44926e-05" " 0" " 1.00008" " 0.992064" " 1.00004"
8.60586 " 34.2821" " 0.396826" " 1.42306" " 0.4" " -7.26516e-05" " 0" " 1.00008" " 0.992063" " 1.00004"
8.61086 " 34.2756" " 0.396723" " 1.42324" " 0.4" " -7.07496e-05" " 0" " 1.00008" " 0.992063" " 1.00004"
8.61586 " 34.2694" " 0.396623" " 1.42341" " 0.4" " -6.87888e-05" " 0" " 1.00008" " 0.992063" " 1.00004"
