Time(s) " gENROE.delta" " gENROE.PELEC" " eXST1_1.EFD" " gENROE.PMECH" " gENROE.SPEED" " GEN1.V" " LOAD.V" " GEN2.V" " FAULT.V"
5.20579 " 34.0288" " 0.439468" " 1.34784" " 0.4" " 0.000506588" " 1.00824" " 0.996612" " 1.00313" " 0.999865"
5.21079 " 34.0733" " 0.439846" " 1.34817" " 0.4" " 0.000483296" " 1.00818" " 0.996572" " 1.0031" " 0.999831"
5.21579 " 34.1158" " 0.440183" " 1.34849" " 0.4" " 0.000459801" " 1.00812" " 0.996533" " 1.00308" " 0.999799"
5.22079 " 34.1561" " 0.440478" " 1.34881" " 0.4" " 0.000436127" " 1.00806" " 0.996496" " 1.00305" " 0.999768"
5.22579 " 34.1943" " 0.440731" " 1.34912" " 0.4" " 0.000412298" " 1.008" " 0.99646" " 1.00303" " 0.999739"
5.23079 " 34.2303" " 0.440944" " 1.34942" " 0.4" " 0.000388339" " 1.00795" " 0.996426" " 1.003" " 0.999711"
5.23579 " 34.2642" " 0.441114" " 1.34971" " 0.4" " 0.000364273" " 1.0079" " 0.996393" " 1.00298" " 0.999683"
5.24079 " 34.2959" " 0.441243" " 1.35" " 0.4" " 0.000340126" " 1.00784" " 0.996359" " 1.00296" " 0.999654"
5.24579 " 34.3254" " 0.441332" " 1.35028" " 0.4" " 0.000315921" " 1.0078" " 0.99633" " 1.00294" " 0.99963"
5.25079 " 34.3528" " 0.44138" " 1.35055" " 0.4" " 0.000291682" " 1.00775" " 0.996302" " 1.00292" " 0.999608"
5.25579 " 34.378" " 0.441388" " 1.35081" " 0.4" " 0.000267432" " 1.00771" " 0.996277" " 1.00291" " 0.999586"
5.26079 " 34.4009" " 0.441356" " 1.35106" " 0.4" " 0.000243195" " 1.00766" " 0.996252" " 1.00289" " 0.999566"
5.26579 " 34.4217" " 0.441283" " 1.3513" " 0.4" " 0.000218994" " 1.00762" " 0.996229" " 1.00287" " 0.999547"
5.27079 " 34.4403" " 0.441172" " 1.35154" " 0.4" " 0.000194853" " 1.00758" " 0.996208" " 1.00286" " 0.999529"
5.27579 " 34.4568" " 0.441021" " 1.35176" " 0.4" " 0.000170794" " 1.00755" " 0.996188" " 1.00285" " 0.999512"
5.28079 " 34.4711" " 0.440831" " 1.35197" " 0.4" " 0.00014684" " 1.00751" " 0.996169" " 1.00283" " 0.999496"
5.28579 " 34.4832" " 0.440601" " 1.35218" " 0.4" " 0.000123014" " 1.00748" " 0.996146" " 1.00282" " 0.999477"
5.29079 " 34.4932" " 0.440335" " 1.35237" " 0.4" " 9.934e-05" " 1.00744" " 0.996129" " 1.00281" " 0.999463"
5.29579 " 34.5011" " 0.440032" " 1.35256" " 0.4" " 7.58368e-05" " 1.00741" " 0.996113" " 1.00279" " 0.999449"
5.30079 " 34.5069" " 0.439693" " 1.35273" " 0.4" " 5.2527e-05" " 1.00738" " 0.996099" " 1.00278" " 0.999437"
5.30579 " 34.5105" " 0.439317" " 1.3529" " 0.4" " 2.94314e-05" " 1.00736" " 0.996085" " 1.00278" " 0.999426"
5.31079 " 34.5122" " 0.438907" " 1.35305" " 0.4" " 6.57115e-06" " 1.00733" " 0.996073" " 1.00277" " 0.999415"
5.31579 " 34.5117" " 0.438461" " 1.3532" " 0.4" " -1.60335e-05" " 1.0073" " 0.996063" " 1.00276" " 0.999406"
5.32079 " 34.5093" " 0.437982" " 1.35334" " 0.4" " -3.83626e-05" " 1.00728" " 0.996053" " 1.00275" " 0.999398"
5.32579 " 34.5048" " 0.437469" " 1.35346" " 0.4" " -6.03965e-05" " 1.00726" " 0.996044" " 1.00275" " 0.99939"
5.33079 " 34.4984" " 0.436923" " 1.35358" " 0.4" " -8.2116e-05" " 1.00724" " 0.996037" " 1.00274" " 0.999384"
5.33579 " 34.49" " 0.436346" " 1.35368" " 0.4" " -0.000103502" " 1.00722" " 0.99603" " 1.00274" " 0.999378"
5.34079 " 34.4797" " 0.435738" " 1.35378" " 0.4" " -0.000124538" " 1.0072" " 0.996025" " 1.00273" " 0.999373"
5.34579 " 34.4676" " 0.4351" " 1.35386" " 0.4" " -0.000145203" " 1.00719" " 0.996021" " 1.00273" " 0.999369"
5.35079 " 34.4536" " 0.434432" " 1.35394" " 0.4" " -0.000165483" " 1.00717" " 0.996017" " 1.00273" " 0.999366"
5.35579 " 34.4378" " 0.433736" " 1.354" " 0.4" " -0.000185359" " 1.00716" " 0.996015" " 1.00272" " 0.999363"
5.36079 " 34.4202" " 0.433013" " 1.35406" " 0.4" " -0.000204816" " 1.00714" " 0.996013" " 1.00272" " 0.999361"
5.36579 " 34.4009" " 0.432262" " 1.35411" " 0.4" " -0.000223838" " 1.00713" " 0.996012" " 1.00272" " 0.99936"
5.37079 " 34.3799" " 0.431486" " 1.35414" " 0.4" " -0.000242409" " 1.00712" " 0.996012" " 1.00272" " 0.999359"
5.37579 " 34.3572" " 0.430686" " 1.35417" " 0.4" " -0.000260515" " 1.00711" " 0.996012" " 1.00272" " 0.999359"
5.38079 " 34.333" " 0.429861" " 1.35419" " 0.4" " -0.000278142" " 1.0071" " 0.996013" " 1.00272" " 0.999359"
5.38579 " 34.3071" " 0.429013" " 1.3542" " 0.4" " -0.000295276" " 1.00709" " 0.996015" " 1.00272" " 0.99936"
5.39079 " 34.2798" " 0.428144" " 1.3542" " 0.4" " -0.000311905" " 1.00709" " 0.996018" " 1.00272" " 0.999362"
5.39579 " 34.251" " 0.427254" " 1.35419" " 0.4" " -0.000328015" " 1.00708" " 0.99602" " 1.00272" " 0.999363"
5.40079 " 34.2207" " 0.426344" " 1.35417" " 0.4" " -0.000343596" " 1.00707" " 0.996024" " 1.00272" " 0.999366"
5.40579 " 34.1891" " 0.425415" " 1.35415" " 0.4" " -0.000358636" " 1.00707" " 0.996028" " 1.00272" " 0.999368"
5.41079 " 34.1561" " 0.424468" " 1.35411" " 0.4" " -0.000373125" " 1.00706" " 0.996032" " 1.00272" " 0.999371"
5.41579 " 34.1219" " 0.423505" " 1.35407" " 0.4" " -0.000387051" " 1.00706" " 0.996037" " 1.00273" " 0.999374"
5.42079 " 34.0865" " 0.422526" " 1.35402" " 0.4" " -0.000400408" " 1.00705" " 0.996042" " 1.00273" " 0.999377"
5.42579 " 34.0498" " 0.421533" " 1.35396" " 0.4" " -0.000413184" " 1.00705" " 0.996047" " 1.00273" " 0.999381"
5.43079 " 34.0121" " 0.420526" " 1.3539" " 0.4" " -0.000425374" " 1.00705" " 0.996053" " 1.00273" " 0.999385"
5.43579 " 33.9732" " 0.419506" " 1.35383" " 0.4" " -0.000436968" " 1.00704" " 0.996058" " 1.00274" " 0.999389"
5.44079 " 33.9334" " 0.418476" " 1.35375" " 0.4" " -0.000447961" " 1.00704" " 0.996064" " 1.00274" " 0.999393"
5.44579 " 33.8926" " 0.417435" " 1.35367" " 0.4" " -0.000458346" " 1.00704" " 0.99607" " 1.00274" " 0.999397"
5.45079 " 33.8508" " 0.416385" " 1.35358" " 0.4" " -0.000468117" " 1.00703" " 0.996076" " 1.00274" " 0.999401"
5.45579 " 33.8083" " 0.415327" " 1.35349" " 0.4" " -0.000477271" " 1.00703" " 0.996082" " 1.00275" " 0.999405"
5.46079 " 33.7649" " 0.414262" " 1.35338" " 0.4" " -0.000485801" " 1.00703" " 0.996088" " 1.00275" " 0.999409"
5.46579 " 33.7208" " 0.413191" " 1.35328" " 0.4" " -0.000493706" " 1.00702" " 0.996094" " 1.00275" " 0.999413"
5.47079 " 33.676" " 0.412116" " 1.35317" " 0.4" " -0.000500982" " 1.00702" " 0.9961" " 1.00275" " 0.999416"
5.47579 " 33.6306" " 0.411036" " 1.35305" " 0.4" " -0.000507627" " 1.00702" " 0.996105" " 1.00276" " 0.99942"
5.48079 " 33.5846" " 0.409955" " 1.35293" " 0.4" " -0.000513639" " 1.00702" " 0.996111" " 1.00276" " 0.999424"
5.48579 " 33.5381" " 0.408872" " 1.35281" " 0.4" " -0.000519017" " 1.00701" " 0.996116" " 1.00276" " 0.999427"
5.49079 " 33.4912" " 0.407788" " 1.35268" " 0.4" " -0.00052376" " 1.00701" " 0.996121" " 1.00276" " 0.99943"
5.49579 " 33.4438" " 0.406705" " 1.35255" " 0.4" " -0.00052787" " 1.007" " 0.996126" " 1.00276" " 0.999433"
5.50079 " 33.3961" " 0.405624" " 1.35242" " 0.4" " -0.000531346" " 1.007" " 0.99613" " 1.00276" " 0.999436"
5.50579 " 33.3481" " 0.404546" " 1.35228" " 0.4" " -0.000534191" " 1.00699" " 0.996134" " 1.00277" " 0.999438"
5.51079 " 33.2999" " 0.403471" " 1.35215" " 0.4" " -0.000536406" " 1.00699" " 0.996138" " 1.00277" " 0.99944"
5.51579 " 33.2516" " 0.402402" " 1.35201" " 0.4" " -0.000537994" " 1.00698" " 0.996141" " 1.00277" " 0.999442"
5.52079 " 33.2031" " 0.401338" " 1.35186" " 0.4" " -0.000538959" " 1.00698" " 0.996144" " 1.00277" " 0.999443"
5.52579 " 33.1545" " 0.400282" " 1.35172" " 0.4" " -0.000539304" " 1.00697" " 0.996147" " 1.00277" " 0.999444"
5.53079 " 33.106" " 0.399233" " 1.35158" " 0.4" " -0.000539034" " 1.00696" " 0.996149" " 1.00277" " 0.999444"
5.53579 " 33.0575" " 0.398193" " 1.35143" " 0.4" " -0.000538153" " 1.00695" " 0.99615" " 1.00277" " 0.999444"
5.54079 " 33.0091" " 0.397163" " 1.35129" " 0.4" " -0.000536668" " 1.00694" " 0.996151" " 1.00276" " 0.999444"
5.54579 " 32.9608" " 0.396143" " 1.35114" " 0.4" " -0.000534585" " 1.00693" " 0.996152" " 1.00276" " 0.999443"
5.55079 " 32.9128" " 0.395136" " 1.35099" " 0.4" " -0.00053191" " 1.00692" " 0.996152" " 1.00276" " 0.999442"
5.55579 " 32.8651" " 0.394141" " 1.35085" " 0.4" " -0.00052865" " 1.00691" " 0.996151" " 1.00276" " 0.99944"
5.56079 " 32.8176" " 0.39316" " 1.35071" " 0.4" " -0.000524814" " 1.0069" " 0.99615" " 1.00276" " 0.999438"
5.56579 " 32.7706" " 0.392193" " 1.35056" " 0.4" " -0.00052041" " 1.00689" " 0.996148" " 1.00275" " 0.999435"
5.57079 " 32.7239" " 0.391241" " 1.35042" " 0.4" " -0.000515446" " 1.00687" " 0.996145" " 1.00275" " 0.999432"
5.57579 " 32.6778" " 0.390305" " 1.35028" " 0.4" " -0.000509932" " 1.00686" " 0.996142" " 1.00275" " 0.999428"
5.58079 " 32.6321" " 0.389386" " 1.35014" " 0.4" " -0.000503877" " 1.00684" " 0.996138" " 1.00274" " 0.999424"
5.58579 " 32.587" " 0.388485" " 1.35" " 0.4" " -0.000497292" " 1.00683" " 0.996134" " 1.00274" " 0.999419"
5.59079 " 32.5426" " 0.387603" " 1.34987" " 0.4" " -0.000490188" " 1.00681" " 0.996128" " 1.00273" " 0.999414"
5.59579 " 32.4988" " 0.386739" " 1.34974" " 0.4" " -0.000482575" " 1.00679" " 0.996123" " 1.00273" " 0.999408"
5.60079 " 32.4557" " 0.385895" " 1.34961" " 0.4" " -0.000474465" " 1.00677" " 0.996116" " 1.00272" " 0.999401"
5.60579 " 32.4133" " 0.385072" " 1.34949" " 0.4" " -0.00046587" " 1.00675" " 0.996109" " 1.00271" " 0.999394"
5.6108 " 32.3718" " 0.38427" " 1.34936" " 0.4" " -0.000456802" " 1.00673" " 0.996101" " 1.00271" " 0.999386"
5.6158 " 32.3311" " 0.38349" " 1.34925" " 0.4" " -0.000447274" " 1.00671" " 0.996092" " 1.0027" " 0.999378"
5.6208 " 32.2913" " 0.382733" " 1.34913" " 0.4" " -0.000437299" " 1.00669" " 0.996083" " 1.00269" " 0.999369"
5.6258 " 32.2524" " 0.381998" " 1.34902" " 0.4" " -0.000426891" " 1.00667" " 0.996073" " 1.00268" " 0.99936"
5.6308 " 32.2144" " 0.381287" " 1.34891" " 0.4" " -0.000416063" " 1.00664" " 0.996062" " 1.00267" " 0.99935"
5.6358 " 32.1775" " 0.3806" " 1.34881" " 0.4" " -0.000404829" " 1.00662" " 0.996051" " 1.00267" " 0.99934"
5.6408 " 32.1415" " 0.379938" " 1.34871" " 0.4" " -0.000393203" " 1.00659" " 0.996038" " 1.00266" " 0.999329"
5.6458 " 32.1067" " 0.379301" " 1.34862" " 0.4" " -0.000381201" " 1.00656" " 0.996025" " 1.00265" " 0.999317"
5.6508 " 32.0729" " 0.378689" " 1.34853" " 0.4" " -0.000368837" " 1.00654" " 0.996012" " 1.00264" " 0.999305"
5.6558 " 32.0403" " 0.378104" " 1.34845" " 0.4" " -0.000356126" " 1.00651" " 0.995997" " 1.00262" " 0.999292"
5.6608 " 32.0088" " 0.377544" " 1.34837" " 0.4" " -0.000343083" " 1.00648" " 0.995982" " 1.00261" " 0.999279"
5.6658 " 31.9785" " 0.377012" " 1.3483" " 0.4" " -0.000329724" " 1.00645" " 0.995967" " 1.0026" " 0.999265"
5.6708 " 31.9494" " 0.376506" " 1.34824" " 0.4" " -0.000316066" " 1.00641" " 0.99595" " 1.00259" " 0.99925"
5.6758 " 31.9216" " 0.376028" " 1.34817" " 0.4" " -0.000302123" " 1.00638" " 0.995933" " 1.00258" " 0.999236"
5.6808 " 31.895" " 0.375577" " 1.34812" " 0.4" " -0.000287911" " 1.00635" " 0.995915" " 1.00256" " 0.99922"
5.6858 " 31.8698" " 0.375154" " 1.34807" " 0.4" " -0.000273448" " 1.00631" " 0.995897" " 1.00255" " 0.999204"
5.6908 " 31.8458" " 0.374759" " 1.34803" " 0.4" " -0.00025875" " 1.00628" " 0.995878" " 1.00254" " 0.999188"
5.6958 " 31.8232" " 0.374392" " 1.34799" " 0.4" " -0.000243832" " 1.00624" " 0.995858" " 1.00252" " 0.999171"
5.7008 " 31.8019" " 0.374053" " 1.34796" " 0.4" " -0.000228711" " 1.0062" " 0.995837" " 1.00251" " 0.999153"
5.7058 " 31.782" " 0.373743" " 1.34793" " 0.4" " -0.000213405" " 1.00617" " 0.995816" " 1.00249" " 0.999135"
5.7108 " 31.7635" " 0.373461" " 1.34792" " 0.4" " -0.000197929" " 1.00613" " 0.995794" " 1.00248" " 0.999116"
5.7158 " 31.7464" " 0.373208" " 1.3479" " 0.4" " -0.000182301" " 1.00609" " 0.995772" " 1.00246" " 0.999097"
5.7208 " 31.7307" " 0.372984" " 1.3479" " 0.4" " -0.000166537" " 1.00605" " 0.995749" " 1.00245" " 0.999078"
5.7258 " 31.7164" " 0.372789" " 1.3479" " 0.4" " -0.000150653" " 1.00601" " 0.99573" " 1.00244" " 0.999062"
5.7308 " 31.7035" " 0.372622" " 1.34791" " 0.4" " -0.000134669" " 1.00597" " 0.995705" " 1.00242" " 0.999041"
5.7358 " 31.6921" " 0.372482" " 1.34792" " 0.4" " -0.000118598" " 1.00592" " 0.995679" " 1.0024" " 0.999019"
5.7408 " 31.6822" " 0.372372" " 1.34794" " 0.4" " -0.000102459" " 1.00588" " 0.995653" " 1.00238" " 0.998997"
5.7458 " 31.6737" " 0.372289" " 1.34797" " 0.4" " -8.62663e-05" " 1.00583" " 0.995627" " 1.00237" " 0.998975"
5.7508 " 31.6667" " 0.372235" " 1.348" " 0.4" " -7.00377e-05" " 1.00579" " 0.995599" " 1.00235" " 0.998952"
5.7558 " 31.6611" " 0.372209" " 1.34804" " 0.4" " -5.37894e-05" " 1.00574" " 0.995571" " 1.00233" " 0.998929"
5.7608 " 31.657" " 0.37221" " 1.34809" " 0.4" " -3.75377e-05" " 1.0057" " 0.995543" " 1.00231" " 0.998905"
5.7658 " 31.6543" " 0.372239" " 1.34814" " 0.4" " -2.12987e-05" " 1.00565" " 0.995514" " 1.00229" " 0.998881"
5.7708 " 31.6531" " 0.372295" " 1.3482" " 0.4" " -5.08856e-06" " 1.0056" " 0.995484" " 1.00227" " 0.998857"
5.7758 " 31.6534" " 0.372379" " 1.34827" " 0.4" " 1.10768e-05" " 1.00555" " 0.995454" " 1.00225" " 0.998832"
5.7808 " 31.6551" " 0.372489" " 1.34835" " 0.4" " 2.71816e-05" " 1.0055" " 0.995424" " 1.00223" " 0.998807"
5.7858 " 31.6583" " 0.372626" " 1.34843" " 0.4" " 4.32106e-05" " 1.00545" " 0.995393" " 1.00221" " 0.998781"
5.7908 " 31.6629" " 0.37279" " 1.34852" " 0.4" " 5.91483e-05" " 1.0054" " 0.995366" " 1.00219" " 0.998759"
5.7958 " 31.669" " 0.372979" " 1.34862" " 0.4" " 7.49781e-05" " 1.00535" " 0.995335" " 1.00217" " 0.998733"
5.8008 " 31.6764" " 0.373193" " 1.34872" " 0.4" " 9.06868e-05" " 1.0053" " 0.995303" " 1.00215" " 0.998707"
5.8058 " 31.6853" " 0.373432" " 1.34883" " 0.4" " 0.000106259" " 1.00525" " 0.995271" " 1.00213" " 0.99868"
5.8108 " 31.6956" " 0.373696" " 1.34894" " 0.4" " 0.000121682" " 1.0052" " 0.995238" " 1.00211" " 0.998654"
5.8158 " 31.7072" " 0.373984" " 1.34906" " 0.4" " 0.000136939" " 1.00514" " 0.995205" " 1.00209" " 0.998627"
5.8208 " 31.7202" " 0.374295" " 1.34919" " 0.4" " 0.000152018" " 1.00509" " 0.995172" " 1.00207" " 0.998599"
5.8258 " 31.7346" " 0.374629" " 1.34933" " 0.4" " 0.000166904" " 1.00503" " 0.995138" " 1.00205" " 0.998572"
5.8308 " 31.7503" " 0.374986" " 1.34947" " 0.4" " 0.000181586" " 1.00498" " 0.995104" " 1.00202" " 0.998544"
5.8358 " 31.7673" " 0.375365" " 1.34961" " 0.4" " 0.000196048" " 1.00493" " 0.99507" " 1.002" " 0.998515"
5.8408 " 31.7856" " 0.375765" " 1.34977" " 0.4" " 0.00021028" " 1.00487" " 0.995035" " 1.00198" " 0.998487"
5.8458 " 31.8051" " 0.376186" " 1.34993" " 0.4" " 0.000224268" " 1.00481" " 0.994999" " 1.00196" " 0.998458"
5.8508 " 31.8259" " 0.376628" " 1.35009" " 0.4" " 0.000238001" " 1.00476" " 0.994964" " 1.00193" " 0.998429"
5.8558 " 31.848" " 0.377089" " 1.35027" " 0.4" " 0.000251467" " 1.0047" " 0.994928" " 1.00191" " 0.9984"
5.8608 " 31.8712" " 0.37757" " 1.35044" " 0.4" " 0.000264654" " 1.00465" " 0.994892" " 1.00189" " 0.998371"
5.8658 " 31.8956" " 0.378069" " 1.35063" " 0.4" " 0.000277552" " 1.00459" " 0.994855" " 1.00186" " 0.998341"
5.8708 " 31.9212" " 0.378586" " 1.35082" " 0.4" " 0.00029015" " 1.00453" " 0.994819" " 1.00184" " 0.998311"
5.8758 " 31.9479" " 0.37912" " 1.35101" " 0.4" " 0.000302439" " 1.00447" " 0.994782" " 1.00182" " 0.998281"
5.8808 " 31.9756" " 0.379671" " 1.35121" " 0.4" " 0.000314407" " 1.00442" " 0.994744" " 1.00179" " 0.998251"
5.8858 " 32.0045" " 0.380238" " 1.35142" " 0.4" " 0.000326046" " 1.00436" " 0.994707" " 1.00177" " 0.99822"
5.8908 " 32.0344" " 0.380819" " 1.35163" " 0.4" " 0.000337346" " 1.0043" " 0.994669" " 1.00175" " 0.99819"
5.8958 " 32.0652" " 0.381416" " 1.35185" " 0.4" " 0.0003483" " 1.00424" " 0.994631" " 1.00172" " 0.998159"
5.9008 " 32.0971" " 0.382026" " 1.35207" " 0.4" " 0.000358898" " 1.00418" " 0.994593" " 1.0017" " 0.998128"
5.9058 " 32.1298" " 0.382649" " 1.3523" " 0.4" " 0.000369134" " 1.00412" " 0.994555" " 1.00167" " 0.998097"
5.9108 " 32.1635" " 0.383285" " 1.35254" " 0.4" " 0.000378999" " 1.00407" " 0.994516" " 1.00165" " 0.998066"
5.9158 " 32.1981" " 0.383933" " 1.35278" " 0.4" " 0.000388487" " 1.00401" " 0.994478" " 1.00163" " 0.998034"
5.9208 " 32.2335" " 0.384591" " 1.35302" " 0.4" " 0.000397591" " 1.00395" " 0.994439" " 1.0016" " 0.998003"
5.9258 " 32.2697" " 0.38526" " 1.35327" " 0.4" " 0.000406305" " 1.00389" " 0.9944" " 1.00158" " 0.997971"
5.9308 " 32.3066" " 0.385938" " 1.35352" " 0.4" " 0.000414624" " 1.00383" " 0.994361" " 1.00155" " 0.99794"
5.9358 " 32.3443" " 0.386625" " 1.35378" " 0.4" " 0.000422542" " 1.00377" " 0.994322" " 1.00153" " 0.997908"
5.9408 " 32.3827" " 0.38732" " 1.35404" " 0.4" " 0.000430054" " 1.00371" " 0.994283" " 1.0015" " 0.997876"
5.9458 " 32.4217" " 0.388022" " 1.35431" " 0.4" " 0.000437156" " 1.00365" " 0.994244" " 1.00148" " 0.997845"
5.9508 " 32.4614" " 0.388731" " 1.35458" " 0.4" " 0.000443844" " 1.00359" " 0.994205" " 1.00145" " 0.997813"
5.9558 " 32.5016" " 0.389446" " 1.35485" " 0.4" " 0.000450115" " 1.00353" " 0.994166" " 1.00143" " 0.997781"
5.9608 " 32.5424" " 0.390166" " 1.35513" " 0.4" " 0.000455965" " 1.00348" " 0.994126" " 1.0014" " 0.997749"
5.9658 " 32.5837" " 0.39089" " 1.35541" " 0.4" " 0.000461392" " 1.00342" " 0.994087" " 1.00138" " 0.997717"
5.9708 " 32.6255" " 0.391617" " 1.3557" " 0.4" " 0.000466394" " 1.00336" " 0.994048" " 1.00135" " 0.997686"
5.9758 " 32.6677" " 0.392348" " 1.35599" " 0.4" " 0.000470968" " 1.0033" " 0.994009" " 1.00133" " 0.997654"
5.9808 " 32.7103" " 0.39308" " 1.35628" " 0.4" " 0.000475114" " 1.00324" " 0.99397" " 1.0013" " 0.997622"
5.9858 " 32.7532" " 0.393814" " 1.35658" " 0.4" " 0.000478831" " 1.00318" " 0.993931" " 1.00128" " 0.997591"
5.9908 " 32.7965" " 0.394549" " 1.35688" " 0.4" " 0.000482117" " 1.00313" " 0.993892" " 1.00125" " 0.997559"
5.9958 " 32.84" " 0.395284" " 1.35718" " 0.4" " 0.000484973" " 1.00307" " 0.993853" " 1.00123" " 0.997528"
6.0008 " 32.8838" " 0.396017" " 1.35749" " 0.4" " 0.0004874" " 1.00301" " 0.993814" " 1.00121" " 0.997496"
6.0058 " 32.9278" " 0.39675" " 1.3578" " 0.4" " 0.000489398" " 1.00295" " 0.993776" " 1.00118" " 0.997465"
6.0108 " 32.9719" " 0.39748" " 1.35811" " 0.4" " 0.000490968" " 1.0029" " 0.993738" " 1.00116" " 0.997434"
6.0158 " 33.0162" " 0.398207" " 1.35843" " 0.4" " 0.000492112" " 1.00284" " 0.993699" " 1.00113" " 0.997403"
6.0208 " 33.0605" " 0.398931" " 1.35874" " 0.4" " 0.000492832" " 1.00279" " 0.993662" " 1.00111" " 0.997372"
6.0258 " 33.1049" " 0.399651" " 1.35906" " 0.4" " 0.00049313" " 1.00273" " 0.993624" " 1.00109" " 0.997342"
6.0308 " 33.1493" " 0.400365" " 1.35938" " 0.4" " 0.000493008" " 1.00267" " 0.993586" " 1.00106" " 0.997311"
6.0358 " 33.1937" " 0.401074" " 1.3597" " 0.4" " 0.000492471" " 1.00262" " 0.993549" " 1.00104" " 0.997281"
6.0408 " 33.238" " 0.401777" " 1.36003" " 0.4" " 0.000491522" " 1.00257" " 0.993512" " 1.00101" " 0.997251"
6.0458 " 33.2822" " 0.402473" " 1.36035" " 0.4" " 0.000490164" " 1.00251" " 0.993475" " 1.00099" " 0.997221"
6.05081 " 33.3262" " 0.403162" " 1.36068" " 0.4" " 0.000488401" " 1.00246" " 0.993439" " 1.00097" " 0.997191"
6.05581 " 33.3701" " 0.403842" " 1.36101" " 0.4" " 0.000486239" " 1.00241" " 0.993403" " 1.00094" " 0.997162"
6.06081 " 33.4138" " 0.404515" " 1.36134" " 0.4" " 0.000483683" " 1.00235" " 0.993367" " 1.00092" " 0.997133"
6.06581 " 33.4572" " 0.405177" " 1.36167" " 0.4" " 0.000480737" " 1.0023" " 0.993332" " 1.0009" " 0.997104"
6.07081 " 33.5003" " 0.40583" " 1.362" " 0.4" " 0.000477408" " 1.00225" " 0.993297" " 1.00088" " 0.997076"
6.07581 " 33.5431" " 0.406473" " 1.36233" " 0.4" " 0.0004737" " 1.0022" " 0.993262" " 1.00086" " 0.997048"
6.08081 " 33.5856" " 0.407104" " 1.36266" " 0.4" " 0.000469622" " 1.00215" " 0.993228" " 1.00083" " 0.99702"
6.08581 " 33.6277" " 0.407725" " 1.36299" " 0.4" " 0.000465178" " 1.0021" " 0.993195" " 1.00081" " 0.996992"
6.09081 " 33.6694" " 0.408333" " 1.36333" " 0.4" " 0.000460377" " 1.00205" " 0.993161" " 1.00079" " 0.996965"
6.09581 " 33.7106" " 0.408929" " 1.36366" " 0.4" " 0.000455225" " 1.002" " 0.993129" " 1.00077" " 0.996939"
6.10081 " 33.7513" " 0.409512" " 1.36399" " 0.4" " 0.000449729" " 1.00196" " 0.993096" " 1.00075" " 0.996912"
6.10581 " 33.7915" " 0.410082" " 1.36432" " 0.4" " 0.000443898" " 1.00191" " 0.993064" " 1.00073" " 0.996886"
6.11081 " 33.8312" " 0.410638" " 1.36465" " 0.4" " 0.00043774" " 1.00186" " 0.993033" " 1.00071" " 0.996861"
6.11581 " 33.8703" " 0.411179" " 1.36498" " 0.4" " 0.000431263" " 1.00182" " 0.993002" " 1.00069" " 0.996835"
6.12081 " 33.9089" " 0.411706" " 1.36531" " 0.4" " 0.000424475" " 1.00177" " 0.992972" " 1.00067" " 0.996811"
6.12581 " 33.9468" " 0.412218" " 1.36564" " 0.4" " 0.000417384" " 1.00173" " 0.992942" " 1.00065" " 0.996786"
6.13081 " 33.984" " 0.412715" " 1.36597" " 0.4" " 0.000410002" " 1.00169" " 0.992913" " 1.00063" " 0.996762"
6.13581 " 34.0206" " 0.413196" " 1.3663" " 0.4" " 0.000402335" " 1.00164" " 0.992884" " 1.00061" " 0.996739"
6.14081 " 34.0564" " 0.41366" " 1.36662" " 0.4" " 0.000394394" " 1.0016" " 0.992856" " 1.00059" " 0.996716"
6.14581 " 34.0916" " 0.414108" " 1.36694" " 0.4" " 0.000386188" " 1.00156" " 0.992828" " 1.00058" " 0.996693"
6.15081 " 34.126" " 0.41454" " 1.36727" " 0.4" " 0.000377727" " 1.00152" " 0.992801" " 1.00056" " 0.996671"
6.15581 " 34.1596" " 0.414954" " 1.36759" " 0.4" " 0.000369021" " 1.00148" " 0.992775" " 1.00054" " 0.99665"
6.16081 " 34.1924" " 0.415351" " 1.3679" " 0.4" " 0.00036008" " 1.00145" " 0.992749" " 1.00053" " 0.996629"
6.16581 " 34.2244" " 0.41573" " 1.36822" " 0.4" " 0.000350914" " 1.00141" " 0.992724" " 1.00051" " 0.996608"
6.17081 " 34.2556" " 0.416092" " 1.36853" " 0.4" " 0.000341534" " 1.00137" " 0.9927" " 1.00049" " 0.996588"
6.17581 " 34.2859" " 0.416436" " 1.36884" " 0.4" " 0.000331951" " 1.00134" " 0.992676" " 1.00048" " 0.996568"
6.18081 " 34.3153" " 0.416761" " 1.36915" " 0.4" " 0.000322173" " 1.0013" " 0.992653" " 1.00046" " 0.996549"
6.18581 " 34.3439" " 0.417068" " 1.36945" " 0.4" " 0.000312214" " 1.00127" " 0.99263" " 1.00045" " 0.996531"
6.19081 " 34.3715" " 0.417357" " 1.36975" " 0.4" " 0.000302083" " 1.00123" " 0.992608" " 1.00043" " 0.996513"
6.19581 " 34.3983" " 0.417626" " 1.37005" " 0.4" " 0.000291791" " 1.0012" " 0.992587" " 1.00042" " 0.996495"
6.20081 " 34.4241" " 0.417877" " 1.37035" " 0.4" " 0.00028135" " 1.00117" " 0.992566" " 1.00041" " 0.996478"
6.20581 " 34.4489" " 0.41811" " 1.37064" " 0.4" " 0.000270769" " 1.00114" " 0.992546" " 1.00039" " 0.996462"
