Time(s); gENROE.delta; gENROE.PELEC; eSST1A.EFD; gENROE.PMECH; gENROE.SPEED; GEN1.V; LOAD.V; GEN2.V; FAULT.V
5.7758; 32.0052; 0.379599; 1.51231; 0.4; -0.000277044; 1.01196; 0.999237; 1.00479; 1.00199
5.7808; 31.9808; 0.379322; 1.51224; 0.4; -0.000264976; 1.01197; 0.999247; 1.00479; 1.002
5.7858; 31.9575; 0.379067; 1.51216; 0.4; -0.000252756; 1.01198; 0.999255; 1.0048; 1.00201
5.7908; 31.9353; 0.378835; 1.51208; 0.4; -0.000240397; 1.012; 0.999264; 1.0048; 1.00201
5.7958; 31.9142; 0.378626; 1.51201; 0.4; -0.000227912; 1.01201; 0.999271; 1.00481; 1.00202
5.8008; 31.8943; 0.378442; 1.51193; 0.4; -0.000215315; 1.01202; 0.999283; 1.00481; 1.00203
5.8058; 31.8755; 0.378278; 1.51185; 0.4; -0.00020262; 1.01203; 0.999289; 1.00482; 1.00203
5.8108; 31.8578; 0.378137; 1.51178; 0.4; -0.000189838; 1.01204; 0.999294; 1.00482; 1.00204
5.8158; 31.8413; 0.37802; 1.5117; 0.4; -0.000176984; 1.01205; 0.999299; 1.00482; 1.00204
5.8208; 31.8259; 0.377924; 1.51162; 0.4; -0.000164071; 1.01205; 0.999304; 1.00483; 1.00205
5.8258; 31.8118; 0.377851; 1.51155; 0.4; -0.000151111; 1.01206; 0.999307; 1.00483; 1.00205
5.8308; 31.7987; 0.377801; 1.51147; 0.4; -0.000138119; 1.01206; 0.999311; 1.00483; 1.00205
5.8358; 31.7869; 0.377773; 1.5114; 0.4; -0.000125106; 1.01207; 0.999313; 1.00483; 1.00205
5.8408; 31.7762; 0.377767; 1.51132; 0.4; -0.000112088; 1.01207; 0.999316; 1.00483; 1.00205
5.8458; 31.7667; 0.377784; 1.51125; 0.4; -9.90747e-05; 1.01208; 0.999317; 1.00483; 1.00206
5.8508; 31.7584; 0.377822; 1.51118; 0.4; -8.60811e-05; 1.01208; 0.999318; 1.00484; 1.00206
5.8558; 31.7512; 0.377882; 1.5111; 0.4; -7.31194e-05; 1.01208; 0.999319; 1.00484; 1.00206
5.8608; 31.7452; 0.377964; 1.51103; 0.4; -6.02018e-05; 1.01208; 0.999319; 1.00484; 1.00206
5.8658; 31.7404; 0.378066; 1.51096; 0.4; -4.73414e-05; 1.01209; 0.999319; 1.00484; 1.00206
5.8708; 31.7367; 0.37819; 1.51088; 0.4; -3.455e-05; 1.01209; 0.999318; 1.00484; 1.00206
5.8758; 31.7342; 0.378334; 1.51081; 0.4; -2.184e-05; 1.01209; 0.999317; 1.00484; 1.00206
5.8808; 31.7328; 0.378499; 1.51074; 0.4; -9.22321e-06; 1.01209; 0.999316; 1.00484; 1.00206
5.8858; 31.7325; 0.378684; 1.51067; 0.4; 3.28848e-06; 1.01208; 0.999314; 1.00483; 1.00205
5.8908; 31.7334; 0.37889; 1.5106; 0.4; 1.56834e-05; 1.01208; 0.999316; 1.00484; 1.00206
5.8958; 31.7353; 0.379114; 1.51052; 0.4; 2.79485e-05; 1.01208; 0.999314; 1.00484; 1.00206
5.9008; 31.7384; 0.379357; 1.51045; 0.4; 4.00749e-05; 1.01208; 0.999311; 1.00483; 1.00205
5.9058; 31.7426; 0.379619; 1.51038; 0.4; 5.2051e-05; 1.01208; 0.999308; 1.00483; 1.00205
5.9108; 31.7478; 0.379898; 1.51031; 0.4; 6.3866e-05; 1.01207; 0.999305; 1.00483; 1.00205
5.9158; 31.7541; 0.380196; 1.51024; 0.4; 7.55096e-05; 1.01207; 0.999301; 1.00483; 1.00205
5.9208; 31.7614; 0.380511; 1.51017; 0.4; 8.69715e-05; 1.01207; 0.999297; 1.00483; 1.00204
5.9258; 31.7697; 0.380842; 1.5101; 0.4; 9.82418e-05; 1.01206; 0.999292; 1.00482; 1.00204
5.9308; 31.7791; 0.38119; 1.51003; 0.4; 0.000109311; 1.01205; 0.999287; 1.00482; 1.00204
5.9358; 31.7894; 0.381554; 1.50996; 0.4; 0.000120169; 1.01205; 0.999282; 1.00482; 1.00203
5.9408; 31.8007; 0.381934; 1.50989; 0.4; 0.000130808; 1.01204; 0.999276; 1.00482; 1.00203
5.9458; 31.813; 0.382329; 1.50982; 0.4; 0.000141218; 1.01204; 0.99927; 1.00481; 1.00202
5.9508; 31.8262; 0.382737; 1.50975; 0.4; 0.000151391; 1.01203; 0.999264; 1.00481; 1.00202
5.9558; 31.8402; 0.38316; 1.50969; 0.4; 0.000161318; 1.01202; 0.999257; 1.00481; 1.00201
5.9608; 31.8552; 0.383596; 1.50962; 0.4; 0.000170992; 1.01201; 0.99925; 1.0048; 1.00201
5.9658; 31.871; 0.384046; 1.50955; 0.4; 0.000180405; 1.01201; 0.999243; 1.0048; 1.002
5.9708; 31.8877; 0.384507; 1.50948; 0.4; 0.00018955; 1.012; 0.999236; 1.00479; 1.002
5.9758; 31.9052; 0.38498; 1.50942; 0.4; 0.00019842; 1.01199; 0.999228; 1.00479; 1.00199
5.9808; 31.9234; 0.385464; 1.50935; 0.4; 0.000207008; 1.01198; 0.99922; 1.00479; 1.00199
5.9858; 31.9424; 0.385959; 1.50928; 0.4; 0.000215307; 1.01197; 0.999212; 1.00478; 1.00198
5.9908; 31.9622; 0.386464; 1.50922; 0.4; 0.000223313; 1.01196; 0.999204; 1.00478; 1.00197
5.9958; 31.9826; 0.386979; 1.50915; 0.4; 0.000231019; 1.01195; 0.999195; 1.00477; 1.00197
6.0008; 32.0038; 0.387502; 1.50909; 0.4; 0.00023842; 1.01194; 0.999186; 1.00477; 1.00196
6.0058; 32.0256; 0.388034; 1.50902; 0.4; 0.00024551; 1.01193; 0.999177; 1.00476; 1.00195
6.0108; 32.048; 0.388573; 1.50896; 0.4; 0.000252287; 1.01192; 0.999168; 1.00476; 1.00195
6.0158; 32.071; 0.38912; 1.50889; 0.4; 0.000258744; 1.01191; 0.999159; 1.00475; 1.00194
6.0208; 32.0946; 0.389673; 1.50883; 0.4; 0.000264878; 1.0119; 0.999149; 1.00475; 1.00193
6.0258; 32.1187; 0.390232; 1.50876; 0.4; 0.000270687; 1.01189; 0.99914; 1.00474; 1.00192
6.0308; 32.1433; 0.390796; 1.5087; 0.4; 0.000276165; 1.01188; 0.99913; 1.00474; 1.00192
6.0358; 32.1684; 0.391365; 1.50863; 0.4; 0.000281312; 1.01187; 0.99912; 1.00473; 1.00191
6.0408; 32.194; 0.391938; 1.50857; 0.4; 0.000286123; 1.01185; 0.99911; 1.00472; 1.0019
6.0458; 32.2199; 0.392514; 1.5085; 0.4; 0.000290598; 1.01184; 0.9991; 1.00472; 1.00189
6.05081; 32.2463; 0.393094; 1.50844; 0.4; 0.000294733; 1.01183; 0.99909; 1.00471; 1.00189
6.05581; 32.273; 0.393676; 1.50838; 0.4; 0.000298529; 1.01182; 0.99908; 1.00471; 1.00188
6.06081; 32.3; 0.394259; 1.50831; 0.4; 0.000301983; 1.01181; 0.999069; 1.0047; 1.00187
6.06581; 32.3274; 0.394844; 1.50825; 0.4; 0.000305095; 1.0118; 0.999059; 1.0047; 1.00186
6.07081; 32.355; 0.395429; 1.50819; 0.4; 0.000307864; 1.01179; 0.999049; 1.00469; 1.00186
6.07581; 32.3828; 0.396014; 1.50813; 0.4; 0.000310291; 1.01177; 0.999038; 1.00468; 1.00185
6.08081; 32.4108; 0.396598; 1.50807; 0.4; 0.000312376; 1.01176; 0.999028; 1.00468; 1.00184
6.08581; 32.439; 0.397182; 1.508; 0.4; 0.000314119; 1.01175; 0.999018; 1.00467; 1.00183
6.09081; 32.4674; 0.397763; 1.50794; 0.4; 0.000315521; 1.01174; 0.999008; 1.00467; 1.00182
6.09581; 32.4958; 0.398342; 1.50788; 0.4; 0.000316584; 1.01173; 0.998997; 1.00466; 1.00182
6.10081; 32.5244; 0.398919; 1.50782; 0.4; 0.000317309; 1.01172; 0.998987; 1.00466; 1.00181
6.10581; 32.553; 0.399491; 1.50776; 0.4; 0.000317699; 1.01171; 0.998977; 1.00465; 1.0018
6.11081; 32.5816; 0.40006; 1.50769; 0.4; 0.000317754; 1.0117; 0.998967; 1.00464; 1.00179
6.11581; 32.6102; 0.400625; 1.50763; 0.4; 0.000317479; 1.01169; 0.998957; 1.00464; 1.00178
6.12081; 32.6387; 0.401184; 1.50757; 0.4; 0.000316875; 1.01167; 0.998947; 1.00463; 1.00178
6.12581; 32.6672; 0.401738; 1.50751; 0.4; 0.000315947; 1.01166; 0.998938; 1.00463; 1.00177
6.13081; 32.6956; 0.402285; 1.50745; 0.4; 0.000314696; 1.01165; 0.998928; 1.00462; 1.00176
6.13581; 32.7239; 0.402826; 1.50739; 0.4; 0.000313128; 1.01164; 0.998919; 1.00462; 1.00176
6.14081; 32.752; 0.40336; 1.50733; 0.4; 0.000311246; 1.01163; 0.99891; 1.00461; 1.00175
6.14581; 32.7799; 0.403887; 1.50727; 0.4; 0.000309055; 1.01162; 0.998901; 1.00461; 1.00174
6.15081; 32.8076; 0.404406; 1.50721; 0.4; 0.000306559; 1.01162; 0.998892; 1.0046; 1.00173
6.15581; 32.8351; 0.404916; 1.50715; 0.4; 0.000303762; 1.01161; 0.998883; 1.0046; 1.00173
6.16081; 32.8623; 0.405417; 1.50709; 0.4; 0.000300671; 1.0116; 0.998875; 1.00459; 1.00172
6.16581; 32.8893; 0.405909; 1.50703; 0.4; 0.000297291; 1.01159; 0.998866; 1.00459; 1.00171
6.17081; 32.9159; 0.406392; 1.50697; 0.4; 0.000293627; 1.01158; 0.998858; 1.00458; 1.00171
6.17581; 32.9421; 0.406864; 1.50691; 0.4; 0.000289684; 1.01157; 0.998851; 1.00458; 1.0017
6.18081; 32.968; 0.407325; 1.50685; 0.4; 0.00028547; 1.01157; 0.998843; 1.00457; 1.0017
6.18581; 32.9935; 0.407776; 1.50679; 0.4; 0.00028099; 1.01156; 0.998836; 1.00457; 1.00169
6.19081; 33.0186; 0.408216; 1.50673; 0.4; 0.000276251; 1.01155; 0.998829; 1.00457; 1.00169
6.19581; 33.0433; 0.408644; 1.50667; 0.4; 0.00027126; 1.01155; 0.998822; 1.00456; 1.00168
6.20081; 33.0674; 0.40906; 1.50661; 0.4; 0.000266023; 1.01154; 0.998816; 1.00456; 1.00168
6.20581; 33.0912; 0.409464; 1.50655; 0.4; 0.000260548; 1.01153; 0.99881; 1.00455; 1.00167
6.21081; 33.1144; 0.409855; 1.5065; 0.4; 0.000254842; 1.01153; 0.998804; 1.00455; 1.00167
6.21581; 33.137; 0.410233; 1.50644; 0.4; 0.000248913; 1.01152; 0.998799; 1.00455; 1.00166
6.22081; 33.1592; 0.410599; 1.50638; 0.4; 0.000242768; 1.01152; 0.998794; 1.00455; 1.00166
6.22581; 33.1807; 0.410951; 1.50632; 0.4; 0.000236414; 1.01152; 0.998789; 1.00454; 1.00166
6.23081; 33.2017; 0.411289; 1.50626; 0.4; 0.00022986; 1.01151; 0.998785; 1.00454; 1.00165
6.23581; 33.2221; 0.411614; 1.5062; 0.4; 0.000223115; 1.01151; 0.998781; 1.00454; 1.00165
6.24081; 33.2419; 0.411924; 1.50614; 0.4; 0.000216185; 1.01151; 0.998777; 1.00454; 1.00165
6.24581; 33.261; 0.41222; 1.50608; 0.4; 0.00020908; 1.01151; 0.998774; 1.00453; 1.00164
6.25081; 33.2795; 0.412502; 1.50602; 0.4; 0.000201807; 1.0115; 0.998771; 1.00453; 1.00164
6.25581; 33.2974; 0.412769; 1.50596; 0.4; 0.000194376; 1.0115; 0.998768; 1.00453; 1.00164
6.26081; 33.3145; 0.413021; 1.5059; 0.4; 0.000186796; 1.0115; 0.998766; 1.00453; 1.00164
6.26581; 33.331; 0.413258; 1.50584; 0.4; 0.000179074; 1.0115; 0.998765; 1.00453; 1.00164
6.27081; 33.3468; 0.413481; 1.50578; 0.4; 0.000171219; 1.0115; 0.998763; 1.00453; 1.00164
6.27581; 33.3618; 0.413688; 1.50572; 0.4; 0.000163241; 1.0115; 0.998762; 1.00453; 1.00164
6.28081; 33.3762; 0.413878; 1.50566; 0.4; 0.000155148; 1.0115; 0.998757; 1.00453; 1.00163
6.28581; 33.3898; 0.414055; 1.5056; 0.4; 0.000146951; 1.0115; 0.998757; 1.00453; 1.00163
6.29081; 33.4026; 0.414216; 1.50554; 0.4; 0.000138657; 1.01151; 0.998758; 1.00453; 1.00163
6.29581; 33.4147; 0.414362; 1.50548; 0.4; 0.000130274; 1.01151; 0.998758; 1.00453; 1.00163
6.30081; 33.4261; 0.414493; 1.50542; 0.4; 0.000121813; 1.01151; 0.99876; 1.00453; 1.00163
6.30581; 33.4367; 0.414608; 1.50536; 0.4; 0.000113282; 1.01152; 0.998762; 1.00453; 1.00164
6.31081; 33.4465; 0.414707; 1.5053; 0.4; 0.000104691; 1.01152; 0.998764; 1.00453; 1.00164
6.31581; 33.4555; 0.414792; 1.50524; 0.4; 9.60475e-05; 1.01153; 0.998767; 1.00453; 1.00164
6.32081; 33.4638; 0.41486; 1.50518; 0.4; 8.73614e-05; 1.01153; 0.99877; 1.00454; 1.00164
6.32581; 33.4712; 0.414914; 1.50512; 0.4; 7.86418e-05; 1.01154; 0.998773; 1.00454; 1.00165
6.33081; 33.4779; 0.414952; 1.50506; 0.4; 6.98975e-05; 1.01154; 0.998777; 1.00454; 1.00165
6.33581; 33.4838; 0.414975; 1.505; 0.4; 6.11375e-05; 1.01155; 0.998781; 1.00454; 1.00165
6.34081; 33.4889; 0.414983; 1.50494; 0.4; 5.23703e-05; 1.01156; 0.998786; 1.00455; 1.00166
6.34581; 33.4932; 0.414976; 1.50488; 0.4; 4.36051e-05; 1.01157; 0.998791; 1.00455; 1.00166
6.35081; 33.4968; 0.414954; 1.50482; 0.4; 3.48505e-05; 1.01157; 0.998797; 1.00455; 1.00167
6.35581; 33.4995; 0.414917; 1.50475; 0.4; 2.61153e-05; 1.01158; 0.998802; 1.00456; 1.00167
6.36081; 33.5015; 0.414865; 1.50469; 0.4; 1.74079e-05; 1.01159; 0.998809; 1.00456; 1.00168
6.36581; 33.5026; 0.414799; 1.50463; 0.4; 8.73684e-06; 1.0116; 0.998815; 1.00457; 1.00168
6.37081; 33.503; 0.414719; 1.50457; 0.4; 1.10603e-07; 1.01161; 0.998822; 1.00457; 1.00169
6.37581; 33.5027; 0.414625; 1.50451; 0.4; -8.46265e-06; 1.01162; 0.998829; 1.00458; 1.00169
6.38081; 33.5015; 0.414517; 1.50444; 0.4; -1.69747e-05; 1.01163; 0.998837; 1.00458; 1.0017
6.38581; 33.4996; 0.414395; 1.50438; 0.4; -2.54175e-05; 1.01165; 0.998845; 1.00459; 1.00171
6.39081; 33.4969; 0.414259; 1.50432; 0.4; -3.37831e-05; 1.01166; 0.998853; 1.00459; 1.00171
6.39581; 33.4935; 0.414111; 1.50425; 0.4; -4.20637e-05; 1.01167; 0.998862; 1.0046; 1.00172
6.40081; 33.4894; 0.413949; 1.50419; 0.4; -5.0252e-05; 1.01168; 0.998871; 1.0046; 1.00173
6.40581; 33.4845; 0.413775; 1.50413; 0.4; -5.83401e-05; 1.0117; 0.99888; 1.00461; 1.00173
6.41081; 33.4789; 0.413588; 1.50406; 0.4; -6.63207e-05; 1.01171; 0.99889; 1.00461; 1.00174
6.41581; 33.4725; 0.413387; 1.504; 0.4; -7.41868e-05; 1.01172; 0.998894; 1.00462; 1.00175
6.42081; 33.4655; 0.413176; 1.50393; 0.4; -8.19294e-05; 1.01173; 0.998904; 1.00462; 1.00175
6.42581; 33.4578; 0.412954; 1.50387; 0.4; -8.9544e-05; 1.01175; 0.998914; 1.00463; 1.00176
6.43081; 33.4494; 0.41272; 1.5038; 0.4; -9.70235e-05; 1.01176; 0.998924; 1.00464; 1.00177
6.43581; 33.4403; 0.412475; 1.50374; 0.4; -0.000104361; 1.01178; 0.998935; 1.00464; 1.00178
6.44081; 33.4306; 0.412219; 1.50367; 0.4; -0.000111551; 1.01179; 0.998945; 1.00465; 1.00179
6.44581; 33.4202; 0.411954; 1.50361; 0.4; -0.000118587; 1.01181; 0.998956; 1.00466; 1.0018
6.45081; 33.4092; 0.411678; 1.50354; 0.4; -0.000125464; 1.01182; 0.998967; 1.00466; 1.0018
6.45581; 33.3976; 0.411392; 1.50348; 0.4; -0.000132174; 1.01184; 0.998978; 1.00467; 1.00181
6.46081; 33.3854; 0.411098; 1.50341; 0.4; -0.000138713; 1.01186; 0.99899; 1.00468; 1.00182
6.46581; 33.3727; 0.410794; 1.50335; 0.4; -0.000145077; 1.01187; 0.999002; 1.00468; 1.00183
6.47081; 33.3593; 0.410482; 1.50328; 0.4; -0.000151258; 1.01189; 0.999014; 1.00469; 1.00184
6.47581; 33.3454; 0.410162; 1.50321; 0.4; -0.000157254; 1.0119; 0.999026; 1.0047; 1.00185
6.48081; 33.331; 0.409834; 1.50315; 0.4; -0.000163058; 1.01192; 0.999038; 1.00471; 1.00186
6.48582; 33.3161; 0.409498; 1.50308; 0.4; -0.000168667; 1.01194; 0.99905; 1.00471; 1.00187
6.49082; 33.3006; 0.409156; 1.50301; 0.4; -0.000174077; 1.01195; 0.999062; 1.00472; 1.00188
6.49582; 33.2847; 0.408806; 1.50294; 0.4; -0.000179284; 1.01197; 0.999075; 1.00473; 1.00189
6.50082; 33.2683; 0.408451; 1.50288; 0.4; -0.000184283; 1.01199; 0.999088; 1.00474; 1.0019
6.50582; 33.2515; 0.40809; 1.50281; 0.4; -0.000189072; 1.01201; 0.9991; 1.00475; 1.00191
6.51082; 33.2343; 0.407723; 1.50274; 0.4; -0.000193647; 1.01202; 0.999113; 1.00475; 1.00192
6.51582; 33.2167; 0.407351; 1.50267; 0.4; -0.000198005; 1.01204; 0.999126; 1.00476; 1.00193
6.52082; 33.1987; 0.406975; 1.5026; 0.4; -0.000202143; 1.01206; 0.999139; 1.00477; 1.00194
6.52582; 33.1803; 0.406594; 1.50254; 0.4; -0.00020606; 1.01208; 0.999152; 1.00478; 1.00195
6.53082; 33.1616; 0.40621; 1.50247; 0.4; -0.000209752; 1.01209; 0.999165; 1.00479; 1.00196
6.53582; 33.1425; 0.405822; 1.5024; 0.4; -0.000213218; 1.01211; 0.999177; 1.00479; 1.00197
6.54082; 33.1232; 0.405432; 1.50233; 0.4; -0.000216455; 1.01213; 0.99919; 1.0048; 1.00198
6.54582; 33.1035; 0.405038; 1.50226; 0.4; -0.000219462; 1.01214; 0.999203; 1.00481; 1.00199
6.55082; 33.0836; 0.404643; 1.50219; 0.4; -0.000222239; 1.01216; 0.999216; 1.00482; 1.002
6.55582; 33.0635; 0.404246; 1.50212; 0.4; -0.000224783; 1.01218; 0.999229; 1.00483; 1.00201
6.56082; 33.0432; 0.403847; 1.50205; 0.4; -0.000227094; 1.0122; 0.999242; 1.00483; 1.00203
6.56582; 33.0226; 0.403448; 1.50198; 0.4; -0.000229171; 1.01221; 0.999254; 1.00484; 1.00204
6.57082; 33.0019; 0.403048; 1.50191; 0.4; -0.000231015; 1.01223; 0.999267; 1.00485; 1.00205
6.57582; 32.981; 0.402648; 1.50184; 0.4; -0.000232624; 1.01225; 0.99928; 1.00486; 1.00206
6.58082; 32.96; 0.402248; 1.50177; 0.4; -0.000233999; 1.01226; 0.999292; 1.00486; 1.00207
6.58582; 32.9389; 0.401849; 1.5017; 0.4; -0.00023514; 1.01228; 0.999304; 1.00487; 1.00208
6.59082; 32.9177; 0.40145; 1.50163; 0.4; -0.000236048; 1.0123; 0.999317; 1.00488; 1.00208
6.59582; 32.8964; 0.401054; 1.50156; 0.4; -0.000236724; 1.01231; 0.999329; 1.00489; 1.00209
6.60082; 32.8751; 0.400659; 1.50149; 0.4; -0.000237168; 1.01233; 0.999341; 1.00489; 1.0021
6.60582; 32.8537; 0.400266; 1.50142; 0.4; -0.000237383; 1.01234; 0.999353; 1.0049; 1.00211
6.61082; 32.8323; 0.399877; 1.50134; 0.4; -0.000237368; 1.01236; 0.999364; 1.00491; 1.00212
6.61582; 32.811; 0.399489; 1.50127; 0.4; -0.000237127; 1.01238; 0.999376; 1.00492; 1.00213
6.62082; 32.7896; 0.399106; 1.5012; 0.4; -0.00023666; 1.01239; 0.999387; 1.00492; 1.00214
6.62582; 32.7684; 0.398726; 1.50113; 0.4; -0.00023597; 1.01241; 0.999398; 1.00493; 1.00215
6.63082; 32.7472; 0.39835; 1.50106; 0.4; -0.00023506; 1.01242; 0.999409; 1.00494; 1.00216
6.63582; 32.726; 0.397978; 1.50099; 0.4; -0.000233931; 1.01243; 0.99942; 1.00494; 1.00217
6.64082; 32.705; 0.397611; 1.50092; 0.4; -0.000232587; 1.01245; 0.999431; 1.00495; 1.00218
6.64582; 32.6842; 0.397249; 1.50085; 0.4; -0.000231031; 1.01246; 0.999441; 1.00496; 1.00218
6.65082; 32.6634; 0.396893; 1.50078; 0.4; -0.000229264; 1.01248; 0.999451; 1.00496; 1.00219
6.65582; 32.6429; 0.396542; 1.50071; 0.4; -0.000227292; 1.01249; 0.999461; 1.00497; 1.0022
6.66082; 32.6225; 0.396198; 1.50063; 0.4; -0.000225117; 1.0125; 0.999471; 1.00497; 1.00221
6.66582; 32.6024; 0.395859; 1.50056; 0.4; -0.000222743; 1.01251; 0.999481; 1.00498; 1.00222
6.67082; 32.5824; 0.395527; 1.50049; 0.4; -0.000220174; 1.01253; 0.99949; 1.00498; 1.00222
6.67582; 32.5627; 0.395202; 1.50042; 0.4; -0.000217413; 1.01254; 0.999499; 1.00499; 1.00223
6.68082; 32.5433; 0.394884; 1.50035; 0.4; -0.000214465; 1.01255; 0.999508; 1.005; 1.00224
6.68582; 32.5241; 0.394574; 1.50028; 0.4; -0.000211334; 1.01256; 0.999516; 1.005; 1.00224
6.69082; 32.5052; 0.394271; 1.50021; 0.4; -0.000208025; 1.01257; 0.999525; 1.00501; 1.00225
6.69582; 32.4867; 0.393976; 1.50013; 0.4; -0.000204542; 1.01258; 0.999532; 1.00501; 1.00226
6.70082; 32.4684; 0.39369; 1.50006; 0.4; -0.00020089; 1.01259; 0.99954; 1.00501; 1.00226
6.70582; 32.4505; 0.393411; 1.49999; 0.4; -0.000197074; 1.0126; 0.999548; 1.00502; 1.00227
6.71082; 32.4329; 0.393141; 1.49992; 0.4; -0.000193098; 1.01261; 0.999555; 1.00502; 1.00227
6.71582; 32.4157; 0.39288; 1.49985; 0.4; -0.000188969; 1.01262; 0.999562; 1.00503; 1.00228
6.72082; 32.3989; 0.392628; 1.49978; 0.4; -0.00018469; 1.01263; 0.999569; 1.00503; 1.00228
6.72582; 32.3825; 0.392386; 1.49971; 0.4; -0.000180268; 1.01264; 0.999575; 1.00504; 1.00229
6.73082; 32.3664; 0.392152; 1.49964; 0.4; -0.000175708; 1.01265; 0.999581; 1.00504; 1.00229
6.73582; 32.3508; 0.391928; 1.49957; 0.4; -0.000171015; 1.01265; 0.999587; 1.00504; 1.0023
6.74082; 32.3357; 0.391714; 1.4995; 0.4; -0.000166195; 1.01266; 0.999593; 1.00505; 1.0023
6.74582; 32.3209; 0.391509; 1.49942; 0.4; -0.000161254; 1.01267; 0.999598; 1.00505; 1.00231
6.75082; 32.3066; 0.391316; 1.49935; 0.4; -0.000156198; 1.01268; 0.999608; 1.00506; 1.00232
6.75582; 32.2928; 0.391132; 1.49928; 0.4; -0.000151033; 1.01268; 0.999612; 1.00506; 1.00232
6.76082; 32.2794; 0.390957; 1.49921; 0.4; -0.000145764; 1.01269; 0.999617; 1.00506; 1.00232
6.76582; 32.2665; 0.390793; 1.49914; 0.4; -0.000140398; 1.0127; 0.99962; 1.00506; 1.00233
6.77082; 32.2542; 0.390639; 1.49907; 0.4; -0.00013494; 1.0127; 0.999624; 1.00506; 1.00233
6.77582; 32.2423; 0.390495; 1.499; 0.4; -0.000129396; 1.0127; 0.999627; 1.00507; 1.00233
6.78082; 32.2309; 0.390362; 1.49893; 0.4; -0.000123773; 1.01271; 0.99963; 1.00507; 1.00233
6.78582; 32.22; 0.39024; 1.49886; 0.4; -0.000118076; 1.01271; 0.999633; 1.00507; 1.00234
6.79082; 32.2096; 0.390128; 1.49879; 0.4; -0.000112312; 1.01272; 0.999636; 1.00507; 1.00234
6.79582; 32.1998; 0.390026; 1.49872; 0.4; -0.000106487; 1.01272; 0.999638; 1.00507; 1.00234
6.80082; 32.1904; 0.389935; 1.49865; 0.4; -0.000100608; 1.01272; 0.99964; 1.00507; 1.00234
6.80582; 32.1816; 0.389856; 1.49859; 0.4; -9.46793e-05; 1.01272; 0.999641; 1.00507; 1.00234
6.81082; 32.1734; 0.389786; 1.49852; 0.4; -8.8709e-05; 1.01273; 0.999643; 1.00508; 1.00234
6.81582; 32.1657; 0.389727; 1.49845; 0.4; -8.27024e-05; 1.01273; 0.999644; 1.00508; 1.00234
6.82082; 32.1585; 0.389679; 1.49838; 0.4; -7.6666e-05; 1.01273; 0.999644; 1.00508; 1.00234
6.82582; 32.1519; 0.389641; 1.49831; 0.4; -7.0606e-05; 1.01273; 0.999645; 1.00508; 1.00234
6.83082; 32.1458; 0.389614; 1.49824; 0.4; -6.45284e-05; 1.01273; 0.999645; 1.00508; 1.00234
6.83582; 32.1403; 0.389597; 1.49817; 0.4; -5.84395e-05; 1.01273; 0.999645; 1.00508; 1.00234
6.84082; 32.1353; 0.389591; 1.4981; 0.4; -5.23453e-05; 1.01273; 0.999645; 1.00508; 1.00234
6.84582; 32.1308; 0.389595; 1.49803; 0.4; -4.62518e-05; 1.01273; 0.999644; 1.00508; 1.00234
6.85082; 32.1269; 0.389609; 1.49797; 0.4; -4.01651e-05; 1.01273; 0.999643; 1.00508; 1.00234
6.85582; 32.1236; 0.389634; 1.4979; 0.4; -3.40912e-05; 1.01273; 0.999642; 1.00507; 1.00234
6.86082; 32.1208; 0.389668; 1.49783; 0.4; -2.80362e-05; 1.01273; 0.999641; 1.00507; 1.00234
6.86582; 32.1186; 0.389713; 1.49776; 0.4; -2.20055e-05; 1.01272; 0.99964; 1.00507; 1.00234
6.87082; 32.1169; 0.389767; 1.49769; 0.4; -1.60051e-05; 1.01272; 0.999638; 1.00507; 1.00234
6.87582; 32.1157; 0.389831; 1.49763; 0.4; -1.00408e-05; 1.01272; 0.999636; 1.00507; 1.00234
6.88082; 32.115; 0.389905; 1.49756; 0.4; -4.11795e-06; 1.01272; 0.999633; 1.00507; 1.00234
6.88582; 32.1149; 0.389987; 1.49749; 0.4; 1.75775e-06; 1.01271; 0.999631; 1.00507; 1.00233
6.89082; 32.1154; 0.39008; 1.49743; 0.4; 7.58099e-06; 1.01271; 0.999628; 1.00507; 1.00233
6.89582; 32.1163; 0.390181; 1.49736; 0.4; 1.33462e-05; 1.01271; 0.999625; 1.00506; 1.00233
6.90082; 32.1178; 0.390291; 1.49729; 0.4; 1.90482e-05; 1.0127; 0.999622; 1.00506; 1.00233
6.90582; 32.1197; 0.39041; 1.49723; 0.4; 2.4682e-05; 1.0127; 0.999619; 1.00506; 1.00232
6.91082; 32.1222; 0.390538; 1.49716; 0.4; 3.02423e-05; 1.01269; 0.999615; 1.00506; 1.00232
6.91582; 32.1252; 0.390674; 1.49709; 0.4; 3.57244e-05; 1.01269; 0.999612; 1.00506; 1.00232
6.92083; 32.1286; 0.390818; 1.49703; 0.4; 4.11235e-05; 1.01268; 0.999608; 1.00505; 1.00232
6.92583; 32.1326; 0.39097; 1.49696; 0.4; 4.64346e-05; 1.01268; 0.999604; 1.00505; 1.00231
6.93083; 32.137; 0.39113; 1.4969; 0.4; 5.16534e-05; 1.01267; 0.999599; 1.00505; 1.00231
6.93583; 32.1419; 0.391297; 1.49683; 0.4; 5.67754e-05; 1.01267; 0.999595; 1.00505; 1.00231
6.94083; 32.1472; 0.391471; 1.49677; 0.4; 6.17964e-05; 1.01266; 0.99959; 1.00504; 1.0023
