Time(s); generator.delta; generator.PELEC; eSST4B.EFD; generator.PMECH; generator.SPEED; GEN1.V; LOAD.V; GEN2.V; FAULT.V
4.81179; 28.7394; 0.349074; 1.09298; 0.4; 0.000435887; 1.00567; 0.995616; 1.0023; 0.998929
4.81279; 28.7473; 0.349214; 1.09312; 0.4; 0.000441808; 1.00563; 0.995594; 1.00229; 0.998912
4.81379; 28.7553; 0.349356; 1.09326; 0.4; 0.000447712; 1.0056; 0.995573; 1.00227; 0.998894
4.81479; 28.7634; 0.349499; 1.0934; 0.4; 0.000453599; 1.00556; 0.995552; 1.00226; 0.998877
4.81579; 28.7716; 0.349645; 1.09355; 0.4; 0.000459468; 1.00553; 0.995531; 1.00225; 0.998859
4.81679; 28.78; 0.349792; 1.09369; 0.4; 0.000465321; 1.00549; 0.995509; 1.00223; 0.998842
4.81779; 28.7884; 0.349941; 1.09383; 0.4; 0.000471156; 1.00546; 0.995488; 1.00222; 0.998824
4.81879; 28.7969; 0.350091; 1.09398; 0.4; 0.000476973; 1.00542; 0.995467; 1.0022; 0.998807
4.81979; 28.8056; 0.350244; 1.09412; 0.4; 0.000482772; 1.00539; 0.995445; 1.00219; 0.998789
4.82079; 28.8143; 0.350398; 1.09427; 0.4; 0.000488553; 1.00535; 0.995424; 1.00218; 0.998772
4.82179; 28.8232; 0.350554; 1.09441; 0.4; 0.000494316; 1.00532; 0.995402; 1.00216; 0.998754
4.82279; 28.8321; 0.350711; 1.09456; 0.4; 0.00050006; 1.00528; 0.995381; 1.00215; 0.998737
4.82379; 28.8412; 0.350871; 1.09471; 0.4; 0.000505785; 1.00525; 0.99536; 1.00214; 0.998719
4.82479; 28.8503; 0.351032; 1.09485; 0.4; 0.000511492; 1.00521; 0.995338; 1.00212; 0.998702
4.82579; 28.8596; 0.351194; 1.095; 0.4; 0.000517179; 1.00518; 0.995317; 1.00211; 0.998684
4.82679; 28.8689; 0.351359; 1.09515; 0.4; 0.000522847; 1.00514; 0.995295; 1.00209; 0.998667
4.82779; 28.8784; 0.351525; 1.09529; 0.4; 0.000528495; 1.00511; 0.995274; 1.00208; 0.998649
4.82879; 28.888; 0.351692; 1.09544; 0.4; 0.000534124; 1.00507; 0.995252; 1.00207; 0.998631
4.82979; 28.8976; 0.351862; 1.09559; 0.4; 0.000539732; 1.00504; 0.995231; 1.00205; 0.998614
4.83079; 28.9074; 0.352033; 1.09574; 0.4; 0.00054532; 1.005; 0.99521; 1.00204; 0.998596
4.83179; 28.9173; 0.352205; 1.09589; 0.4; 0.000550888; 1.00497; 0.995188; 1.00202; 0.998578
4.83279; 28.9272; 0.35238; 1.09604; 0.4; 0.000556436; 1.00493; 0.995167; 1.00201; 0.998561
4.83379; 28.9373; 0.352557; 1.09619; 0.4; 0.000561963; 1.0049; 0.99515; 1.002; 0.998547
4.83479; 28.9475; 0.352735; 1.09634; 0.4; 0.000567468; 1.00486; 0.995128; 1.00199; 0.99853
4.83579; 28.9577; 0.352914; 1.0965; 0.4; 0.000572953; 1.00483; 0.995107; 1.00197; 0.998512
4.83679; 28.9681; 0.353095; 1.09665; 0.4; 0.000578416; 1.00479; 0.995085; 1.00196; 0.998494
4.83779; 28.9785; 0.353277; 1.0968; 0.4; 0.000583858; 1.00476; 0.995064; 1.00194; 0.998477
4.83879; 28.9891; 0.353461; 1.09695; 0.4; 0.000589279; 1.00472; 0.995042; 1.00193; 0.998459
4.83979; 28.9998; 0.353646; 1.09711; 0.4; 0.000594677; 1.00469; 0.995021; 1.00192; 0.998442
4.84079; 29.0105; 0.353833; 1.09726; 0.4; 0.000600054; 1.00465; 0.994999; 1.0019; 0.998424
4.84179; 29.0214; 0.354021; 1.09741; 0.4; 0.000605408; 1.00462; 0.994977; 1.00189; 0.998406
4.84279; 29.0323; 0.354211; 1.09757; 0.4; 0.00061074; 1.00458; 0.994956; 1.00188; 0.998389
4.84379; 29.0433; 0.354403; 1.09772; 0.4; 0.000616049; 1.00455; 0.994934; 1.00186; 0.998371
4.84479; 29.0545; 0.354596; 1.09788; 0.4; 0.000621336; 1.00451; 0.994913; 1.00185; 0.998353
4.84579; 29.0657; 0.35479; 1.09803; 0.4; 0.0006266; 1.00448; 0.994891; 1.00183; 0.998336
4.84679; 29.077; 0.354986; 1.09819; 0.4; 0.000631841; 1.00444; 0.99487; 1.00182; 0.998318
4.84779; 29.0885; 0.355183; 1.09835; 0.4; 0.000637058; 1.00441; 0.994848; 1.00181; 0.9983
4.84879; 29.1; 0.355382; 1.0985; 0.4; 0.000642252; 1.00437; 0.994826; 1.00179; 0.998283
4.84979; 29.1116; 0.355583; 1.09866; 0.4; 0.000647423; 1.00434; 0.994805; 1.00178; 0.998265
4.85079; 29.1233; 0.355784; 1.09882; 0.4; 0.00065257; 1.0043; 0.994783; 1.00176; 0.998247
4.85179; 29.1351; 0.355988; 1.09898; 0.4; 0.000657693; 1.00427; 0.994761; 1.00175; 0.998229
4.85279; 29.147; 0.356192; 1.09914; 0.4; 0.000662792; 1.00423; 0.99474; 1.00174; 0.998212
4.85379; 29.1589; 0.356398; 1.09929; 0.4; 0.000667866; 1.0042; 0.994718; 1.00172; 0.998194
4.85479; 29.171; 0.356606; 1.09945; 0.4; 0.000672917; 1.00416; 0.994696; 1.00171; 0.998176
4.85579; 29.1832; 0.356815; 1.09961; 0.4; 0.000677943; 1.00413; 0.994675; 1.00169; 0.998159
4.85679; 29.1954; 0.357025; 1.09977; 0.4; 0.000682944; 1.00409; 0.994653; 1.00168; 0.998141
4.85779; 29.2078; 0.357236; 1.09994; 0.4; 0.00068792; 1.00406; 0.994631; 1.00167; 0.998123
4.85879; 29.2202; 0.357449; 1.1001; 0.4; 0.000692871; 1.00402; 0.994609; 1.00165; 0.998105
4.85979; 29.2327; 0.357664; 1.10026; 0.4; 0.000697797; 1.00399; 0.994588; 1.00164; 0.998088
4.86079; 29.2453; 0.357879; 1.10042; 0.4; 0.000702697; 1.00395; 0.994566; 1.00163; 0.99807
4.86179; 29.258; 0.358096; 1.10058; 0.4; 0.000707573; 1.00392; 0.994544; 1.00161; 0.998052
4.86279; 29.2708; 0.358315; 1.10075; 0.4; 0.000712422; 1.00388; 0.994522; 1.0016; 0.998034
4.86379; 29.2836; 0.358534; 1.10091; 0.4; 0.000717246; 1.00384; 0.994501; 1.00158; 0.998016
4.86479; 29.2966; 0.358755; 1.10107; 0.4; 0.000722043; 1.00381; 0.994479; 1.00157; 0.997999
4.86579; 29.3096; 0.358977; 1.10124; 0.4; 0.000726815; 1.00377; 0.994457; 1.00156; 0.997981
4.86679; 29.3228; 0.3592; 1.1014; 0.4; 0.000731561; 1.00374; 0.994435; 1.00154; 0.997963
4.86779; 29.336; 0.359425; 1.10157; 0.4; 0.00073628; 1.0037; 0.994413; 1.00153; 0.997945
4.86879; 29.3493; 0.359651; 1.10173; 0.4; 0.000740972; 1.00367; 0.994392; 1.00151; 0.997927
4.86979; 29.3626; 0.359878; 1.1019; 0.4; 0.000745638; 1.00363; 0.99437; 1.0015; 0.99791
4.87079; 29.3761; 0.360107; 1.10207; 0.4; 0.000750277; 1.0036; 0.994348; 1.00149; 0.997892
4.87179; 29.3897; 0.360336; 1.10223; 0.4; 0.000754889; 1.00356; 0.994326; 1.00147; 0.997874
4.87279; 29.4033; 0.360567; 1.1024; 0.4; 0.000759474; 1.00353; 0.994304; 1.00146; 0.997856
4.87379; 29.417; 0.360799; 1.10257; 0.4; 0.000764031; 1.00349; 0.994282; 1.00144; 0.997838
4.87479; 29.4308; 0.361032; 1.10274; 0.4; 0.000768561; 1.00346; 0.99426; 1.00143; 0.99782
4.87579; 29.4447; 0.361266; 1.10291; 0.4; 0.000773064; 1.00342; 0.994239; 1.00142; 0.997803
4.87679; 29.4586; 0.361502; 1.10308; 0.4; 0.000777539; 1.00339; 0.994217; 1.0014; 0.997785
4.87779; 29.4727; 0.361739; 1.10325; 0.4; 0.000781986; 1.00335; 0.994195; 1.00139; 0.997767
4.87879; 29.4868; 0.361976; 1.10342; 0.4; 0.000786406; 1.00332; 0.994173; 1.00137; 0.997749
4.87979; 29.501; 0.362215; 1.10359; 0.4; 0.000790797; 1.00328; 0.994151; 1.00136; 0.997731
4.88079; 29.5152; 0.362455; 1.10376; 0.4; 0.00079516; 1.00325; 0.994129; 1.00135; 0.997713
4.88179; 29.5296; 0.362696; 1.10393; 0.4; 0.000799495; 1.00321; 0.994107; 1.00133; 0.997695
4.88279; 29.544; 0.362939; 1.1041; 0.4; 0.000803801; 1.00318; 0.994085; 1.00132; 0.997678
4.88379; 29.5585; 0.363182; 1.10427; 0.4; 0.000808079; 1.00314; 0.994063; 1.0013; 0.99766
4.88479; 29.5731; 0.363426; 1.10445; 0.4; 0.000812328; 1.00311; 0.994041; 1.00129; 0.997642
4.88579; 29.5878; 0.363672; 1.10462; 0.4; 0.000816549; 1.00307; 0.994019; 1.00128; 0.997624
4.88679; 29.6025; 0.363918; 1.10479; 0.4; 0.00082074; 1.00304; 0.993997; 1.00126; 0.997606
4.88779; 29.6173; 0.364166; 1.10497; 0.4; 0.000824903; 1.003; 0.993976; 1.00125; 0.997588
4.88879; 29.6322; 0.364414; 1.10514; 0.4; 0.000829036; 1.00297; 0.993954; 1.00123; 0.99757
4.88979; 29.6472; 0.364664; 1.10532; 0.4; 0.00083314; 1.00293; 0.993932; 1.00122; 0.997552
4.89079; 29.6622; 0.364914; 1.10549; 0.4; 0.000837214; 1.0029; 0.99391; 1.00121; 0.997534
4.89179; 29.6773; 0.365166; 1.10567; 0.4; 0.000841259; 1.00286; 0.993888; 1.00119; 0.997516
4.89279; 29.6925; 0.365418; 1.10584; 0.4; 0.000845274; 1.00283; 0.993866; 1.00118; 0.997498
4.89379; 29.7077; 0.365672; 1.10602; 0.4; 0.00084926; 1.00279; 0.993844; 1.00116; 0.997481
4.89479; 29.7231; 0.365926; 1.1062; 0.4; 0.000853216; 1.00276; 0.993822; 1.00115; 0.997463
4.89579; 29.7385; 0.366182; 1.10638; 0.4; 0.000857142; 1.00272; 0.9938; 1.00114; 0.997445
4.89679; 29.7539; 0.366438; 1.10655; 0.4; 0.000861037; 1.00269; 0.993778; 1.00112; 0.997427
4.89779; 29.7695; 0.366695; 1.10673; 0.4; 0.000864903; 1.00265; 0.993756; 1.00111; 0.997409
4.89879; 29.7851; 0.366953; 1.10691; 0.4; 0.000868738; 1.00262; 0.993734; 1.00109; 0.997391
4.89979; 29.8007; 0.367212; 1.10709; 0.4; 0.000872543; 1.00258; 0.993712; 1.00108; 0.997373
4.90079; 29.8165; 0.367472; 1.10727; 0.4; 0.000876317; 1.00255; 0.99369; 1.00107; 0.997355
4.90179; 29.8323; 0.367733; 1.10745; 0.4; 0.000880061; 1.00251; 0.993668; 1.00105; 0.997337
4.90279; 29.8482; 0.367994; 1.10763; 0.4; 0.000883774; 1.00248; 0.993646; 1.00104; 0.997319
4.90379; 29.8641; 0.368257; 1.10781; 0.4; 0.000887457; 1.00244; 0.993624; 1.00102; 0.997301
4.90479; 29.8801; 0.36852; 1.10799; 0.4; 0.000891108; 1.00241; 0.993602; 1.00101; 0.997283
4.90579; 29.8962; 0.368784; 1.10818; 0.4; 0.000894729; 1.00237; 0.99358; 1.00099; 0.997265
4.90679; 29.9123; 0.369049; 1.10836; 0.4; 0.000898318; 1.00234; 0.993557; 1.00098; 0.997247
4.90779; 29.9285; 0.369315; 1.10854; 0.4; 0.000901876; 1.0023; 0.993535; 1.00097; 0.997229
4.90879; 29.9448; 0.369582; 1.10872; 0.4; 0.000905403; 1.00227; 0.993513; 1.00095; 0.997211
4.90979; 29.9611; 0.369849; 1.10891; 0.4; 0.000908899; 1.00223; 0.993491; 1.00094; 0.997193
4.91079; 29.9775; 0.370117; 1.10909; 0.4; 0.000912363; 1.0022; 0.993469; 1.00092; 0.997175
4.91179; 29.994; 0.370386; 1.10928; 0.4; 0.000915796; 1.00216; 0.993447; 1.00091; 0.997157
4.91279; 30.0105; 0.370655; 1.10946; 0.4; 0.000919197; 1.00213; 0.993425; 1.0009; 0.997139
4.91379; 30.0271; 0.370926; 1.10965; 0.4; 0.000922566; 1.00209; 0.993403; 1.00088; 0.997121
4.91479; 30.0437; 0.371197; 1.10983; 0.4; 0.000925904; 1.00206; 0.993381; 1.00087; 0.997103
4.91579; 30.0604; 0.371469; 1.11002; 0.4; 0.000929209; 1.00202; 0.993359; 1.00085; 0.997085
4.91679; 30.0771; 0.371741; 1.11021; 0.4; 0.000932483; 1.00199; 0.993337; 1.00084; 0.997067
4.91779; 30.094; 0.372014; 1.11039; 0.4; 0.000935725; 1.00195; 0.993315; 1.00083; 0.99705
4.91879; 30.1108; 0.372288; 1.11058; 0.4; 0.000938935; 1.00192; 0.993293; 1.00081; 0.997032
4.91979; 30.1278; 0.372563; 1.11077; 0.4; 0.000942112; 1.00188; 0.993271; 1.0008; 0.997014
4.92079; 30.1448; 0.372838; 1.11096; 0.4; 0.000945257; 1.00185; 0.993249; 1.00078; 0.996996
4.92179; 30.1618; 0.373113; 1.11115; 0.4; 0.00094837; 1.00181; 0.993227; 1.00077; 0.996978
4.92279; 30.1789; 0.37339; 1.11134; 0.4; 0.000951451; 1.00178; 0.993205; 1.00076; 0.99696
4.92379; 30.196; 0.373667; 1.11153; 0.4; 0.000954499; 1.00174; 0.993182; 1.00074; 0.996942
4.92479; 30.2133; 0.373944; 1.11172; 0.4; 0.000957514; 1.00171; 0.99316; 1.00073; 0.996924
4.92579; 30.2305; 0.374223; 1.11191; 0.4; 0.000960497; 1.00167; 0.993138; 1.00071; 0.996906
4.92679; 30.2478; 0.374501; 1.1121; 0.4; 0.000963447; 1.00164; 0.993116; 1.0007; 0.996888
4.92779; 30.2652; 0.374781; 1.11229; 0.4; 0.000966365; 1.0016; 0.993094; 1.00068; 0.99687
4.92879; 30.2826; 0.375061; 1.11249; 0.4; 0.00096925; 1.00157; 0.993072; 1.00067; 0.996852
4.92979; 30.3001; 0.375341; 1.11268; 0.4; 0.000972101; 1.00153; 0.99305; 1.00066; 0.996834
4.93079; 30.3176; 0.375622; 1.11287; 0.4; 0.00097492; 1.0015; 0.993028; 1.00064; 0.996816
4.93179; 30.3352; 0.375903; 1.11306; 0.4; 0.000977706; 1.00147; 0.993006; 1.00063; 0.996798
4.93279; 30.3528; 0.376185; 1.11326; 0.4; 0.000980459; 1.00143; 0.992984; 1.00061; 0.99678
4.93379; 30.3705; 0.376468; 1.11345; 0.4; 0.000983179; 1.0014; 0.992962; 1.0006; 0.996762
4.93479; 30.3882; 0.376751; 1.11365; 0.4; 0.000985865; 1.00136; 0.99294; 1.00059; 0.996744
4.93579; 30.406; 0.377034; 1.11384; 0.4; 0.000988519; 1.00133; 0.992918; 1.00057; 0.996726
4.93679; 30.4238; 0.377318; 1.11404; 0.4; 0.000991139; 1.00129; 0.992896; 1.00056; 0.996708
4.93779; 30.4417; 0.377602; 1.11424; 0.4; 0.000993726; 1.00126; 0.992874; 1.00054; 0.99669
4.93879; 30.4596; 0.377887; 1.11443; 0.4; 0.00099628; 1.00122; 0.992852; 1.00053; 0.996672
4.93979; 30.4775; 0.378172; 1.11463; 0.4; 0.0009988; 1.00119; 0.99283; 1.00052; 0.996654
4.94079; 30.4955; 0.378458; 1.11483; 0.4; 0.00100129; 1.00115; 0.992807; 1.0005; 0.996636
4.94179; 30.5136; 0.378744; 1.11503; 0.4; 0.00100374; 1.00112; 0.992785; 1.00049; 0.996618
4.94279; 30.5317; 0.37903; 1.11522; 0.4; 0.00100616; 1.00109; 0.992763; 1.00047; 0.9966
4.94379; 30.5498; 0.379317; 1.11542; 0.4; 0.00100855; 1.00105; 0.992741; 1.00046; 0.996582
4.94479; 30.568; 0.379604; 1.11562; 0.4; 0.0010109; 1.00102; 0.992719; 1.00045; 0.996564
4.94579; 30.5862; 0.379891; 1.11582; 0.4; 0.00101322; 1.00098; 0.992697; 1.00043; 0.996546
4.94678; 30.6044; 0.380179; 1.11602; 0.4; 0.0010155; 1.00095; 0.992675; 1.00042; 0.996528
4.94778; 30.6227; 0.380467; 1.11623; 0.4; 0.00101775; 1.00091; 0.992653; 1.0004; 0.99651
4.94878; 30.6411; 0.380756; 1.11643; 0.4; 0.00101997; 1.00088; 0.992631; 1.00039; 0.996492
4.94978; 30.6595; 0.381045; 1.11663; 0.4; 0.00102215; 1.00084; 0.992609; 1.00038; 0.996474
4.95078; 30.6779; 0.381334; 1.11683; 0.4; 0.0010243; 1.00081; 0.992587; 1.00036; 0.996456
4.95178; 30.6963; 0.381623; 1.11703; 0.4; 0.00102642; 1.00078; 0.992565; 1.00035; 0.996438
4.95278; 30.7148; 0.381913; 1.11724; 0.4; 0.0010285; 1.00074; 0.992543; 1.00033; 0.99642
4.95378; 30.7334; 0.382202; 1.11744; 0.4; 0.00103055; 1.00071; 0.992521; 1.00032; 0.996403
4.95478; 30.7519; 0.382493; 1.11764; 0.4; 0.00103256; 1.00067; 0.992499; 1.0003; 0.996385
4.95578; 30.7705; 0.382783; 1.11785; 0.4; 0.00103454; 1.00064; 0.992477; 1.00029; 0.996367
4.95678; 30.7892; 0.383073; 1.11805; 0.4; 0.00103649; 1.0006; 0.992455; 1.00028; 0.996349
4.95778; 30.8079; 0.383364; 1.11826; 0.4; 0.0010384; 1.00057; 0.992433; 1.00026; 0.996331
4.95878; 30.8266; 0.383655; 1.11846; 0.4; 0.00104028; 1.00054; 0.992411; 1.00025; 0.996313
4.95978; 30.8453; 0.383947; 1.11867; 0.4; 0.00104212; 1.0005; 0.99239; 1.00023; 0.996295
4.96078; 30.8641; 0.384238; 1.11887; 0.4; 0.00104393; 1.00047; 0.992368; 1.00022; 0.996277
4.96178; 30.8829; 0.38453; 1.11908; 0.4; 0.00104571; 1.00043; 0.992346; 1.00021; 0.996259
4.96278; 30.9017; 0.384821; 1.11929; 0.4; 0.00104745; 1.0004; 0.992324; 1.00019; 0.996241
4.96378; 30.9206; 0.385113; 1.11949; 0.4; 0.00104916; 1.00037; 0.992302; 1.00018; 0.996223
4.96478; 30.9395; 0.385405; 1.1197; 0.4; 0.00105083; 1.00033; 0.99228; 1.00016; 0.996206
4.96578; 30.9584; 0.385697; 1.11991; 0.4; 0.00105247; 1.0003; 0.992258; 1.00015; 0.996188
4.96678; 30.9774; 0.385989; 1.12012; 0.4; 0.00105407; 1.00026; 0.992236; 1.00014; 0.99617
4.96778; 30.9964; 0.386282; 1.12033; 0.4; 0.00105564; 1.00023; 0.992214; 1.00012; 0.996152
4.96878; 31.0154; 0.386574; 1.12054; 0.4; 0.00105718; 1.0002; 0.992192; 1.00011; 0.996134
4.96978; 31.0344; 0.386867; 1.12074; 0.4; 0.00105868; 1.00016; 0.99217; 1.00009; 0.996116
4.97078; 31.0535; 0.387159; 1.12095; 0.4; 0.00106015; 1.00013; 0.992149; 1.00008; 0.996098
4.97178; 31.0726; 0.387452; 1.12117; 0.4; 0.00106158; 1.00009; 0.992127; 1.00007; 0.996081
4.97278; 31.0917; 0.387744; 1.12138; 0.4; 0.00106298; 1.00006; 0.992105; 1.00005; 0.996063
4.97378; 31.1109; 0.388037; 1.12159; 0.4; 0.00106435; 1.00003; 0.992083; 1.00004; 0.996045
4.97478; 31.13; 0.38833; 1.1218; 0.4; 0.00106568; 0.999993; 0.992061; 1.00002; 0.996027
4.97578; 31.1492; 0.388622; 1.12201; 0.4; 0.00106698; 0.999959; 0.992039; 1.00001; 0.996009
4.97678; 31.1685; 0.388915; 1.12223; 0.4; 0.00106824; 0.999926; 0.992018; 0.999997; 0.995992
4.97778; 31.1877; 0.389208; 1.12244; 0.4; 0.00106947; 0.999892; 0.991996; 0.999983; 0.995974
4.97878; 31.207; 0.389501; 1.12265; 0.4; 0.00107066; 0.999858; 0.991974; 0.999969; 0.995956
4.97978; 31.2262; 0.389793; 1.12287; 0.4; 0.00107182; 0.999825; 0.991952; 0.999955; 0.995938
4.98078; 31.2455; 0.390086; 1.12308; 0.4; 0.00107294; 0.999791; 0.991931; 0.999941; 0.99592
4.98178; 31.2649; 0.390378; 1.1233; 0.4; 0.00107403; 0.999757; 0.991909; 0.999927; 0.995903
4.98278; 31.2842; 0.390671; 1.12351; 0.4; 0.00107509; 0.999724; 0.991887; 0.999913; 0.995885
4.98378; 31.3036; 0.390963; 1.12373; 0.4; 0.00107611; 0.99969; 0.991865; 0.999899; 0.995867
4.98478; 31.3229; 0.391255; 1.12394; 0.4; 0.0010771; 0.999657; 0.991844; 0.999885; 0.995849
4.98578; 31.3423; 0.391548; 1.12416; 0.4; 0.00107806; 0.999624; 0.991822; 0.999871; 0.995832
4.98678; 31.3618; 0.39184; 1.12438; 0.4; 0.00107898; 0.99959; 0.9918; 0.999857; 0.995814
4.98778; 31.3812; 0.392131; 1.1246; 0.4; 0.00107986; 0.999557; 0.991779; 0.999843; 0.995796
4.98878; 31.4006; 0.392423; 1.12481; 0.4; 0.00108071; 0.999523; 0.991757; 0.999829; 0.995779
4.98978; 31.4201; 0.392715; 1.12503; 0.4; 0.00108153; 0.99949; 0.991735; 0.999816; 0.995761
4.99078; 31.4396; 0.393006; 1.12525; 0.4; 0.00108232; 0.999457; 0.991714; 0.999802; 0.995743
4.99178; 31.4591; 0.393298; 1.12547; 0.4; 0.00108307; 0.999424; 0.991692; 0.999788; 0.995726
4.99278; 31.4786; 0.393589; 1.12569; 0.4; 0.00108378; 0.999391; 0.991671; 0.999774; 0.995708
4.99378; 31.4981; 0.39388; 1.12591; 0.4; 0.00108446; 0.999357; 0.991649; 0.99976; 0.995691
4.99478; 31.5176; 0.394171; 1.12613; 0.4; 0.00108511; 0.999324; 0.991628; 0.999746; 0.995673
4.99578; 31.5371; 0.394461; 1.12635; 0.4; 0.00108572; 0.999291; 0.991606; 0.999732; 0.995655
4.99678; 31.5567; 0.394751; 1.12657; 0.4; 0.0010863; 0.999258; 0.991585; 0.999719; 0.995638
4.99778; 31.5762; 0.395042; 1.12679; 0.4; 0.00108685; 0.999225; 0.991563; 0.999705; 0.99562
4.99878; 31.5958; 0.395331; 1.12701; 0.4; 0.00108736; 0.999192; 0.991542; 0.999691; 0.995603
4.99978; 31.6154; 0.395621; 1.12724; 0.4; 0.00108784; 0.999159; 0.99152; 0.999677; 0.995585
5.00078; 31.635; 0.39591; 1.12746; 0.4; 0.00108828; 0.999126; 0.991499; 0.999664; 0.995568
5.00078; 31.635; 0.39591; 1.13241; 0.4; 0.00108828; 0.999126; 0.991499; 0.999664; 0.995568
5.00578; 31.7721; 0.397933; 1.13185; 0.4; 0.00109125; 0.998896; 0.991349; 0.999567; 0.995445
5.01078; 31.8704; 0.399366; 1.13264; 0.4; 0.00109161; 0.998734; 0.991243; 0.999499; 0.995358
5.01578; 31.9687; 0.400789; 1.1338; 0.4; 0.00109131; 0.998573; 0.991138; 0.999431; 0.995272
5.02078; 32.0669; 0.402201; 1.13498; 0.4; 0.00109018; 0.998414; 0.991033; 0.999364; 0.995186
5.02578; 32.165; 0.4036; 1.13617; 0.4; 0.00108823; 0.998255; 0.990929; 0.999297; 0.995101
5.03078; 32.2628; 0.404986; 1.13736; 0.4; 0.00108546; 0.998098; 0.990826; 0.99923; 0.995017
5.03578; 32.3604; 0.406357; 1.13856; 0.4; 0.00108189; 0.997941; 0.990723; 0.999164; 0.994932
5.04078; 32.4576; 0.407712; 1.13977; 0.4; 0.00107753; 0.997787; 0.990621; 0.999098; 0.994849
5.04578; 32.5544; 0.409049; 1.14099; 0.4; 0.00107238; 0.997633; 0.99052; 0.999033; 0.994766
5.05078; 32.6507; 0.410369; 1.14222; 0.4; 0.00106645; 0.997481; 0.99042; 0.998968; 0.994684
5.05578; 32.7464; 0.411669; 1.14345; 0.4; 0.00105976; 0.997331; 0.990321; 0.998904; 0.994602
5.06078; 32.8415; 0.412948; 1.14469; 0.4; 0.00105232; 0.997181; 0.990222; 0.99884; 0.994521
5.06578; 32.9358; 0.414206; 1.14594; 0.4; 0.00104414; 0.997034; 0.990125; 0.998777; 0.994441
5.07078; 33.0294; 0.415441; 1.1472; 0.4; 0.00103523; 0.996887; 0.990028; 0.998714; 0.994362
5.07578; 33.1222; 0.416652; 1.14846; 0.4; 0.00102561; 0.996743; 0.989933; 0.998652; 0.994284
5.08078; 33.2141; 0.41784; 1.14973; 0.4; 0.00101529; 0.9966; 0.989838; 0.998591; 0.994206
5.08578; 33.305; 0.419002; 1.15101; 0.4; 0.00100429; 0.996459; 0.989745; 0.99853; 0.994129
5.09078; 33.3949; 0.420137; 1.15229; 0.4; 0.000992614; 0.996319; 0.989653; 0.99847; 0.994053
5.09578; 33.4837; 0.421246; 1.15358; 0.4; 0.00098029; 0.996181; 0.989562; 0.998411; 0.993979
5.10078; 33.5714; 0.422326; 1.15487; 0.4; 0.000967329; 0.996045; 0.989472; 0.998352; 0.993905
5.10578; 33.6578; 0.423378; 1.15617; 0.4; 0.000953748; 0.995911; 0.989383; 0.998294; 0.993832
5.11078; 33.7431; 0.424401; 1.15748; 0.4; 0.000939564; 0.995778; 0.989296; 0.998237; 0.99376
5.11578; 33.827; 0.425393; 1.15879; 0.4; 0.000924795; 0.995648; 0.98921; 0.998181; 0.993689
5.12078; 33.9096; 0.426354; 1.1601; 0.4; 0.000909459; 0.99552; 0.989125; 0.998126; 0.993619
5.12578; 33.9907; 0.427284; 1.16142; 0.4; 0.000893574; 0.995393; 0.989042; 0.998071; 0.99355
5.13078; 34.0704; 0.428182; 1.16275; 0.4; 0.000877158; 0.995268; 0.98896; 0.998018; 0.993482
5.13578; 34.1486; 0.429047; 1.16407; 0.4; 0.000860232; 0.995146; 0.988879; 0.997965; 0.993416
5.14078; 34.2253; 0.429879; 1.16541; 0.4; 0.000842814; 0.995025; 0.9888; 0.997913; 0.993351
5.14578; 34.3004; 0.430677; 1.16674; 0.4; 0.000824924; 0.994907; 0.988723; 0.997862; 0.993287
5.15078; 34.3738; 0.431441; 1.16808; 0.4; 0.000806581; 0.99479; 0.988647; 0.997812; 0.993224
5.15578; 34.4456; 0.43217; 1.16942; 0.4; 0.000787807; 0.994676; 0.988572; 0.997764; 0.993162
5.16078; 34.5156; 0.432864; 1.17077; 0.4; 0.000768622; 0.994564; 0.988499; 0.997716; 0.993102
5.16578; 34.5839; 0.433523; 1.17211; 0.4; 0.000749045; 0.994454; 0.988428; 0.997669; 0.993043
5.17078; 34.6505; 0.434146; 1.17346; 0.4; 0.000729099; 0.994347; 0.988358; 0.997623; 0.992985
5.17579; 34.7152; 0.434733; 1.17481; 0.4; 0.000708804; 0.994241; 0.98829; 0.997578; 0.992929
5.18079; 34.7781; 0.435284; 1.17616; 0.4; 0.000688182; 0.994138; 0.988224; 0.997534; 0.992874
5.18579; 34.8391; 0.435798; 1.17751; 0.4; 0.000667253; 0.994037; 0.988159; 0.997492; 0.99282
5.19079; 34.8982; 0.436276; 1.17886; 0.4; 0.000646039; 0.993939; 0.988096; 0.99745; 0.992768
5.19579; 34.9554; 0.436716; 1.18022; 0.4; 0.000624562; 0.993843; 0.988034; 0.997409; 0.992717
5.20079; 35.0106; 0.43712; 1.18157; 0.4; 0.000602844; 0.993749; 0.987974; 0.99737; 0.992667
5.20579; 35.0639; 0.437487; 1.18292; 0.4; 0.000580906; 0.993657; 0.987916; 0.997332; 0.992619
5.21079; 35.1152; 0.437816; 1.18428; 0.4; 0.000558769; 0.993568; 0.98786; 0.997294; 0.992573
5.21579; 35.1645; 0.438109; 1.18563; 0.4; 0.000536456; 0.993481; 0.987805; 0.997258; 0.992527
5.22079; 35.2118; 0.438365; 1.18698; 0.4; 0.000513988; 0.993396; 0.987752; 0.997223; 0.992483
5.22579; 35.257; 0.438583; 1.18833; 0.4; 0.000491386; 0.993313; 0.987701; 0.997189; 0.992441
