Time(s) " gENROE.delta" " gENROE.PELEC" " sEXS.EFD" " gENROE.PMECH" " gENROE.SPEED" " GEN1.V" " LOAD.V" " GEN2.V" " FAULT.V"
5.8658 " 35.4417" " 0.39606" " 1.76675" " 0.4" " 0.000123876" " 0.987255" " 0.984418" " 0.994949" " 0.989671"
5.8708 " 35.4529" " 0.396507" " 1.77139" " 0.4" " 0.00012602" " 0.987432" " 0.984521" " 0.995018" " 0.989757"
5.8758 " 35.4644" " 0.396958" " 1.77592" " 0.4" " 0.0001279" " 0.987612" " 0.984625" " 0.995088" " 0.989844"
5.8808 " 35.476" " 0.397415" " 1.78033" " 0.4" " 0.000129515" " 0.987793" " 0.98473" " 0.995159" " 0.989932"
5.8858 " 35.4877" " 0.397875" " 1.78464" " 0.4" " 0.000130861" " 0.987976" " 0.984836" " 0.99523" " 0.990021"
5.8908 " 35.4995" " 0.398339" " 1.78882" " 0.4" " 0.000131937" " 0.98816" " 0.984943" " 0.995302" " 0.99011"
5.8958 " 35.5114" " 0.398806" " 1.7929" " 0.4" " 0.00013274" " 0.988346" " 0.985051" " 0.995375" " 0.990201"
5.9008 " 35.5234" " 0.399276" " 1.79686" " 0.4" " 0.00013327" " 0.988534" " 0.98516" " 0.995448" " 0.990291"
5.9058 " 35.5354" " 0.399747" " 1.80071" " 0.4" " 0.000133525" " 0.988723" " 0.985269" " 0.995521" " 0.990383"
5.9108 " 35.5475" " 0.400219" " 1.80445" " 0.4" " 0.000133504" " 0.988913" " 0.985379" " 0.995595" " 0.990475"
5.9158 " 35.5595" " 0.400692" " 1.80807" " 0.4" " 0.000133207" " 0.989104" " 0.98549" " 0.99567" " 0.990568"
5.9208 " 35.5715" " 0.401165" " 1.81158" " 0.4" " 0.000132633" " 0.989297" " 0.985602" " 0.995745" " 0.990662"
5.9258 " 35.5834" " 0.401638" " 1.81497" " 0.4" " 0.000131783" " 0.989491" " 0.985715" " 0.995821" " 0.990756"
5.9308 " 35.5952" " 0.40211" " 1.81825" " 0.4" " 0.000130657" " 0.989687" " 0.985828" " 0.995897" " 0.990851"
5.9358 " 35.6069" " 0.402581" " 1.82142" " 0.4" " 0.000129257" " 0.989883" " 0.985942" " 0.995974" " 0.990946"
5.9408 " 35.6185" " 0.403049" " 1.82447" " 0.4" " 0.000127582" " 0.990081" " 0.986057" " 0.996051" " 0.991042"
5.9458 " 35.6299" " 0.403515" " 1.8274" " 0.4" " 0.000125634" " 0.99028" " 0.986172" " 0.996128" " 0.991139"
5.9508 " 35.6411" " 0.403978" " 1.83023" " 0.4" " 0.000123416" " 0.99048" " 0.986288" " 0.996206" " 0.991236"
5.9558 " 35.6521" " 0.404438" " 1.83294" " 0.4" " 0.000120929" " 0.990681" " 0.986405" " 0.996285" " 0.991334"
5.9608 " 35.6629" " 0.404893" " 1.83553" " 0.4" " 0.000118174" " 0.990883" " 0.986522" " 0.996364" " 0.991432"
5.9658 " 35.6734" " 0.405344" " 1.83801" " 0.4" " 0.000115156" " 0.991085" " 0.98664" " 0.996443" " 0.99153"
5.9708 " 35.6836" " 0.40579" " 1.84038" " 0.4" " 0.000111876" " 0.991289" " 0.986758" " 0.996522" " 0.991629"
5.9758 " 35.6935" " 0.40623" " 1.84263" " 0.4" " 0.000108339" " 0.991494" " 0.986877" " 0.996602" " 0.991729"
5.9808 " 35.7031" " 0.406664" " 1.84477" " 0.4" " 0.000104546" " 0.991699" " 0.986997" " 0.996682" " 0.991829"
5.9858 " 35.7124" " 0.407092" " 1.8468" " 0.4" " 0.000100503" " 0.991906" " 0.987117" " 0.996763" " 0.991929"
5.9908 " 35.7212" " 0.407513" " 1.84871" " 0.4" " 9.62127e-05" " 0.992113" " 0.987237" " 0.996844" " 0.99203"
5.9958 " 35.7297" " 0.407926" " 1.85052" " 0.4" " 9.16798e-05" " 0.99232" " 0.987358" " 0.996925" " 0.992131"
6.0008 " 35.7377" " 0.408331" " 1.8522" " 0.4" " 8.69085e-05" " 0.992529" " 0.987479" " 0.997007" " 0.992233"
6.0058 " 35.7453" " 0.408729" " 1.85378" " 0.4" " 8.1904e-05" " 0.992738" " 0.987601" " 0.997088" " 0.992335"
6.0108 " 35.7525" " 0.409117" " 1.85524" " 0.4" " 7.6671e-05" " 0.992948" " 0.987724" " 0.99717" " 0.992437"
6.0158 " 35.7592" " 0.409497" " 1.85659" " 0.4" " 7.12149e-05" " 0.993158" " 0.987846" " 0.997253" " 0.99254"
6.0208 " 35.7653" " 0.409866" " 1.85783" " 0.4" " 6.5541e-05" " 0.993369" " 0.987969" " 0.997335" " 0.992642"
6.0258 " 35.771" " 0.410226" " 1.85896" " 0.4" " 5.96553e-05" " 0.99358" " 0.988093" " 0.997418" " 0.992745"
6.0308 " 35.7761" " 0.410576" " 1.85998" " 0.4" " 5.35636e-05" " 0.993791" " 0.988217" " 0.997501" " 0.992849"
6.0358 " 35.7806" " 0.410915" " 1.86088" " 0.4" " 4.72723e-05" " 0.994003" " 0.98834" " 0.997584" " 0.992952"
6.0408 " 35.7846" " 0.411243" " 1.86168" " 0.4" " 4.07874e-05" " 0.994216" " 0.988465" " 0.997667" " 0.993056"
6.0458 " 35.788" " 0.41156" " 1.86236" " 0.4" " 3.41157e-05" " 0.994428" " 0.988589" " 0.99775" " 0.99316"
6.05081 " 35.7907" " 0.411865" " 1.86294" " 0.4" " 2.72639e-05" " 0.994641" " 0.988714" " 0.997834" " 0.993265"
6.05581 " 35.7929" " 0.412158" " 1.86341" " 0.4" " 2.0239e-05" " 0.994854" " 0.988839" " 0.997918" " 0.993369"
6.06081 " 35.7944" " 0.412438" " 1.86377" " 0.4" " 1.30481e-05" " 0.995068" " 0.988964" " 0.998001" " 0.993474"
6.06581 " 35.7952" " 0.412706" " 1.86402" " 0.4" " 5.69867e-06" " 0.995281" " 0.98909" " 0.998085" " 0.993578"
6.07081 " 35.7954" " 0.412962" " 1.86416" " 0.4" " -1.80213e-06" " 0.995494" " 0.989215" " 0.998169" " 0.993683"
6.07581 " 35.7949" " 0.413204" " 1.86419" " 0.4" " -9.44641e-06" " 0.995708" " 0.989341" " 0.998253" " 0.993788"
6.08081 " 35.7937" " 0.413433" " 1.86412" " 0.4" " -1.72265e-05" " 0.995922" " 0.989467" " 0.998337" " 0.993893"
6.08581 " 35.7918" " 0.413648" " 1.86394" " 0.4" " -2.51346e-05" " 0.996135" " 0.989592" " 0.998421" " 0.993998"
6.09081 " 35.7892" " 0.413849" " 1.86366" " 0.4" " -3.31626e-05" " 0.996349" " 0.989718" " 0.998506" " 0.994103"
6.09581 " 35.7859" " 0.414037" " 1.86327" " 0.4" " -4.13022e-05" " 0.996562" " 0.989844" " 0.99859" " 0.994208"
6.10081 " 35.7818" " 0.41421" " 1.86278" " 0.4" " -4.95452e-05" " 0.996775" " 0.98997" " 0.998674" " 0.994313"
6.10581 " 35.777" " 0.414369" " 1.86218" " 0.4" " -5.78835e-05" " 0.996988" " 0.990096" " 0.998758" " 0.994418"
6.11081 " 35.7714" " 0.414513" " 1.86149" " 0.4" " -6.63083e-05" " 0.997201" " 0.990222" " 0.998842" " 0.994523"
6.11581 " 35.765" " 0.414643" " 1.86068" " 0.4" " -7.48113e-05" " 0.997413" " 0.990348" " 0.998926" " 0.994628"
6.12081 " 35.7579" " 0.414758" " 1.85978" " 0.4" " -8.33838e-05" " 0.997625" " 0.990473" " 0.99901" " 0.994732"
6.12581 " 35.75" " 0.414858" " 1.85877" " 0.4" " -9.2017e-05" " 0.997837" " 0.990599" " 0.999093" " 0.994837"
6.13081 " 35.7414" " 0.414943" " 1.85767" " 0.4" " -0.000100702" " 0.998048" " 0.990724" " 0.999177" " 0.994942"
6.13581 " 35.7319" " 0.415013" " 1.85646" " 0.4" " -0.000109431" " 0.998259" " 0.99085" " 0.999261" " 0.995046"
6.14081 " 35.7217" " 0.415068" " 1.85516" " 0.4" " -0.000118194" " 0.998469" " 0.990975" " 0.999344" " 0.99515"
6.14581 " 35.7106" " 0.415108" " 1.85376" " 0.4" " -0.000126983" " 0.998678" " 0.991099" " 0.999427" " 0.995254"
6.15081 " 35.6988" " 0.415132" " 1.85226" " 0.4" " -0.000135789" " 0.998887" " 0.991224" " 0.99951" " 0.995358"
6.15581 " 35.6862" " 0.415141" " 1.85066" " 0.4" " -0.000144602" " 0.999095" " 0.991348" " 0.999593" " 0.995461"
6.16081 " 35.6728" " 0.415136" " 1.84897" " 0.4" " -0.000153414" " 0.999303" " 0.991472" " 0.999675" " 0.995565"
6.16581 " 35.6586" " 0.415114" " 1.84718" " 0.4" " -0.000162216" " 0.99951" " 0.991596" " 0.999758" " 0.995668"
6.17081 " 35.6436" " 0.415078" " 1.8453" " 0.4" " -0.000171" " 0.999716" " 0.991719" " 0.99984" " 0.99577"
6.17581 " 35.6278" " 0.415027" " 1.84333" " 0.4" " -0.000179756" " 0.999921" " 0.991842" " 0.999921" " 0.995872"
6.18081 " 35.6112" " 0.41496" " 1.84126" " 0.4" " -0.000188475" " 1.00013" " 0.991964" " 1" " 0.995974"
6.18581 " 35.5939" " 0.414879" " 1.8391" " 0.4" " -0.000197149" " 1.00033" " 0.992086" " 1.00008" " 0.996076"
6.19081 " 35.5757" " 0.414783" " 1.83685" " 0.4" " -0.000205769" " 1.00053" " 0.992207" " 1.00016" " 0.996177"
6.19581 " 35.5568" " 0.414672" " 1.83452" " 0.4" " -0.000214327" " 1.00073" " 0.992328" " 1.00024" " 0.996277"
6.20081 " 35.5371" " 0.414546" " 1.83209" " 0.4" " -0.000222813" " 1.00093" " 0.992449" " 1.00032" " 0.996377"
6.20581 " 35.5167" " 0.414406" " 1.82958" " 0.4" " -0.00023122" " 1.00113" " 0.992568" " 1.0004" " 0.996477"
6.21081 " 35.4955" " 0.414251" " 1.82698" " 0.4" " -0.000239539" " 1.00133" " 0.992687" " 1.00048" " 0.996576"
6.21581 " 35.4736" " 0.414082" " 1.82429" " 0.4" " -0.000247761" " 1.00153" " 0.992806" " 1.00056" " 0.996675"
6.22081 " 35.4509" " 0.4139" " 1.82152" " 0.4" " -0.000255878" " 1.00172" " 0.992924" " 1.00064" " 0.996773"
6.22581 " 35.4275" " 0.413703" " 1.81867" " 0.4" " -0.000263883" " 1.00191" " 0.993041" " 1.00072" " 0.99687"
6.23081 " 35.4034" " 0.413493" " 1.81574" " 0.4" " -0.000271767" " 1.00211" " 0.993157" " 1.0008" " 0.996967"
6.23581 " 35.3786" " 0.413269" " 1.81272" " 0.4" " -0.000279522" " 1.0023" " 0.993273" " 1.00087" " 0.997063"
6.24081 " 35.3531" " 0.413032" " 1.80962" " 0.4" " -0.000287141" " 1.00249" " 0.993388" " 1.00095" " 0.997159"
6.24581 " 35.3269" " 0.412782" " 1.80645" " 0.4" " -0.000294616" " 1.00268" " 0.993502" " 1.00102" " 0.997253"
6.25081 " 35.3001" " 0.41252" " 1.8032" " 0.4" " -0.00030194" " 1.00286" " 0.993615" " 1.0011" " 0.997348"
6.25581 " 35.2726" " 0.412245" " 1.79987" " 0.4" " -0.000309104" " 1.00305" " 0.993728" " 1.00117" " 0.997441"
6.26081 " 35.2444" " 0.411957" " 1.79647" " 0.4" " -0.000316103" " 1.00323" " 0.993839" " 1.00125" " 0.997533"
6.26581 " 35.2157" " 0.411659" " 1.79299" " 0.4" " -0.000322929" " 1.00341" " 0.99395" " 1.00132" " 0.997625"
6.27081 " 35.1863" " 0.411348" " 1.78944" " 0.4" " -0.000329575" " 1.00359" " 0.994059" " 1.00139" " 0.997716"
6.27581 " 35.1563" " 0.411026" " 1.78581" " 0.4" " -0.000336036" " 1.00377" " 0.994168" " 1.00146" " 0.997806"
6.28081 " 35.1258" " 0.410694" " 1.78212" " 0.4" " -0.000342303" " 1.00395" " 0.994275" " 1.00154" " 0.997895"
6.28581 " 35.0947" " 0.410351" " 1.77836" " 0.4" " -0.000348371" " 1.00412" " 0.994382" " 1.00161" " 0.997984"
6.29081 " 35.0631" " 0.409997" " 1.77453" " 0.4" " -0.000354235" " 1.00429" " 0.994487" " 1.00168" " 0.998071"
6.29581 " 35.0309" " 0.409634" " 1.77063" " 0.4" " -0.000359888" " 1.00446" " 0.994591" " 1.00174" " 0.998158"
6.30081 " 34.9983" " 0.409261" " 1.76667" " 0.4" " -0.000365324" " 1.00463" " 0.994694" " 1.00181" " 0.998243"
6.30581 " 34.9652" " 0.408879" " 1.76265" " 0.4" " -0.000370538" " 1.0048" " 0.994796" " 1.00188" " 0.998327"
6.31081 " 34.9316" " 0.408488" " 1.75856" " 0.4" " -0.000375526" " 1.00496" " 0.994897" " 1.00195" " 0.998411"
6.31581 " 34.8976" " 0.408089" " 1.75441" " 0.4" " -0.000380281" " 1.00513" " 0.994996" " 1.00201" " 0.998493"
6.32081 " 34.8631" " 0.407682" " 1.75021" " 0.4" " -0.0003848" " 1.00529" " 0.995094" " 1.00208" " 0.998575"
6.32581 " 34.8283" " 0.407267" " 1.74594" " 0.4" " -0.000389078" " 1.00544" " 0.995191" " 1.00214" " 0.998655"
6.33081 " 34.7931" " 0.406845" " 1.74162" " 0.4" " -0.00039311" " 1.0056" " 0.995287" " 1.0022" " 0.998734"
6.33581 " 34.7575" " 0.406417" " 1.73724" " 0.4" " -0.000396893" " 1.00575" " 0.995381" " 1.00227" " 0.998812"
6.34081 " 34.7216" " 0.405982" " 1.73281" " 0.4" " -0.000400423" " 1.0059" " 0.995474" " 1.00233" " 0.998889"
6.34581 " 34.6854" " 0.405541" " 1.72832" " 0.4" " -0.000403696" " 1.00605" " 0.995566" " 1.00239" " 0.998965"
6.35081 " 34.6489" " 0.405094" " 1.72379" " 0.4" " -0.000406708" " 1.0062" " 0.995656" " 1.00245" " 0.99904"
6.35581 " 34.6122" " 0.404643" " 1.7192" " 0.4" " -0.000409458" " 1.00634" " 0.995744" " 1.00251" " 0.999113"
6.36081 " 34.5752" " 0.404187" " 1.71457" " 0.4" " -0.000411942" " 1.00648" " 0.995832" " 1.00256" " 0.999185"
6.36581 " 34.538" " 0.403726" " 1.70989" " 0.4" " -0.000414158" " 1.00662" " 0.995917" " 1.00262" " 0.999256"
6.37081 " 34.5007" " 0.403262" " 1.70516" " 0.4" " -0.000416103" " 1.00676" " 0.996001" " 1.00267" " 0.999326"
6.37581 " 34.4631" " 0.402795" " 1.70039" " 0.4" " -0.000417775" " 1.00689" " 0.996084" " 1.00273" " 0.999394"
6.38081 " 34.4254" " 0.402324" " 1.69558" " 0.4" " -0.000419173" " 1.00702" " 0.996165" " 1.00278" " 0.999461"
6.38581 " 34.3877" " 0.401852" " 1.69073" " 0.4" " -0.000420296" " 1.00715" " 0.996245" " 1.00283" " 0.999527"
6.39081 " 34.3498" " 0.401377" " 1.68584" " 0.4" " -0.000421141" " 1.00727" " 0.996323" " 1.00289" " 0.999591"
6.39581 " 34.3118" " 0.400901" " 1.68091" " 0.4" " -0.000421708" " 1.0074" " 0.996399" " 1.00294" " 0.999654"
6.40081 " 34.2739" " 0.400423" " 1.67595" " 0.4" " -0.000421996" " 1.00752" " 0.996474" " 1.00298" " 0.999716"
6.40581 " 34.2359" " 0.399946" " 1.67095" " 0.4" " -0.000422006" " 1.00764" " 0.996547" " 1.00303" " 0.999776"
6.41081 " 34.1979" " 0.399467" " 1.66591" " 0.4" " -0.000421736" " 1.00775" " 0.996618" " 1.00308" " 0.999835"
6.41581 " 34.1599" " 0.39899" " 1.66085" " 0.4" " -0.000421186" " 1.00786" " 0.996688" " 1.00312" " 0.999893"
6.42081 " 34.1221" " 0.398512" " 1.65576" " 0.4" " -0.000420358" " 1.00797" " 0.996756" " 1.00317" " 0.999949"
6.42581 " 34.0843" " 0.398037" " 1.65064" " 0.4" " -0.000419252" " 1.00808" " 0.996822" " 1.00321" " 1"
6.43081 " 34.0466" " 0.397562" " 1.64549" " 0.4" " -0.000417868" " 1.00818" " 0.996886" " 1.00325" " 1.00006"
6.43581 " 34.009" " 0.39709" " 1.64031" " 0.4" " -0.000416208" " 1.00828" " 0.996949" " 1.0033" " 1.00011"
6.44081 " 33.9717" " 0.39662" " 1.63512" " 0.4" " -0.000414273" " 1.00838" " 0.99701" " 1.00333" " 1.00016"
6.44581 " 33.9345" " 0.396152" " 1.6299" " 0.4" " -0.000412064" " 1.00847" " 0.997069" " 1.00337" " 1.00021"
6.45081 " 33.8975" " 0.395689" " 1.62466" " 0.4" " -0.000409585" " 1.00856" " 0.997127" " 1.00341" " 1.00025"
6.45581 " 33.8607" " 0.395229" " 1.6194" " 0.4" " -0.000406835" " 1.00865" " 0.997182" " 1.00345" " 1.0003"
6.46081 " 33.8242" " 0.394773" " 1.61413" " 0.4" " -0.000403819" " 1.00874" " 0.997236" " 1.00348" " 1.00034"
6.46581 " 33.788" " 0.394321" " 1.60883" " 0.4" " -0.000400539" " 1.00882" " 0.997288" " 1.00352" " 1.00039"
6.47081 " 33.7521" " 0.393874" " 1.60353" " 0.4" " -0.000396996" " 1.0089" " 0.997338" " 1.00355" " 1.00043"
6.47581 " 33.7165" " 0.393433" " 1.59821" " 0.4" " -0.000393196" " 1.00898" " 0.997387" " 1.00358" " 1.00047"
6.48081 " 33.6813" " 0.392998" " 1.59288" " 0.4" " -0.000389139" " 1.00905" " 0.997433" " 1.00361" " 1.00051"
6.48582 " 33.6465" " 0.392568" " 1.58755" " 0.4" " -0.000384832" " 1.00912" " 0.997478" " 1.00364" " 1.00054"
6.49082 " 33.612" " 0.392145" " 1.5822" " 0.4" " -0.000380276" " 1.00919" " 0.99752" " 1.00367" " 1.00058"
6.49582 " 33.578" " 0.391729" " 1.57685" " 0.4" " -0.000375476" " 1.00925" " 0.997561" " 1.00369" " 1.00061"
6.50082 " 33.5444" " 0.39132" " 1.57149" " 0.4" " -0.000370436" " 1.00932" " 0.9976" " 1.00372" " 1.00064"
6.50582 " 33.5113" " 0.390919" " 1.56613" " 0.4" " -0.000365161" " 1.00937" " 0.997638" " 1.00374" " 1.00067"
6.51082 " 33.4787" " 0.390525" " 1.56077" " 0.4" " -0.000359654" " 1.00943" " 0.997673" " 1.00377" " 1.0007"
6.51582 " 33.4466" " 0.39014" " 1.55541" " 0.4" " -0.000353921" " 1.00948" " 0.997706" " 1.00379" " 1.00073"
6.52082 " 33.415" " 0.389763" " 1.55005" " 0.4" " -0.000347967" " 1.00953" " 0.997738" " 1.00381" " 1.00076"
6.52582 " 33.3839" " 0.389395" " 1.54469" " 0.4" " -0.000341796" " 1.00958" " 0.997767" " 1.00383" " 1.00078"
6.53082 " 33.3535" " 0.389035" " 1.53933" " 0.4" " -0.000335415" " 1.00962" " 0.997795" " 1.00384" " 1.0008"
6.53582 " 33.3236" " 0.388686" " 1.53399" " 0.4" " -0.000328828" " 1.00966" " 0.997821" " 1.00386" " 1.00082"
6.54082 " 33.2943" " 0.388346" " 1.52865" " 0.4" " -0.000322041" " 1.0097" " 0.997845" " 1.00388" " 1.00084"
6.54582 " 33.2656" " 0.388016" " 1.52332" " 0.4" " -0.00031506" " 1.00973" " 0.997867" " 1.00389" " 1.00086"
6.55082 " 33.2375" " 0.387696" " 1.518" " 0.4" " -0.000307891" " 1.00976" " 0.997887" " 1.0039" " 1.00088"
6.55582 " 33.2102" " 0.387387" " 1.51269" " 0.4" " -0.000300539" " 1.00979" " 0.997906" " 1.00391" " 1.00089"
6.56082 " 33.1834" " 0.387088" " 1.50739" " 0.4" " -0.000293012" " 1.00982" " 0.997922" " 1.00392" " 1.00091"
6.56582 " 33.1574" " 0.3868" " 1.50211" " 0.4" " -0.000285315" " 1.00984" " 0.997937" " 1.00393" " 1.00092"
6.57082 " 33.1321" " 0.386523" " 1.49685" " 0.4" " -0.000277455" " 1.00986" " 0.99795" " 1.00394" " 1.00093"
6.57582 " 33.1075" " 0.386258" " 1.4916" " 0.4" " -0.000269438" " 1.00987" " 0.997961" " 1.00395" " 1.00094"
6.58082 " 33.0836" " 0.386004" " 1.48637" " 0.4" " -0.000261271" " 1.00989" " 0.99797" " 1.00395" " 1.00095"
6.58582 " 33.0604" " 0.385761" " 1.48116" " 0.4" " -0.000252962" " 1.0099" " 0.997977" " 1.00396" " 1.00095"
6.59082 " 33.038" " 0.385531" " 1.47598" " 0.4" " -0.000244516" " 1.0099" " 0.997983" " 1.00396" " 1.00096"
6.59582 " 33.0164" " 0.385312" " 1.47081" " 0.4" " -0.000235941" " 1.00991" " 0.997986" " 1.00396" " 1.00096"
6.60082 " 32.9956" " 0.385106" " 1.46567" " 0.4" " -0.000227244" " 1.00991" " 0.997988" " 1.00396" " 1.00096"
6.60582 " 32.9755" " 0.384914" " 1.46056" " 0.4" " -0.000218432" " 1.00991" " 0.997993" " 1.00397" " 1.00096"
6.61082 " 32.9562" " 0.384732" " 1.45547" " 0.4" " -0.000209513" " 1.00991" " 0.997991" " 1.00397" " 1.00096"
6.61582 " 32.9378" " 0.384562" " 1.45041" " 0.4" " -0.000200494" " 1.0099" " 0.997988" " 1.00396" " 1.00096"
6.62082 " 32.9201" " 0.384405" " 1.44538" " 0.4" " -0.000191381" " 1.00989" " 0.997982" " 1.00396" " 1.00095"
6.62582 " 32.9033" " 0.38426" " 1.44038" " 0.4" " -0.000182182" " 1.00987" " 0.997975" " 1.00395" " 1.00095"
6.63082 " 32.8873" " 0.384129" " 1.43542" " 0.4" " -0.000172905" " 1.00986" " 0.997966" " 1.00395" " 1.00094"
6.63582 " 32.8722" " 0.38401" " 1.43049" " 0.4" " -0.000163557" " 1.00984" " 0.997955" " 1.00394" " 1.00093"
6.64082 " 32.8579" " 0.383903" " 1.42559" " 0.4" " -0.000154145" " 1.00982" " 0.997943" " 1.00393" " 1.00092"
6.64582 " 32.8445" " 0.38381" " 1.42072" " 0.4" " -0.000144676" " 1.00979" " 0.997929" " 1.00392" " 1.00091"
6.65082 " 32.8319" " 0.383729" " 1.4159" " 0.4" " -0.000135159" " 1.00977" " 0.997913" " 1.00391" " 1.00089"
6.65582 " 32.8201" " 0.383661" " 1.41111" " 0.4" " -0.000125601" " 1.00974" " 0.997895" " 1.0039" " 1.00088"
6.66082 " 32.8092" " 0.383606" " 1.40636" " 0.4" " -0.000116009" " 1.00971" " 0.997876" " 1.00389" " 1.00086"
6.66582 " 32.7992" " 0.383563" " 1.40166" " 0.4" " -0.000106391" " 1.00967" " 0.997855" " 1.00387" " 1.00085"
6.67082 " 32.7901" " 0.383533" " 1.39699" " 0.4" " -9.67541e-05" " 1.00963" " 0.997833" " 1.00386" " 1.00083"
6.67582 " 32.7818" " 0.383516" " 1.39237" " 0.4" " -8.71056e-05" " 1.00959" " 0.997809" " 1.00384" " 1.00081"
6.68082 " 32.7744" " 0.383512" " 1.38779" " 0.4" " -7.7453e-05" " 1.00955" " 0.997783" " 1.00383" " 1.00079"
6.68582 " 32.7679" " 0.38352" " 1.38325" " 0.4" " -6.78038e-05" " 1.00951" " 0.997756" " 1.00381" " 1.00076"
6.69082 " 32.7622" " 0.38354" " 1.37876" " 0.4" " -5.81651e-05" " 1.00946" " 0.997728" " 1.00379" " 1.00074"
6.69582 " 32.7574" " 0.383573" " 1.37432" " 0.4" " -4.85443e-05" " 1.00941" " 0.997698" " 1.00377" " 1.00072"
6.70082 " 32.7535" " 0.383618" " 1.36992" " 0.4" " -3.89485e-05" " 1.00936" " 0.997666" " 1.00375" " 1.00069"
6.70582 " 32.7504" " 0.383675" " 1.36558" " 0.4" " -2.93846e-05" " 1.0093" " 0.997633" " 1.00373" " 1.00066"
6.71082 " 32.7482" " 0.383744" " 1.36128" " 0.4" " -1.986e-05" " 1.00924" " 0.997598" " 1.0037" " 1.00063"
6.71582 " 32.7468" " 0.383825" " 1.35703" " 0.4" " -1.03816e-05" " 1.00918" " 0.997562" " 1.00368" " 1.0006"
6.72082 " 32.7463" " 0.383918" " 1.35284" " 0.4" " -9.56037e-07" " 1.00912" " 0.997525" " 1.00365" " 1.00057"
6.72582 " 32.7467" " 0.384022" " 1.3487" " 0.4" " 8.40972e-06" " 1.00906" " 0.997486" " 1.00363" " 1.00054"
6.73082 " 32.7478" " 0.384138" " 1.34461" " 0.4" " 1.7709e-05" " 1.00899" " 0.997446" " 1.0036" " 1.00051"
6.73582 " 32.7499" " 0.384266" " 1.34057" " 0.4" " 2.69352e-05" " 1.00893" " 0.997408" " 1.00358" " 1.00047"
6.74082 " 32.7527" " 0.384404" " 1.33659" " 0.4" " 3.60806e-05" " 1.00886" " 0.997365" " 1.00355" " 1.00044"
6.74582 " 32.7564" " 0.384553" " 1.33266" " 0.4" " 4.51404e-05" " 1.00878" " 0.997322" " 1.00352" " 1.0004"
6.75082 " 32.7608" " 0.384713" " 1.32879" " 0.4" " 5.4108e-05" " 1.00871" " 0.997277" " 1.00349" " 1.00037"
6.75582 " 32.7661" " 0.384883" " 1.32498" " 0.4" " 6.29773e-05" " 1.00863" " 0.99723" " 1.00346" " 1.00033"
6.76082 " 32.7722" " 0.385062" " 1.32122" " 0.4" " 7.17422e-05" " 1.00856" " 0.997183" " 1.00343" " 1.00029"
6.76582 " 32.779" " 0.385253" " 1.31752" " 0.4" " 8.03971e-05" " 1.00848" " 0.997134" " 1.0034" " 1.00025"
6.77082 " 32.7866" " 0.385452" " 1.31388" " 0.4" " 8.8936e-05" " 1.00839" " 0.997084" " 1.00336" " 1.00021"
6.77582 " 32.795" " 0.385662" " 1.3103" " 0.4" " 9.73534e-05" " 1.00831" " 0.997033" " 1.00333" " 1.00016"
6.78082 " 32.8042" " 0.38588" " 1.30678" " 0.4" " 0.000105644" " 1.00822" " 0.996981" " 1.0033" " 1.00012"
6.78582 " 32.8141" " 0.386107" " 1.30332" " 0.4" " 0.000113802" " 1.00814" " 0.996927" " 1.00326" " 1.00008"
6.79082 " 32.8247" " 0.386344" " 1.29993" " 0.4" " 0.000121823" " 1.00805" " 0.996873" " 1.00322" " 1.00003"
6.79582 " 32.836" " 0.386588" " 1.29659" " 0.4" " 0.000129701" " 1.00796" " 0.996817" " 1.00319" " 0.999986"
6.80082 " 32.848" " 0.386841" " 1.29332" " 0.4" " 0.000137433" " 1.00786" " 0.996761" " 1.00315" " 0.999939"
6.80582 " 32.8607" " 0.387102" " 1.29011" " 0.4" " 0.000145012" " 1.00777" " 0.996703" " 1.00311" " 0.999892"
6.81082 " 32.8741" " 0.38737" " 1.28696" " 0.4" " 0.000152435" " 1.00768" " 0.996645" " 1.00307" " 0.999843"
6.81582 " 32.8882" " 0.387646" " 1.28388" " 0.4" " 0.000159698" " 1.00758" " 0.996586" " 1.00304" " 0.999794"
6.82082 " 32.9029" " 0.387928" " 1.28086" " 0.4" " 0.000166795" " 1.00748" " 0.996525" " 1.003" " 0.999744"
6.82582 " 32.9182" " 0.388218" " 1.2779" " 0.4" " 0.000173724" " 1.00738" " 0.996464" " 1.00296" " 0.999694"
6.83082 " 32.9342" " 0.388514" " 1.27501" " 0.4" " 0.00018048" " 1.00728" " 0.996402" " 1.00292" " 0.999642"
6.83582 " 32.9507" " 0.388815" " 1.27219" " 0.4" " 0.00018706" " 1.00717" " 0.996339" " 1.00287" " 0.99959"
6.84082 " 32.9678" " 0.389123" " 1.26943" " 0.4" " 0.000193461" " 1.00707" " 0.996275" " 1.00283" " 0.999538"
6.84582 " 32.9855" " 0.389436" " 1.26674" " 0.4" " 0.000199678" " 1.00697" " 0.99621" " 1.00279" " 0.999484"
6.85082 " 33.0038" " 0.389755" " 1.26411" " 0.4" " 0.00020571" " 1.00686" " 0.996145" " 1.00275" " 0.99943"
6.85582 " 33.0226" " 0.390078" " 1.26155" " 0.4" " 0.000211552" " 1.00675" " 0.996079" " 1.0027" " 0.999375"
6.86082 " 33.0419" " 0.390406" " 1.25906" " 0.4" " 0.000217203" " 1.00664" " 0.996012" " 1.00266" " 0.99932"
