Time(s), gENROE.delta, gENROE.PELEC, eXAC1_1.EFD, gENROE.PMECH, gENROE.SPEED, GEN1.V, LOAD.V, GEN2.V, FAULT.V
6.36581, 35.411, 0.420587, 1.43814, 0.4, -1.72183e-06, 0.999483, 0.991541, 0.999728, 0.995627
6.37081, 35.4103, 0.420423, 1.43791, 0.4, -1.37026e-05, 0.999498, 0.991551, 0.999735, 0.995635
6.37581, 35.4085, 0.42024, 1.43768, 0.4, -2.55792e-05, 0.999513, 0.991562, 0.999742, 0.995644
6.38081, 35.4057, 0.420037, 1.43743, 0.4, -3.73411e-05, 0.999527, 0.991568, 0.999746, 0.995649
6.38581, 35.4018, 0.419818, 1.43717, 0.4, -4.89755e-05, 0.999542, 0.991579, 0.999753, 0.995658
6.39081, 35.3969, 0.419581, 1.4369, 0.4, -6.04746e-05, 0.999559, 0.991591, 0.99976, 0.995668
6.39581, 35.3909, 0.419327, 1.43662, 0.4, -7.18274e-05, 0.999576, 0.991603, 0.999768, 0.995677
6.40081, 35.3839, 0.419056, 1.43633, 0.4, -8.30241e-05, 0.999593, 0.991615, 0.999776, 0.995687
6.40581, 35.3759, 0.418768, 1.43604, 0.4, -9.40548e-05, 0.999611, 0.991628, 0.999784, 0.995698
6.41081, 35.367, 0.418464, 1.43573, 0.4, -0.00010491, 0.999629, 0.991641, 0.999792, 0.995708
6.41581, 35.357, 0.418144, 1.43541, 0.4, -0.00011558, 0.999647, 0.991655, 0.999801, 0.995719
6.42081, 35.3462, 0.417808, 1.43509, 0.4, -0.000126056, 0.999666, 0.991668, 0.99981, 0.995731
6.42581, 35.3344, 0.417458, 1.43476, 0.4, -0.000136329, 0.999685, 0.991683, 0.999819, 0.995742
6.43081, 35.3216, 0.417093, 1.43442, 0.4, -0.000146392, 0.999704, 0.991697, 0.999828, 0.995754
6.43581, 35.308, 0.416714, 1.43407, 0.4, -0.000156234, 0.999724, 0.991711, 0.999837, 0.995766
6.44081, 35.2935, 0.416322, 1.43372, 0.4, -0.000165849, 0.999744, 0.991726, 0.999846, 0.995778
6.44581, 35.2781, 0.415916, 1.43336, 0.4, -0.000175228, 0.999764, 0.991741, 0.999856, 0.99579
6.45081, 35.2619, 0.415498, 1.43299, 0.4, -0.000184364, 0.999784, 0.991757, 0.999865, 0.995802
6.45581, 35.2449, 0.415067, 1.43262, 0.4, -0.00019325, 0.999805, 0.991772, 0.999875, 0.995814
6.46081, 35.2271, 0.414625, 1.43224, 0.4, -0.000201879, 0.999825, 0.991788, 0.999885, 0.995827
6.46581, 35.2086, 0.414172, 1.43186, 0.4, -0.000210244, 0.999846, 0.991803, 0.999895, 0.99584
6.47081, 35.1893, 0.413708, 1.43147, 0.4, -0.000218339, 0.999867, 0.991819, 0.999905, 0.995853
6.47581, 35.1693, 0.413233, 1.43108, 0.4, -0.000226158, 0.999888, 0.991835, 0.999915, 0.995865
6.48081, 35.1486, 0.41275, 1.43069, 0.4, -0.000233696, 0.999909, 0.991851, 0.999925, 0.995878
6.48582, 35.1272, 0.412257, 1.43029, 0.4, -0.000240946, 0.99993, 0.991867, 0.999935, 0.995891
6.49082, 35.1052, 0.411756, 1.42989, 0.4, -0.000247905, 0.999951, 0.991883, 0.999945, 0.995904
6.49582, 35.0825, 0.411246, 1.42949, 0.4, -0.000254566, 0.999972, 0.991899, 0.999955, 0.995917
6.50082, 35.0593, 0.41073, 1.42909, 0.4, -0.000260926, 0.999992, 0.991916, 0.999965, 0.99593
6.50582, 35.0356, 0.410206, 1.42868, 0.4, -0.000266981, 1.00001, 0.991932, 0.999975, 0.995943
6.51082, 35.0113, 0.409676, 1.42828, 0.4, -0.000272727, 1.00003, 0.991948, 0.999985, 0.995956
6.51582, 34.9865, 0.409141, 1.42788, 0.4, -0.00027816, 1.00005, 0.991964, 0.999994, 0.995969
6.52082, 34.9612, 0.4086, 1.42748, 0.4, -0.000283277, 1.00007, 0.99198, 1, 0.995981
6.52582, 34.9355, 0.408055, 1.42707, 0.4, -0.000288076, 1.00009, 0.991996, 1.00001, 0.995994
6.53082, 34.9093, 0.407505, 1.42667, 0.4, -0.000292553, 1.00011, 0.992011, 1.00002, 0.996007
6.53582, 34.8828, 0.406952, 1.42628, 0.4, -0.000296708, 1.00013, 0.992027, 1.00003, 0.996019
6.54082, 34.8559, 0.406396, 1.42588, 0.4, -0.000300537, 1.00015, 0.992042, 1.00004, 0.996031
6.54582, 34.8287, 0.405838, 1.42549, 0.4, -0.00030404, 1.00017, 0.992058, 1.00005, 0.996044
6.55082, 34.8012, 0.405278, 1.4251, 0.4, -0.000307216, 1.00019, 0.992073, 1.00006, 0.996056
6.55582, 34.7734, 0.404717, 1.42472, 0.4, -0.000310063, 1.00021, 0.992088, 1.00007, 0.996067
6.56082, 34.7453, 0.404155, 1.42434, 0.4, -0.000312582, 1.00023, 0.992102, 1.00008, 0.996079
6.56582, 34.7171, 0.403593, 1.42396, 0.4, -0.000314772, 1.00025, 0.992117, 1.00009, 0.996091
6.57082, 34.6887, 0.403031, 1.4236, 0.4, -0.000316632, 1.00026, 0.992131, 1.0001, 0.996102
6.57582, 34.6601, 0.402471, 1.42323, 0.4, -0.000318165, 1.00028, 0.992145, 1.0001, 0.996113
6.58082, 34.6314, 0.401912, 1.42288, 0.4, -0.00031937, 1.0003, 0.992159, 1.00011, 0.996124
6.58582, 34.6026, 0.401355, 1.42253, 0.4, -0.000320248, 1.00031, 0.992172, 1.00012, 0.996134
6.59082, 34.5737, 0.4008, 1.42218, 0.4, -0.000320802, 1.00033, 0.992185, 1.00013, 0.996145
6.59582, 34.5448, 0.400249, 1.42185, 0.4, -0.000321032, 1.00035, 0.992198, 1.00014, 0.996155
6.60082, 34.5159, 0.399701, 1.42152, 0.4, -0.000320941, 1.00036, 0.992211, 1.00014, 0.996165
6.60582, 34.487, 0.399157, 1.4212, 0.4, -0.000320531, 1.00038, 0.992223, 1.00015, 0.996174
6.61082, 34.4582, 0.398618, 1.42089, 0.4, -0.000319805, 1.00039, 0.992235, 1.00016, 0.996184
6.61582, 34.4295, 0.398085, 1.42059, 0.4, -0.000318766, 1.0004, 0.992246, 1.00017, 0.996193
6.62082, 34.4008, 0.397556, 1.42029, 0.4, -0.000317417, 1.00042, 0.992258, 1.00017, 0.996201
6.62582, 34.3723, 0.397034, 1.42001, 0.4, -0.000315762, 1.00043, 0.992268, 1.00018, 0.99621
6.63082, 34.344, 0.396519, 1.41973, 0.4, -0.000313803, 1.00044, 0.992279, 1.00018, 0.996218
6.63582, 34.3158, 0.396011, 1.41947, 0.4, -0.000311546, 1.00045, 0.992289, 1.00019, 0.996226
6.64082, 34.2879, 0.39551, 1.41922, 0.4, -0.000308995, 1.00046, 0.992299, 1.0002, 0.996233
6.64582, 34.2602, 0.395017, 1.41897, 0.4, -0.000306154, 1.00047, 0.992308, 1.0002, 0.996241
6.65082, 34.2327, 0.394532, 1.41874, 0.4, -0.000303028, 1.00048, 0.992317, 1.00021, 0.996247
6.65582, 34.2056, 0.394056, 1.41852, 0.4, -0.000299622, 1.00049, 0.992325, 1.00021, 0.996254
6.66082, 34.1788, 0.39359, 1.41831, 0.4, -0.000295942, 1.0005, 0.992333, 1.00022, 0.99626
6.66582, 34.1523, 0.393133, 1.41811, 0.4, -0.000291992, 1.00051, 0.992341, 1.00022, 0.996266
6.67082, 34.1262, 0.392686, 1.41792, 0.4, -0.00028778, 1.00052, 0.992349, 1.00022, 0.996272
6.67582, 34.1005, 0.392249, 1.41775, 0.4, -0.00028331, 1.00053, 0.992355, 1.00023, 0.996277
6.68082, 34.0752, 0.391823, 1.41758, 0.4, -0.000278589, 1.00053, 0.992362, 1.00023, 0.996282
6.68582, 34.0504, 0.391408, 1.41743, 0.4, -0.000273624, 1.00054, 0.992368, 1.00023, 0.996286
6.69082, 34.026, 0.391005, 1.41729, 0.4, -0.000268421, 1.00054, 0.992374, 1.00024, 0.996291
6.69582, 34.002, 0.390613, 1.41716, 0.4, -0.000262987, 1.00055, 0.992379, 1.00024, 0.996294
6.70082, 33.9786, 0.390233, 1.41705, 0.4, -0.000257328, 1.00055, 0.992384, 1.00024, 0.996298
6.70582, 33.9557, 0.389865, 1.41694, 0.4, -0.000251453, 1.00056, 0.992388, 1.00024, 0.996301
6.71082, 33.9333, 0.38951, 1.41685, 0.4, -0.000245368, 1.00056, 0.992392, 1.00025, 0.996304
6.71582, 33.9115, 0.389168, 1.41677, 0.4, -0.00023908, 1.00056, 0.992396, 1.00025, 0.996307
6.72082, 33.8903, 0.388839, 1.4167, 0.4, -0.000232598, 1.00056, 0.992399, 1.00025, 0.996309
6.72582, 33.8697, 0.388523, 1.41664, 0.4, -0.000225929, 1.00057, 0.992401, 1.00025, 0.996311
6.73082, 33.8496, 0.388221, 1.4166, 0.4, -0.000219082, 1.00057, 0.992404, 1.00025, 0.996312
6.73582, 33.8302, 0.387933, 1.41657, 0.4, -0.000212063, 1.00057, 0.992406, 1.00025, 0.996313
6.74082, 33.8114, 0.387658, 1.41655, 0.4, -0.000204881, 1.00057, 0.992407, 1.00025, 0.996314
6.74582, 33.7933, 0.387398, 1.41654, 0.4, -0.000197545, 1.00057, 0.992408, 1.00025, 0.996315
6.75082, 33.7759, 0.387151, 1.41654, 0.4, -0.000190062, 1.00056, 0.992409, 1.00025, 0.996315
6.75582, 33.7591, 0.38692, 1.41655, 0.4, -0.000182442, 1.00056, 0.992409, 1.00025, 0.996315
6.76082, 33.743, 0.386702, 1.41658, 0.4, -0.000174692, 1.00056, 0.992409, 1.00025, 0.996315
6.76582, 33.7277, 0.386499, 1.41662, 0.4, -0.000166821, 1.00056, 0.992409, 1.00025, 0.996314
6.77082, 33.713, 0.386313, 1.41666, 0.4, -0.000158838, 1.00056, 0.992413, 1.00025, 0.996317
6.77582, 33.6991, 0.38614, 1.41672, 0.4, -0.000150753, 1.00055, 0.992411, 1.00025, 0.996316
6.78082, 33.6859, 0.385981, 1.41679, 0.4, -0.000142572, 1.00055, 0.992409, 1.00025, 0.996314
6.78582, 33.6734, 0.385838, 1.41687, 0.4, -0.000134305, 1.00054, 0.992407, 1.00025, 0.996312
6.79082, 33.6617, 0.385709, 1.41696, 0.4, -0.00012596, 1.00054, 0.992404, 1.00025, 0.996309
6.79582, 33.6507, 0.385596, 1.41705, 0.4, -0.000117546, 1.00053, 0.992401, 1.00025, 0.996307
6.80082, 33.6405, 0.385497, 1.41716, 0.4, -0.000109073, 1.00053, 0.992397, 1.00024, 0.996304
6.80582, 33.6311, 0.385413, 1.41728, 0.4, -0.000100548, 1.00052, 0.992394, 1.00024, 0.9963
6.81082, 33.6224, 0.385344, 1.41741, 0.4, -9.19808e-05, 1.00051, 0.99239, 1.00024, 0.996297
6.81582, 33.6145, 0.38529, 1.41754, 0.4, -8.33795e-05, 1.00051, 0.992385, 1.00023, 0.996293
6.82082, 33.6074, 0.385251, 1.41769, 0.4, -7.47532e-05, 1.0005, 0.99238, 1.00023, 0.996289
6.82582, 33.6011, 0.385227, 1.41784, 0.4, -6.61103e-05, 1.00049, 0.992375, 1.00023, 0.996285
6.83082, 33.5955, 0.385217, 1.41801, 0.4, -5.74597e-05, 1.00048, 0.99237, 1.00022, 0.99628
6.83582, 33.5907, 0.385222, 1.41818, 0.4, -4.88098e-05, 1.00047, 0.992364, 1.00022, 0.996275
6.84082, 33.5867, 0.385242, 1.41836, 0.4, -4.01692e-05, 1.00046, 0.992358, 1.00022, 0.99627
6.84582, 33.5835, 0.385276, 1.41855, 0.4, -3.15461e-05, 1.00045, 0.992351, 1.00021, 0.996265
6.85082, 33.581, 0.385324, 1.41875, 0.4, -2.29491e-05, 1.00044, 0.992345, 1.00021, 0.99626
6.85582, 33.5794, 0.385386, 1.41895, 0.4, -1.43863e-05, 1.00043, 0.992338, 1.0002, 0.996254
6.86082, 33.5785, 0.385462, 1.41917, 0.4, -5.86602e-06, 1.00042, 0.992331, 1.0002, 0.996248
6.86582, 33.5783, 0.385552, 1.41939, 0.4, 2.60385e-06, 1.00041, 0.992323, 1.00019, 0.996242
6.87082, 33.5789, 0.385655, 1.41962, 0.4, 1.10153e-05, 1.0004, 0.992316, 1.00019, 0.996236
6.87582, 33.5803, 0.385772, 1.41985, 0.4, 1.93604e-05, 1.00039, 0.992308, 1.00018, 0.996229
6.88082, 33.5824, 0.385902, 1.42009, 0.4, 2.76315e-05, 1.00037, 0.9923, 1.00018, 0.996223
6.88582, 33.5853, 0.386045, 1.42034, 0.4, 3.5821e-05, 1.00036, 0.992291, 1.00017, 0.996216
6.89082, 33.5889, 0.3862, 1.42059, 0.4, 4.39213e-05, 1.00035, 0.992283, 1.00017, 0.996209
6.89582, 33.5932, 0.386368, 1.42085, 0.4, 5.19254e-05, 1.00034, 0.992274, 1.00016, 0.996202
6.90082, 33.5982, 0.386548, 1.42111, 0.4, 5.98258e-05, 1.00032, 0.992265, 1.00016, 0.996195
6.90582, 33.604, 0.38674, 1.42138, 0.4, 6.76156e-05, 1.00031, 0.992256, 1.00015, 0.996187
6.91082, 33.6104, 0.386946, 1.42165, 0.4, 7.52879e-05, 1.0003, 0.992252, 1.00015, 0.996184
6.91582, 33.6175, 0.387161, 1.42192, 0.4, 8.28342e-05, 1.00029, 0.992243, 1.00014, 0.996177
6.92083, 33.6253, 0.387388, 1.4222, 0.4, 9.02503e-05, 1.00027, 0.992233, 1.00014, 0.996169
6.92583, 33.6338, 0.387624, 1.42248, 0.4, 9.75295e-05, 1.00026, 0.992224, 1.00013, 0.996162
6.93083, 33.6429, 0.387872, 1.42277, 0.4, 0.000104665, 1.00025, 0.992214, 1.00013, 0.996154
6.93583, 33.6526, 0.388129, 1.42305, 0.4, 0.000111652, 1.00023, 0.992204, 1.00012, 0.996146
6.94083, 33.663, 0.388397, 1.42334, 0.4, 0.000118484, 1.00022, 0.992195, 1.00011, 0.996138
6.94583, 33.6739, 0.388674, 1.42363, 0.4, 0.000125155, 1.0002, 0.992185, 1.00011, 0.99613
6.95083, 33.6855, 0.38896, 1.42392, 0.4, 0.00013166, 1.00019, 0.992174, 1.0001, 0.996122
6.95583, 33.6976, 0.389255, 1.42421, 0.4, 0.000137993, 1.00017, 0.992164, 1.00009, 0.996114
6.96083, 33.7104, 0.389558, 1.4245, 0.4, 0.000144151, 1.00016, 0.992154, 1.00009, 0.996106
6.96583, 33.7236, 0.389869, 1.4248, 0.4, 0.000150127, 1.00015, 0.992144, 1.00008, 0.996098
6.97083, 33.7374, 0.390188, 1.42509, 0.4, 0.000155918, 1.00013, 0.992133, 1.00008, 0.996089
6.97583, 33.7517, 0.390515, 1.42539, 0.4, 0.000161519, 1.00012, 0.992123, 1.00007, 0.996081
6.98083, 33.7665, 0.390848, 1.42568, 0.4, 0.000166926, 1.0001, 0.992112, 1.00006, 0.996072
6.98583, 33.7817, 0.391188, 1.42598, 0.4, 0.000172135, 1.00009, 0.992101, 1.00006, 0.996064
6.99083, 33.7975, 0.391534, 1.42627, 0.4, 0.000177142, 1.00007, 0.992091, 1.00005, 0.996055
6.99583, 33.8136, 0.391886, 1.42657, 0.4, 0.000181944, 1.00006, 0.99208, 1.00004, 0.996047
7.00083, 33.8302, 0.392244, 1.42686, 0.4, 0.000186537, 1.00004, 0.992069, 1.00004, 0.996038
7.00583, 33.8472, 0.392606, 1.42715, 0.4, 0.000190919, 1.00003, 0.992058, 1.00003, 0.99603
7.01083, 33.8646, 0.392973, 1.42744, 0.4, 0.000195087, 1.00002, 0.992047, 1.00002, 0.996021
7.01583, 33.8823, 0.393345, 1.42774, 0.4, 0.000199038, 1, 0.992037, 1.00002, 0.996013
7.02083, 33.9004, 0.39372, 1.42803, 0.4, 0.00020277, 0.999988, 0.992026, 1.00001, 0.996004
7.02583, 33.9188, 0.394099, 1.42831, 0.4, 0.000206281, 0.999974, 0.992015, 1, 0.995996
7.03083, 33.9376, 0.394481, 1.4286, 0.4, 0.000209569, 0.99996, 0.992004, 0.999998, 0.995987
7.03583, 33.9566, 0.394865, 1.42888, 0.4, 0.000212632, 0.999946, 0.991994, 0.999991, 0.995979
7.04083, 33.9758, 0.395253, 1.42917, 0.4, 0.000215468, 0.999932, 0.991983, 0.999985, 0.99597
7.04583, 33.9954, 0.395641, 1.42945, 0.4, 0.000218078, 0.999918, 0.991973, 0.999979, 0.995962
7.05083, 34.0151, 0.396032, 1.42972, 0.4, 0.000220459, 0.999905, 0.991962, 0.999972, 0.995954
7.05583, 34.0351, 0.396423, 1.43, 0.4, 0.000222611, 0.999891, 0.991952, 0.999966, 0.995945
7.06083, 34.0552, 0.396815, 1.43027, 0.4, 0.000224534, 0.999878, 0.991941, 0.99996, 0.995937
7.06583, 34.0755, 0.397208, 1.43053, 0.4, 0.000226227, 0.999865, 0.991931, 0.999954, 0.995929
7.07083, 34.0959, 0.3976, 1.4308, 0.4, 0.000227691, 0.999852, 0.991921, 0.999948, 0.995921
7.07583, 34.1165, 0.397992, 1.43106, 0.4, 0.000228924, 0.99984, 0.991911, 0.999942, 0.995913
7.08083, 34.1371, 0.398383, 1.43132, 0.4, 0.000229929, 0.999827, 0.991901, 0.999936, 0.995905
7.08583, 34.1579, 0.398774, 1.43157, 0.4, 0.000230705, 0.999815, 0.991891, 0.99993, 0.995898
7.09083, 34.1787, 0.399162, 1.43182, 0.4, 0.000231254, 0.999803, 0.991881, 0.999924, 0.99589
7.09583, 34.1995, 0.399549, 1.43206, 0.4, 0.000231575, 0.999791, 0.991872, 0.999918, 0.995883
7.10083, 34.2204, 0.399933, 1.4323, 0.4, 0.000231672, 0.99978, 0.991863, 0.999913, 0.995875
7.10583, 34.2412, 0.400315, 1.43254, 0.4, 0.000231545, 0.999768, 0.991853, 0.999907, 0.995868
7.11083, 34.2621, 0.400693, 1.43277, 0.4, 0.000231195, 0.999757, 0.991844, 0.999902, 0.995861
7.11583, 34.2828, 0.401069, 1.43299, 0.4, 0.000230626, 0.999747, 0.991835, 0.999896, 0.995854
7.12083, 34.3036, 0.401441, 1.43321, 0.4, 0.000229838, 0.999736, 0.991827, 0.999891, 0.995847
7.12583, 34.3242, 0.401808, 1.43343, 0.4, 0.000228834, 0.999726, 0.991818, 0.999886, 0.99584
7.13083, 34.3448, 0.402171, 1.43364, 0.4, 0.000227617, 0.999716, 0.99181, 0.999881, 0.995834
7.13583, 34.3652, 0.40253, 1.43384, 0.4, 0.00022619, 0.999707, 0.991802, 0.999876, 0.995827
7.14083, 34.3855, 0.402884, 1.43404, 0.4, 0.000224555, 0.999697, 0.991794, 0.999872, 0.995821
7.14583, 34.4056, 0.403232, 1.43424, 0.4, 0.000222715, 0.999688, 0.991786, 0.999867, 0.995815
7.15083, 34.4256, 0.403575, 1.43442, 0.4, 0.000220673, 0.99968, 0.991779, 0.999863, 0.995809
7.15583, 34.4454, 0.403912, 1.4346, 0.4, 0.000218433, 0.999672, 0.991772, 0.999858, 0.995804
7.16083, 34.4649, 0.404243, 1.43478, 0.4, 0.000215999, 0.999664, 0.991765, 0.999854, 0.995798
7.16583, 34.4843, 0.404567, 1.43495, 0.4, 0.000213374, 0.999656, 0.991758, 0.99985, 0.995793
7.17083, 34.5033, 0.404885, 1.43511, 0.4, 0.000210562, 0.999649, 0.991751, 0.999847, 0.995788
7.17583, 34.5222, 0.405195, 1.43527, 0.4, 0.000207567, 0.999642, 0.991745, 0.999843, 0.995783
7.18083, 34.5407, 0.405499, 1.43542, 0.4, 0.000204394, 0.999635, 0.991739, 0.999839, 0.995778
7.18583, 34.559, 0.405795, 1.43556, 0.4, 0.000201046, 0.999629, 0.991733, 0.999836, 0.995774
7.19083, 34.5769, 0.406083, 1.4357, 0.4, 0.000197528, 0.999623, 0.991728, 0.999833, 0.995769
7.19583, 34.5945, 0.406363, 1.43583, 0.4, 0.000193845, 0.999618, 0.991723, 0.99983, 0.995765
7.20083, 34.6118, 0.406635, 1.43595, 0.4, 0.000190002, 0.999613, 0.991718, 0.999827, 0.995761
7.20583, 34.6287, 0.406899, 1.43607, 0.4, 0.000186003, 0.999608, 0.991713, 0.999824, 0.995758
7.21083, 34.6453, 0.407154, 1.43618, 0.4, 0.000181853, 0.999604, 0.991709, 0.999822, 0.995754
7.21583, 34.6615, 0.4074, 1.43628, 0.4, 0.000177558, 0.9996, 0.991705, 0.999819, 0.995751
7.22083, 34.6773, 0.407638, 1.43638, 0.4, 0.000173122, 0.999596, 0.991701, 0.999817, 0.995748
7.22583, 34.6926, 0.407866, 1.43647, 0.4, 0.000168551, 0.999593, 0.991698, 0.999815, 0.995746
7.23083, 34.7076, 0.408086, 1.43655, 0.4, 0.000163851, 0.99959, 0.991694, 0.999813, 0.995743
7.23583, 34.7221, 0.408295, 1.43663, 0.4, 0.000159026, 0.999588, 0.991691, 0.999812, 0.995741
7.24083, 34.7362, 0.408496, 1.43669, 0.4, 0.000154083, 0.999586, 0.991689, 0.99981, 0.995739
7.24583, 34.7499, 0.408684, 1.43675, 0.4, 0.000149027, 0.999582, 0.991682, 0.999806, 0.995733
7.25083, 34.7631, 0.408865, 1.43681, 0.4, 0.000143865, 0.99958, 0.99168, 0.999805, 0.995732
7.25583, 34.7758, 0.409036, 1.43685, 0.4, 0.000138601, 0.999579, 0.991678, 0.999804, 0.995731
7.26083, 34.788, 0.409197, 1.43689, 0.4, 0.000133241, 0.999579, 0.991677, 0.999803, 0.99573
7.26583, 34.7998, 0.409348, 1.43693, 0.4, 0.000127791, 0.999579, 0.991676, 0.999803, 0.995729
7.27083, 34.811, 0.409489, 1.43696, 0.4, 0.000122257, 0.999579, 0.991676, 0.999803, 0.995729
7.27583, 34.8218, 0.40962, 1.43698, 0.4, 0.000116645, 0.99958, 0.991675, 0.999803, 0.995729
7.28083, 34.832, 0.40974, 1.43699, 0.4, 0.000110961, 0.999581, 0.991675, 0.999803, 0.995729
7.28583, 34.8418, 0.409851, 1.437, 0.4, 0.000105211, 0.999583, 0.991676, 0.999803, 0.995729
7.29083, 34.851, 0.40995, 1.437, 0.4, 9.94016e-05, 0.999585, 0.991676, 0.999804, 0.99573
7.29583, 34.8597, 0.41004, 1.43699, 0.4, 9.35378e-05, 0.999587, 0.991677, 0.999805, 0.995731
7.30083, 34.8678, 0.410119, 1.43697, 0.4, 8.76261e-05, 0.99959, 0.991678, 0.999806, 0.995732
7.30583, 34.8754, 0.410188, 1.43695, 0.4, 8.16726e-05, 0.999593, 0.99168, 0.999807, 0.995733
7.31083, 34.8825, 0.410246, 1.43692, 0.4, 7.56836e-05, 0.999596, 0.991682, 0.999808, 0.995735
7.31583, 34.8891, 0.410294, 1.43688, 0.4, 6.96649e-05, 0.9996, 0.991684, 0.99981, 0.995737
7.32083, 34.8951, 0.410331, 1.43684, 0.4, 6.36227e-05, 0.999604, 0.991686, 0.999811, 0.995739
7.32583, 34.9005, 0.410359, 1.43679, 0.4, 5.75629e-05, 0.999609, 0.991689, 0.999813, 0.995741
7.33083, 34.9054, 0.410376, 1.43673, 0.4, 5.14917e-05, 0.999613, 0.991692, 0.999815, 0.995743
7.33583, 34.9098, 0.410382, 1.43666, 0.4, 4.54149e-05, 0.999619, 0.991695, 0.999817, 0.995746
7.34083, 34.9136, 0.410379, 1.43659, 0.4, 3.93385e-05, 0.999624, 0.991699, 0.99982, 0.995749
7.34583, 34.9169, 0.410366, 1.43651, 0.4, 3.32685e-05, 0.99963, 0.991702, 0.999822, 0.995752
7.35083, 34.9196, 0.410342, 1.43643, 0.4, 2.72105e-05, 0.999636, 0.991706, 0.999825, 0.995755
7.35583, 34.9218, 0.410309, 1.43633, 0.4, 2.11706e-05, 0.999642, 0.99171, 0.999827, 0.995759
7.36084, 34.9234, 0.410266, 1.43623, 0.4, 1.51543e-05, 0.999649, 0.991715, 0.99983, 0.995762
7.36584, 34.9245, 0.410213, 1.43613, 0.4, 9.16762e-06, 0.999656, 0.99172, 0.999833, 0.995766
7.37084, 34.925, 0.410151, 1.43602, 0.4, 3.216e-06, 0.999663, 0.991724, 0.999837, 0.99577
7.37584, 34.9251, 0.410079, 1.4359, 0.4, -2.69509e-06, 0.999671, 0.99173, 0.99984, 0.995775
7.38084, 34.9246, 0.409998, 1.43578, 0.4, -8.56019e-06, 0.999678, 0.991735, 0.999843, 0.995779
7.38584, 34.9235, 0.409908, 1.43565, 0.4, -1.43738e-05, 0.999686, 0.991741, 0.999847, 0.995784
7.39084, 34.922, 0.409809, 1.43552, 0.4, -2.01307e-05, 0.999695, 0.991746, 0.999851, 0.995788
7.39584, 34.9199, 0.4097, 1.43538, 0.4, -2.58255e-05, 0.999703, 0.991752, 0.999854, 0.995793
7.40084, 34.9173, 0.409584, 1.43523, 0.4, -3.14534e-05, 0.999712, 0.991759, 0.999858, 0.995798
7.40584, 34.9142, 0.409458, 1.43508, 0.4, -3.70092e-05, 0.999721, 0.991765, 0.999862, 0.995803
7.41084, 34.9106, 0.409325, 1.43493, 0.4, -4.2488e-05, 0.99973, 0.991771, 0.999866, 0.995809
7.41584, 34.9066, 0.409183, 1.43477, 0.4, -4.7885e-05, 0.999739, 0.991778, 0.999871, 0.995814
7.42084, 34.902, 0.409033, 1.43461, 0.4, -5.31957e-05, 0.999748, 0.991785, 0.999875, 0.995819
7.42584, 34.897, 0.408876, 1.43444, 0.4, -5.84153e-05, 0.999758, 0.991792, 0.999879, 0.995825
7.43084, 34.8915, 0.408711, 1.43427, 0.4, -6.35393e-05, 0.999767, 0.991799, 0.999884, 0.995831
7.43584, 34.8856, 0.408538, 1.4341, 0.4, -6.85636e-05, 0.999777, 0.991806, 0.999888, 0.995837
7.44084, 34.8792, 0.408359, 1.43392, 0.4, -7.34841e-05, 0.999787, 0.991813, 0.999893, 0.995843
7.44584, 34.8723, 0.408173, 1.43374, 0.4, -7.82964e-05, 0.999797, 0.991821, 0.999898, 0.995849
7.45084, 34.8651, 0.407979, 1.43356, 0.4, -8.29968e-05, 0.999807, 0.991828, 0.999902, 0.995855
7.45584, 34.8574, 0.407778, 1.43337, 0.4, -8.75814e-05, 0.999815, 0.991831, 0.999904, 0.995857
7.46084, 34.8493, 0.407572, 1.43318, 0.4, -9.20447e-05, 0.999825, 0.991838, 0.999908, 0.995862
7.46584, 34.8408, 0.407361, 1.43299, 0.4, -9.63857e-05, 0.999835, 0.991846, 0.999913, 0.995869
7.47084, 34.8319, 0.407143, 1.4328, 0.4, -0.0001006, 0.999845, 0.991853, 0.999918, 0.995875
7.47584, 34.8227, 0.406921, 1.43261, 0.4, -0.000104685, 0.999856, 0.991861, 0.999923, 0.995881
7.48084, 34.8131, 0.406693, 1.43242, 0.4, -0.000108638, 0.999866, 0.991869, 0.999927, 0.995887
7.48584, 34.8031, 0.40646, 1.43223, 0.4, -0.000112454, 0.999876, 0.991876, 0.999932, 0.995893
7.49084, 34.7928, 0.406222, 1.43203, 0.4, -0.000116133, 0.999887, 0.991884, 0.999937, 0.9959
7.49584, 34.7822, 0.40598, 1.43184, 0.4, -0.00011967, 0.999897, 0.991892, 0.999942, 0.995906
7.50084, 34.7713, 0.405734, 1.43165, 0.4, -0.000123064, 0.999907, 0.9919, 0.999947, 0.995912
7.50584, 34.7601, 0.405484, 1.43145, 0.4, -0.000126312, 0.999918, 0.991908, 0.999952, 0.995918
7.51084, 34.7485, 0.405231, 1.43126, 0.4, -0.000129413, 0.999928, 0.991916, 0.999957, 0.995925
7.51584, 34.7368, 0.404974, 1.43106, 0.4, -0.000132363, 0.999938, 0.991924, 0.999961, 0.995931
7.52084, 34.7247, 0.404714, 1.43087, 0.4, -0.000135162, 0.999949, 0.991931, 0.999966, 0.995937
7.52584, 34.7124, 0.404451, 1.43068, 0.4, -0.000137808, 0.999959, 0.991939, 0.999971, 0.995944
7.53084, 34.6999, 0.404186, 1.43048, 0.4, -0.000140298, 0.999969, 0.991947, 0.999976, 0.99595
