Time(s) " gENROE.delta" " gENROE.PELEC" " eSDC2A.EFD" " gENROE.PMECH" " gENROE.SPEED" " GEN1.V" " LOAD.V" " GEN2.V" " FAULT.V"
4.92879 " 30.8649" " 0.356625" " 1.36209" " 0.4" " 0.000340602" " 0.147755" " 1.00573" " 0.995628" " 1.00233"
4.92979 " 30.8711" " 0.356787" " 1.36209" " 0.4" " 0.000345644" " 0.147755" " 1.00572" " 0.995619" " 1.00232"
4.93079 " 30.8774" " 0.356952" " 1.36208" " 0.4" " 0.000350666" " 0.147755" " 1.0057" " 0.99561" " 1.00232"
4.93179 " 30.8837" " 0.357117" " 1.36208" " 0.4" " 0.000355669" " 0.147755" " 1.00569" " 0.995601" " 1.00231"
4.93279 " 30.8902" " 0.357284" " 1.36208" " 0.4" " 0.000360652" " 0.147755" " 1.00568" " 0.995592" " 1.00231"
4.93379 " 30.8967" " 0.357453" " 1.36207" " 0.4" " 0.000365616" " 0.147755" " 1.00566" " 0.995584" " 1.0023"
4.93479 " 30.9034" " 0.357623" " 1.36207" " 0.4" " 0.000370559" " 0.147755" " 1.00565" " 0.995575" " 1.0023"
4.93579 " 30.9101" " 0.357794" " 1.36207" " 0.4" " 0.000375482" " 0.147755" " 1.00564" " 0.995566" " 1.00229"
4.93679 " 30.9169" " 0.357967" " 1.36207" " 0.4" " 0.000380385" " 0.147755" " 1.00562" " 0.995557" " 1.00229"
4.93779 " 30.9238" " 0.358141" " 1.36208" " 0.4" " 0.000385268" " 0.147755" " 1.00561" " 0.995548" " 1.00228"
4.93879 " 30.9307" " 0.358316" " 1.36208" " 0.4" " 0.00039013" " 0.147755" " 1.00559" " 0.995539" " 1.00227"
4.93979 " 30.9378" " 0.358493" " 1.36208" " 0.4" " 0.000394971" " 0.147755" " 1.00558" " 0.99553" " 1.00227"
4.94079 " 30.945" " 0.358671" " 1.36209" " 0.4" " 0.000399791" " 0.147755" " 1.00557" " 0.995521" " 1.00226"
4.94179 " 30.9522" " 0.358851" " 1.36209" " 0.4" " 0.00040459" " 0.147755" " 1.00555" " 0.995512" " 1.00226"
4.94279 " 30.9595" " 0.359032" " 1.3621" " 0.4" " 0.000409367" " 0.147755" " 1.00554" " 0.995503" " 1.00225"
4.94379 " 30.9669" " 0.359214" " 1.36211" " 0.4" " 0.000414124" " 0.147755" " 1.00552" " 0.995494" " 1.00225"
4.94479 " 30.9744" " 0.359397" " 1.36212" " 0.4" " 0.000418858" " 0.147755" " 1.00551" " 0.995485" " 1.00224"
4.94579 " 30.982" " 0.359582" " 1.36213" " 0.4" " 0.000423571" " 0.147755" " 1.0055" " 0.995475" " 1.00223"
4.94678 " 30.9897" " 0.359768" " 1.36214" " 0.4" " 0.000428262" " 0.147755" " 1.00548" " 0.995466" " 1.00223"
4.94778 " 30.9974" " 0.359956" " 1.36215" " 0.4" " 0.000432931" " 0.147755" " 1.00547" " 0.995457" " 1.00222"
4.94878 " 31.0053" " 0.360144" " 1.36216" " 0.4" " 0.000437578" " 0.147755" " 1.00545" " 0.995448" " 1.00222"
4.94978 " 31.0132" " 0.360334" " 1.36218" " 0.4" " 0.000442202" " 0.147755" " 1.00544" " 0.995439" " 1.00221"
4.95078 " 31.0212" " 0.360525" " 1.36219" " 0.4" " 0.000446805" " 0.147755" " 1.00542" " 0.995429" " 1.00221"
4.95178 " 31.0293" " 0.360718" " 1.36221" " 0.4" " 0.000451384" " 0.147755" " 1.00541" " 0.99542" " 1.0022"
4.95278 " 31.0374" " 0.360913" " 1.36223" " 0.4" " 0.000455941" " 0.147755" " 1.0054" " 0.995416" " 1.0022"
4.95378 " 31.0457" " 0.361108" " 1.36224" " 0.4" " 0.000460474" " 0.147755" " 1.00538" " 0.995407" " 1.00219"
4.95478 " 31.054" " 0.361304" " 1.36226" " 0.4" " 0.000464984" " 0.147755" " 1.00537" " 0.995397" " 1.00219"
4.95578 " 31.0624" " 0.361502" " 1.36228" " 0.4" " 0.000469472" " 0.147755" " 1.00536" " 0.995388" " 1.00218"
4.95678 " 31.0709" " 0.3617" " 1.3623" " 0.4" " 0.000473936" " 0.147755" " 1.00534" " 0.995379" " 1.00218"
4.95778 " 31.0795" " 0.3619" " 1.36232" " 0.4" " 0.000478376" " 0.147755" " 1.00533" " 0.995369" " 1.00217"
4.95878 " 31.0881" " 0.362101" " 1.36235" " 0.4" " 0.000482793" " 0.147755" " 1.00531" " 0.99536" " 1.00216"
4.95978 " 31.0969" " 0.362303" " 1.36237" " 0.4" " 0.000487186" " 0.147755" " 1.0053" " 0.995351" " 1.00216"
4.96078 " 31.1057" " 0.362506" " 1.36239" " 0.4" " 0.000491555" " 0.147755" " 1.00528" " 0.995341" " 1.00215"
4.96178 " 31.1146" " 0.362711" " 1.36242" " 0.4" " 0.0004959" " 0.147755" " 1.00527" " 0.995332" " 1.00215"
4.96278 " 31.1235" " 0.362916" " 1.36245" " 0.4" " 0.000500221" " 0.147755" " 1.00526" " 0.995322" " 1.00214"
4.96378 " 31.1326" " 0.363123" " 1.36247" " 0.4" " 0.000504518" " 0.147755" " 1.00524" " 0.995313" " 1.00214"
4.96478 " 31.1417" " 0.363331" " 1.3625" " 0.4" " 0.00050879" " 0.147755" " 1.00523" " 0.995303" " 1.00213"
4.96578 " 31.1509" " 0.36354" " 1.36253" " 0.4" " 0.000513038" " 0.147755" " 1.00521" " 0.995294" " 1.00212"
4.96678 " 31.1602" " 0.36375" " 1.36256" " 0.4" " 0.000517261" " 0.147755" " 1.0052" " 0.995284" " 1.00212"
4.96778 " 31.1695" " 0.363961" " 1.36259" " 0.4" " 0.00052146" " 0.147755" " 1.00518" " 0.995275" " 1.00211"
4.96878 " 31.1789" " 0.364173" " 1.36262" " 0.4" " 0.000525633" " 0.147755" " 1.00517" " 0.995265" " 1.00211"
4.96978 " 31.1884" " 0.364387" " 1.36266" " 0.4" " 0.000529781" " 0.147755" " 1.00515" " 0.995256" " 1.0021"
4.97078 " 31.198" " 0.364601" " 1.36269" " 0.4" " 0.000533904" " 0.147755" " 1.00514" " 0.995246" " 1.00209"
4.97178 " 31.2077" " 0.364816" " 1.36272" " 0.4" " 0.000538002" " 0.147755" " 1.00512" " 0.995237" " 1.00209"
4.97278 " 31.2174" " 0.365033" " 1.36276" " 0.4" " 0.000542075" " 0.147755" " 1.00511" " 0.995227" " 1.00208"
4.97378 " 31.2272" " 0.36525" " 1.3628" " 0.4" " 0.000546122" " 0.147755" " 1.0051" " 0.995217" " 1.00208"
4.97478 " 31.237" " 0.365469" " 1.36283" " 0.4" " 0.000550143" " 0.147755" " 1.00508" " 0.995208" " 1.00207"
4.97578 " 31.247" " 0.365688" " 1.36287" " 0.4" " 0.000554138" " 0.147755" " 1.00507" " 0.995198" " 1.00206"
4.97678 " 31.257" " 0.365909" " 1.36291" " 0.4" " 0.000558108" " 0.147755" " 1.00505" " 0.995188" " 1.00206"
4.97778 " 31.2671" " 0.36613" " 1.36295" " 0.4" " 0.000562051" " 0.147755" " 1.00504" " 0.995178" " 1.00205"
4.97878 " 31.2772" " 0.366353" " 1.36299" " 0.4" " 0.000565969" " 0.147755" " 1.00502" " 0.995169" " 1.00205"
4.97978 " 31.2874" " 0.366576" " 1.36303" " 0.4" " 0.00056986" " 0.147755" " 1.00501" " 0.995159" " 1.00204"
4.98078 " 31.2977" " 0.366801" " 1.36307" " 0.4" " 0.000573725" " 0.147755" " 1.00499" " 0.995149" " 1.00204"
4.98178 " 31.3081" " 0.367026" " 1.36312" " 0.4" " 0.000577563" " 0.147755" " 1.00498" " 0.995139" " 1.00203"
4.98278 " 31.3185" " 0.367253" " 1.36316" " 0.4" " 0.000581375" " 0.147755" " 1.00496" " 0.99513" " 1.00202"
4.98378 " 31.329" " 0.36748" " 1.36321" " 0.4" " 0.00058516" " 0.147755" " 1.00495" " 0.99512" " 1.00202"
4.98478 " 31.3396" " 0.367708" " 1.36325" " 0.4" " 0.000588919" " 0.147755" " 1.00493" " 0.99511" " 1.00201"
4.98578 " 31.3502" " 0.367937" " 1.3633" " 0.4" " 0.00059265" " 0.147755" " 1.00492" " 0.9951" " 1.002"
4.98678 " 31.3609" " 0.368167" " 1.36335" " 0.4" " 0.000596355" " 0.147755" " 1.0049" " 0.99509" " 1.002"
4.98778 " 31.3717" " 0.368398" " 1.36339" " 0.4" " 0.000600032" " 0.147755" " 1.00489" " 0.99508" " 1.00199"
4.98878 " 31.3825" " 0.36863" " 1.36344" " 0.4" " 0.000603682" " 0.147755" " 1.00487" " 0.99507" " 1.00199"
4.98978 " 31.3934" " 0.368862" " 1.36349" " 0.4" " 0.000607305" " 0.147755" " 1.00486" " 0.99506" " 1.00198"
4.99078 " 31.4044" " 0.369096" " 1.36354" " 0.4" " 0.000610901" " 0.147755" " 1.00484" " 0.995051" " 1.00197"
4.99178 " 31.4154" " 0.36933" " 1.3636" " 0.4" " 0.000614469" " 0.147755" " 1.00483" " 0.995041" " 1.00197"
4.99278 " 31.4265" " 0.369566" " 1.36365" " 0.4" " 0.000618009" " 0.147755" " 1.00481" " 0.995031" " 1.00196"
4.99378 " 31.4377" " 0.369802" " 1.3637" " 0.4" " 0.000621522" " 0.147755" " 1.0048" " 0.995021" " 1.00196"
4.99478 " 31.4489" " 0.370038" " 1.36376" " 0.4" " 0.000625007" " 0.147755" " 1.00478" " 0.995011" " 1.00195"
4.99578 " 31.4602" " 0.370276" " 1.36381" " 0.4" " 0.000628464" " 0.147755" " 1.00477" " 0.995001" " 1.00194"
4.99678 " 31.4715" " 0.370514" " 1.36387" " 0.4" " 0.000631893" " 0.147755" " 1.00475" " 0.994991" " 1.00194"
4.99778 " 31.4829" " 0.370754" " 1.36392" " 0.4" " 0.000635294" " 0.147755" " 1.00474" " 0.994981" " 1.00193"
4.99878 " 31.4944" " 0.370994" " 1.36398" " 0.4" " 0.000638667" " 0.147755" " 1.00472" " 0.994971" " 1.00193"
4.99978 " 31.5059" " 0.371234" " 1.36404" " 0.4" " 0.000642012" " 0.147755" " 1.00471" " 0.994961" " 1.00192"
5.00078 " 31.5175" " 0.371476" " 1.3641" " 0.4" " 0.000645328" " 0.147755" " 1.00469" " 0.99495" " 1.00191"
5.00078 " 31.5175" " 0.371476" " 1.3641" " 0.4" " 0.000645328" " 0.147755" " 1.00469" " 0.99495" " 1.00191"
5.00578 " 31.5988" " 0.373169" " 1.36451" " 0.4" " 0.000668429" " 0.147755" " 1.00459" " 0.99488" " 1.00187"
5.01078 " 31.66" " 0.374417" " 1.36485" " 0.4" " 0.000683448" " 0.147755" " 1.00451" " 0.994829" " 1.00184"
5.01578 " 31.7222" " 0.375676" " 1.3652" " 0.4" " 0.000697865" " 0.147755" " 1.00444" " 0.994777" " 1.00181"
5.02078 " 31.7857" " 0.376949" " 1.36557" " 0.4" " 0.000711541" " 0.147755" " 1.00436" " 0.994726" " 1.00178"
5.02578 " 31.8503" " 0.378235" " 1.36596" " 0.4" " 0.000724466" " 0.147755" " 1.00429" " 0.994674" " 1.00174"
5.03078 " 31.9161" " 0.379532" " 1.36637" " 0.4" " 0.000736633" " 0.147755" " 1.00421" " 0.994622" " 1.00171"
5.03578 " 31.983" " 0.380839" " 1.36679" " 0.4" " 0.000748036" " 0.147755" " 1.00413" " 0.99457" " 1.00168"
5.04078 " 32.0508" " 0.382155" " 1.36723" " 0.4" " 0.00075867" " 0.147755" " 1.00406" " 0.994518" " 1.00165"
5.04578 " 32.1196" " 0.383478" " 1.36768" " 0.4" " 0.000768532" " 0.147755" " 1.00398" " 0.994465" " 1.00162"
5.05078 " 32.1892" " 0.384807" " 1.36815" " 0.4" " 0.000777615" " 0.147755" " 1.00391" " 0.994413" " 1.00158"
5.05578 " 32.2596" " 0.38614" " 1.36864" " 0.4" " 0.000785919" " 0.147755" " 1.00383" " 0.994361" " 1.00155"
5.06078 " 32.3307" " 0.387477" " 1.36914" " 0.4" " 0.000793441" " 0.147755" " 1.00375" " 0.994308" " 1.00152"
5.06578 " 32.4024" " 0.388815" " 1.36965" " 0.4" " 0.00080018" " 0.147755" " 1.00368" " 0.994256" " 1.00149"
5.07078 " 32.4747" " 0.390155" " 1.37017" " 0.4" " 0.000806135" " 0.147755" " 1.0036" " 0.994203" " 1.00145"
5.07578 " 32.5476" " 0.391493" " 1.37071" " 0.4" " 0.000811305" " 0.147755" " 1.00353" " 0.994151" " 1.00142"
5.08078 " 32.6208" " 0.39283" " 1.37127" " 0.4" " 0.000815693" " 0.147755" " 1.00346" " 0.994098" " 1.00139"
5.08578 " 32.6944" " 0.394164" " 1.37183" " 0.4" " 0.0008193" " 0.147755" " 1.00338" " 0.994046" " 1.00136"
5.09078 " 32.7683" " 0.395493" " 1.37241" " 0.4" " 0.000822128" " 0.147755" " 1.00331" " 0.993994" " 1.00132"
5.09578 " 32.8424" " 0.396816" " 1.373" " 0.4" " 0.00082418" " 0.147755" " 1.00323" " 0.993942" " 1.00129"
5.10078 " 32.9167" " 0.398133" " 1.37359" " 0.4" " 0.000825461" " 0.147755" " 1.00316" " 0.993891" " 1.00126"
5.10578 " 32.9911" " 0.399441" " 1.3742" " 0.4" " 0.000825974" " 0.147755" " 1.00309" " 0.993839" " 1.00123"
5.11078 " 33.0654" " 0.40074" " 1.37482" " 0.4" " 0.000825726" " 0.147755" " 1.00302" " 0.993788" " 1.0012"
5.11578 " 33.1397" " 0.402028" " 1.37545" " 0.4" " 0.000824722" " 0.147755" " 1.00295" " 0.993738" " 1.00116"
5.12078 " 33.2139" " 0.403305" " 1.37608" " 0.4" " 0.000822968" " 0.147755" " 1.00288" " 0.993687" " 1.00113"
5.12578 " 33.2879" " 0.404569" " 1.37673" " 0.4" " 0.000820473" " 0.147755" " 1.00281" " 0.993638" " 1.0011"
5.13078 " 33.3616" " 0.405819" " 1.37738" " 0.4" " 0.000817244" " 0.147755" " 1.00274" " 0.993588" " 1.00107"
5.13578 " 33.435" " 0.407054" " 1.37804" " 0.4" " 0.000813289" " 0.147755" " 1.00267" " 0.993539" " 1.00104"
5.14078 " 33.508" " 0.408273" " 1.37871" " 0.4" " 0.000808619" " 0.147755" " 1.0026" " 0.993491" " 1.00101"
5.14578 " 33.5806" " 0.409475" " 1.37939" " 0.4" " 0.000803242" " 0.147755" " 1.00254" " 0.993443" " 1.00098"
5.15078 " 33.6527" " 0.410659" " 1.38007" " 0.4" " 0.00079717" " 0.147755" " 1.00247" " 0.993395" " 1.00095"
5.15578 " 33.7241" " 0.411823" " 1.38075" " 0.4" " 0.000790413" " 0.147755" " 1.00241" " 0.993348" " 1.00092"
5.16078 " 33.795" " 0.412968" " 1.38144" " 0.4" " 0.000782983" " 0.147755" " 1.00234" " 0.993302" " 1.00089"
5.16578 " 33.8651" " 0.414091" " 1.38214" " 0.4" " 0.000774893" " 0.147755" " 1.00228" " 0.993257" " 1.00086"
5.17078 " 33.9345" " 0.415193" " 1.38284" " 0.4" " 0.000766154" " 0.147755" " 1.00222" " 0.993212" " 1.00083"
5.17579 " 34.003" " 0.416272" " 1.38354" " 0.4" " 0.00075678" " 0.147755" " 1.00216" " 0.993168" " 1.00081"
5.18079 " 34.0707" " 0.417327" " 1.38425" " 0.4" " 0.000746785" " 0.147755" " 1.0021" " 0.993125" " 1.00078"
5.18579 " 34.1375" " 0.418357" " 1.38496" " 0.4" " 0.000736183" " 0.147755" " 1.00204" " 0.993083" " 1.00075"
5.19079 " 34.2033" " 0.419363" " 1.38567" " 0.4" " 0.000724988" " 0.147755" " 1.00199" " 0.993041" " 1.00073"
5.19579 " 34.268" " 0.420342" " 1.38638" " 0.4" " 0.000713217" " 0.147755" " 1.00193" " 0.993001" " 1.0007"
5.20079 " 34.3317" " 0.421295" " 1.3871" " 0.4" " 0.000700884" " 0.147755" " 1.00188" " 0.992961" " 1.00068"
5.20579 " 34.3942" " 0.42222" " 1.38781" " 0.4" " 0.000688005" " 0.147755" " 1.00182" " 0.992922" " 1.00065"
5.21079 " 34.4555" " 0.423117" " 1.38853" " 0.4" " 0.000674597" " 0.147755" " 1.00177" " 0.992884" " 1.00063"
5.21579 " 34.5156" " 0.423985" " 1.38924" " 0.4" " 0.000660676" " 0.147755" " 1.00172" " 0.992848" " 1.0006"
5.22079 " 34.5745" " 0.424823" " 1.38995" " 0.4" " 0.00064626" " 0.147755" " 1.00167" " 0.992812" " 1.00058"
5.22579 " 34.632" " 0.425632" " 1.39067" " 0.4" " 0.000631367" " 0.147755" " 1.00163" " 0.992777" " 1.00056"
5.23079 " 34.6881" " 0.42641" " 1.39138" " 0.4" " 0.000616013" " 0.147755" " 1.00158" " 0.992744" " 1.00054"
5.23579 " 34.7429" " 0.427158" " 1.39208" " 0.4" " 0.000600217" " 0.147755" " 1.00154" " 0.992711" " 1.00052"
5.24079 " 34.7962" " 0.427873" " 1.39279" " 0.4" " 0.000583997" " 0.147755" " 1.00149" " 0.99268" " 1.0005"
5.24579 " 34.848" " 0.428557" " 1.39349" " 0.4" " 0.000567373" " 0.147755" " 1.00145" " 0.992649" " 1.00048"
5.25079 " 34.8983" " 0.429208" " 1.39419" " 0.4" " 0.000550362" " 0.147755" " 1.00141" " 0.99262" " 1.00046"
5.25579 " 34.9471" " 0.429827" " 1.39488" " 0.4" " 0.000532984" " 0.147755" " 1.00137" " 0.992592" " 1.00044"
5.26079 " 34.9943" " 0.430413" " 1.39557" " 0.4" " 0.000515259" " 0.147755" " 1.00134" " 0.992566" " 1.00042"
5.26579 " 35.0399" " 0.430965" " 1.39625" " 0.4" " 0.000497205" " 0.147755" " 1.0013" " 0.99254" " 1.00041"
5.27079 " 35.0838" " 0.431484" " 1.39692" " 0.4" " 0.000478843" " 0.147755" " 1.00127" " 0.992516" " 1.00039"
5.27579 " 35.1261" " 0.431968" " 1.39759" " 0.4" " 0.000460192" " 0.147755" " 1.00124" " 0.992493" " 1.00038"
5.28079 " 35.1667" " 0.432419" " 1.39825" " 0.4" " 0.000441272" " 0.147755" " 1.00121" " 0.992471" " 1.00036"
5.28579 " 35.2055" " 0.432835" " 1.39891" " 0.4" " 0.000422103" " 0.147755" " 1.00118" " 0.992451" " 1.00035"
5.29079 " 35.2426" " 0.433217" " 1.39955" " 0.4" " 0.000402706" " 0.147755" " 1.00115" " 0.992432" " 1.00034"
5.29579 " 35.278" " 0.433565" " 1.40019" " 0.4" " 0.0003831" " 0.147755" " 1.00113" " 0.992414" " 1.00032"
5.30079 " 35.3116" " 0.433877" " 1.40081" " 0.4" " 0.000363306" " 0.147755" " 1.0011" " 0.992397" " 1.00031"
5.30579 " 35.3434" " 0.434155" " 1.40143" " 0.4" " 0.000343344" " 0.147755" " 1.00108" " 0.992382" " 1.0003"
5.31079 " 35.3734" " 0.434399" " 1.40204" " 0.4" " 0.000323234" " 0.147755" " 1.00106" " 0.992368" " 1.00029"
5.31579 " 35.4016" " 0.434608" " 1.40264" " 0.4" " 0.000302997" " 0.147755" " 1.00104" " 0.992355" " 1.00029"
5.32079 " 35.428" " 0.43478" " 1.40322" " 0.4" " 0.000282653" " 0.147755" " 1.00102" " 0.992339" " 1.00028"
5.32579 " 35.4525" " 0.43492" " 1.40379" " 0.4" " 0.000262224" " 0.147755" " 1.00101" " 0.99233" " 1.00027"
5.33079 " 35.4752" " 0.435026" " 1.40435" " 0.4" " 0.000241727" " 0.147755" " 1.001" " 0.992322" " 1.00026"
5.33579 " 35.496" " 0.435098" " 1.4049" " 0.4" " 0.000221182" " 0.147755" " 1.00099" " 0.992315" " 1.00026"
5.34079 " 35.515" " 0.435135" " 1.40544" " 0.4" " 0.000200611" " 0.147755" " 1.00098" " 0.99231" " 1.00026"
5.34579 " 35.5321" " 0.435139" " 1.40596" " 0.4" " 0.000180033" " 0.147755" " 1.00097" " 0.992305" " 1.00025"
5.35079 " 35.5474" " 0.435109" " 1.40647" " 0.4" " 0.000159467" " 0.147755" " 1.00096" " 0.992302" " 1.00025"
5.35579 " 35.5608" " 0.435046" " 1.40696" " 0.4" " 0.000138934" " 0.147755" " 1.00096" " 0.992301" " 1.00025"
5.36079 " 35.5724" " 0.43495" " 1.40744" " 0.4" " 0.000118451" " 0.147755" " 1.00095" " 0.9923" " 1.00025"
5.36579 " 35.5821" " 0.434821" " 1.4079" " 0.4" " 9.80398e-05" " 0.147755" " 1.00095" " 0.992301" " 1.00025"
5.37079 " 35.59" " 0.434659" " 1.40835" " 0.4" " 7.77179e-05" " 0.147755" " 1.00095" " 0.992303" " 1.00025"
5.37579 " 35.5961" " 0.434466" " 1.40878" " 0.4" " 5.75043e-05" " 0.147755" " 1.00095" " 0.992306" " 1.00025"
5.38079 " 35.6004" " 0.434239" " 1.4092" " 0.4" " 3.74177e-05" " 0.147755" " 1.00095" " 0.992304" " 1.00025"
5.38579 " 35.6029" " 0.433982" " 1.4096" " 0.4" " 1.74784e-05" " 0.147755" " 1.00096" " 0.992308" " 1.00025"
5.39079 " 35.6035" " 0.433695" " 1.40998" " 0.4" " -2.29811e-06" " 0.147755" " 1.00096" " 0.992314" " 1.00026"
5.39579 " 35.6024" " 0.433379" " 1.41035" " 0.4" " -2.18934e-05" " 0.147755" " 1.00097" " 0.99232" " 1.00026"
5.40079 " 35.5996" " 0.433032" " 1.41069" " 0.4" " -4.12903e-05" " 0.147755" " 1.00098" " 0.992328" " 1.00027"
5.40579 " 35.595" " 0.432656" " 1.41102" " 0.4" " -6.04715e-05" " 0.147755" " 1.00098" " 0.992336" " 1.00027"
5.41079 " 35.5887" " 0.432252" " 1.41134" " 0.4" " -7.94202e-05" " 0.147755" " 1.00099" " 0.992346" " 1.00028"
5.41579 " 35.5807" " 0.43182" " 1.41163" " 0.4" " -9.812e-05" " 0.147755" " 1.00101" " 0.992356" " 1.00028"
5.42079 " 35.571" " 0.43136" " 1.41191" " 0.4" " -0.000116555" " 0.147755" " 1.00102" " 0.992368" " 1.00029"
5.42579 " 35.5597" " 0.430874" " 1.41216" " 0.4" " -0.000134709" " 0.147755" " 1.00103" " 0.99238" " 1.0003"
5.43079 " 35.5467" " 0.430362" " 1.4124" " 0.4" " -0.000152567" " 0.147755" " 1.00105" " 0.992393" " 1.00031"
5.43579 " 35.5322" " 0.429824" " 1.41262" " 0.4" " -0.000170114" " 0.147755" " 1.00106" " 0.992407" " 1.00032"
5.44079 " 35.5161" " 0.429262" " 1.41283" " 0.4" " -0.000187336" " 0.147755" " 1.00108" " 0.992422" " 1.00032"
5.44579 " 35.4985" " 0.428675" " 1.41301" " 0.4" " -0.000204218" " 0.147755" " 1.0011" " 0.992437" " 1.00033"
5.45079 " 35.4793" " 0.428066" " 1.41317" " 0.4" " -0.000220746" " 0.147755" " 1.00112" " 0.992453" " 1.00034"
5.45579 " 35.4587" " 0.427434" " 1.41332" " 0.4" " -0.000236908" " 0.147755" " 1.00114" " 0.99247" " 1.00036"
5.46079 " 35.4367" " 0.42678" " 1.41344" " 0.4" " -0.000252691" " 0.147755" " 1.00116" " 0.992487" " 1.00037"
5.46579 " 35.4132" " 0.426105" " 1.41355" " 0.4" " -0.000268081" " 0.147755" " 1.00118" " 0.992505" " 1.00038"
5.47079 " 35.3884" " 0.42541" " 1.41364" " 0.4" " -0.000283068" " 0.147755" " 1.0012" " 0.992524" " 1.00039"
5.47579 " 35.3623" " 0.424696" " 1.41371" " 0.4" " -0.00029764" " 0.147755" " 1.00122" " 0.992543" " 1.0004"
5.48079 " 35.3348" " 0.423963" " 1.41376" " 0.4" " -0.000311785" " 0.147755" " 1.00124" " 0.992563" " 1.00041"
5.48579 " 35.3061" " 0.423213" " 1.41379" " 0.4" " -0.000325494" " 0.147755" " 1.00127" " 0.992583" " 1.00043"
5.49079 " 35.2762" " 0.422446" " 1.41381" " 0.4" " -0.000338756" " 0.147755" " 1.00129" " 0.992603" " 1.00044"
5.49579 " 35.2451" " 0.421662" " 1.4138" " 0.4" " -0.000351562" " 0.147755" " 1.00132" " 0.992624" " 1.00045"
5.50079 " 35.2129" " 0.420864" " 1.41378" " 0.4" " -0.000363903" " 0.147755" " 1.00134" " 0.992645" " 1.00046"
5.50579 " 35.1796" " 0.420051" " 1.41374" " 0.4" " -0.00037577" " 0.147755" " 1.00137" " 0.992666" " 1.00048"
5.51079 " 35.1452" " 0.419225" " 1.41368" " 0.4" " -0.000387155" " 0.147755" " 1.00139" " 0.992688" " 1.00049"
5.51579 " 35.1099" " 0.418386" " 1.41361" " 0.4" " -0.000398052" " 0.147755" " 1.00142" " 0.99271" " 1.0005"
5.52079 " 35.0736" " 0.417536" " 1.41352" " 0.4" " -0.000408452" " 0.147755" " 1.00144" " 0.992732" " 1.00052"
5.52579 " 35.0363" " 0.416675" " 1.41341" " 0.4" " -0.00041835" " 0.147755" " 1.00147" " 0.992754" " 1.00053"
5.53079 " 34.9982" " 0.415804" " 1.41328" " 0.4" " -0.00042774" " 0.147755" " 1.0015" " 0.992776" " 1.00054"
5.53579 " 34.9593" " 0.414925" " 1.41314" " 0.4" " -0.000436616" " 0.147755" " 1.00152" " 0.992798" " 1.00056"
5.54079 " 34.9196" " 0.414038" " 1.41298" " 0.4" " -0.000444974" " 0.147755" " 1.00155" " 0.99282" " 1.00057"
5.54579 " 34.8792" " 0.413143" " 1.41281" " 0.4" " -0.000452809" " 0.147755" " 1.00157" " 0.992842" " 1.00059"
5.55079 " 34.8381" " 0.412242" " 1.41262" " 0.4" " -0.000460118" " 0.147755" " 1.0016" " 0.992864" " 1.0006"
5.55579 " 34.7964" " 0.411336" " 1.41242" " 0.4" " -0.000466897" " 0.147755" " 1.00163" " 0.992886" " 1.00061"
5.56079 " 34.754" " 0.410426" " 1.4122" " 0.4" " -0.000473144" " 0.147755" " 1.00165" " 0.992908" " 1.00063"
5.56579 " 34.7112" " 0.409512" " 1.41197" " 0.4" " -0.000478857" " 0.147755" " 1.00168" " 0.99293" " 1.00064"
5.57079 " 34.6678" " 0.408596" " 1.41172" " 0.4" " -0.000484033" " 0.147755" " 1.0017" " 0.992952" " 1.00065"
5.57579 " 34.624" " 0.407678" " 1.41146" " 0.4" " -0.000488673" " 0.147755" " 1.00173" " 0.992973" " 1.00066"
5.58079 " 34.5798" " 0.406759" " 1.41119" " 0.4" " -0.000492775" " 0.147755" " 1.00175" " 0.992994" " 1.00068"
5.58579 " 34.5353" " 0.405841" " 1.41091" " 0.4" " -0.000496339" " 0.147755" " 1.00178" " 0.993015" " 1.00069"
5.59079 " 34.4905" " 0.404924" " 1.41061" " 0.4" " -0.000499366" " 0.147755" " 1.0018" " 0.993035" " 1.0007"
5.59579 " 34.4454" " 0.404009" " 1.41031" " 0.4" " -0.000501857" " 0.147755" " 1.00182" " 0.993055" " 1.00071"
5.60079 " 34.4001" " 0.403096" " 1.40999" " 0.4" " -0.000503814" " 0.147755" " 1.00185" " 0.993075" " 1.00073"
5.60579 " 34.3547" " 0.402187" " 1.40967" " 0.4" " -0.000505238" " 0.147755" " 1.00187" " 0.993094" " 1.00074"
5.6108 " 34.3092" " 0.401283" " 1.40933" " 0.4" " -0.000506132" " 0.147755" " 1.00189" " 0.993113" " 1.00075"
5.6158 " 34.2636" " 0.400385" " 1.40899" " 0.4" " -0.000506499" " 0.147755" " 1.00191" " 0.993131" " 1.00076"
5.6208 " 34.218" " 0.399492" " 1.40864" " 0.4" " -0.000506342" " 0.147755" " 1.00193" " 0.993149" " 1.00077"
5.6258 " 34.1724" " 0.398607" " 1.40827" " 0.4" " -0.000505667" " 0.147755" " 1.00195" " 0.993167" " 1.00078"
5.6308 " 34.1269" " 0.397729" " 1.40791" " 0.4" " -0.000504476" " 0.147755" " 1.00197" " 0.993184" " 1.00079"
5.6358 " 34.0816" " 0.39686" " 1.40753" " 0.4" " -0.000502775" " 0.147755" " 1.00199" " 0.9932" " 1.0008"
