Time(s) " gENROE.delta" " gENROE.PELEC" " sCRX.EFD" " gENROE.PMECH" " gENROE.SPEED" " GEN1.V" " LOAD.V" " GEN2.V" " FAULT.V"
4.94479 " 30.4732" " 0.35934" " 1.17074" " 0.4" " 0.000964644" " 1.00796" " 0.996947" " 1.00321" " 1.00006"
4.94579 " 30.4906" " 0.359689" " 1.17053" " 0.4" " 0.000969329" " 1.00792" " 0.996923" " 1.0032" " 1.00004"
4.94678 " 30.5081" " 0.360039" " 1.17032" " 0.4" " 0.000973972" " 1.00788" " 0.996899" " 1.00318" " 1.00002"
4.94778 " 30.5257" " 0.36039" " 1.17012" " 0.4" " 0.000978575" " 1.00785" " 0.996875" " 1.00317" " 0.999997"
4.94878 " 30.5433" " 0.360742" " 1.16993" " 0.4" " 0.000983135" " 1.00781" " 0.996851" " 1.00315" " 0.999977"
4.94978 " 30.5611" " 0.361095" " 1.16974" " 0.4" " 0.000987655" " 1.00777" " 0.996827" " 1.00314" " 0.999957"
4.95078 " 30.5789" " 0.361449" " 1.16955" " 0.4" " 0.000992133" " 1.00773" " 0.996802" " 1.00312" " 0.999938"
4.95178 " 30.5968" " 0.361804" " 1.16937" " 0.4" " 0.00099657" " 1.00769" " 0.996778" " 1.00311" " 0.999918"
4.95278 " 30.6148" " 0.362159" " 1.16919" " 0.4" " 0.00100096" " 1.00765" " 0.996754" " 1.00309" " 0.999898"
4.95378 " 30.6328" " 0.362516" " 1.16902" " 0.4" " 0.00100532" " 1.00762" " 0.996729" " 1.00308" " 0.999879"
4.95478 " 30.651" " 0.362873" " 1.16885" " 0.4" " 0.00100963" " 1.00758" " 0.996705" " 1.00306" " 0.999859"
4.95578 " 30.6692" " 0.363231" " 1.16868" " 0.4" " 0.0010139" " 1.00754" " 0.99668" " 1.00305" " 0.999839"
4.95678 " 30.6875" " 0.363589" " 1.16852" " 0.4" " 0.00101813" " 1.0075" " 0.996656" " 1.00303" " 0.999819"
4.95778 " 30.7058" " 0.363949" " 1.16836" " 0.4" " 0.00102231" " 1.00746" " 0.996631" " 1.00302" " 0.999799"
4.95878 " 30.7243" " 0.364309" " 1.16821" " 0.4" " 0.00102645" " 1.00742" " 0.996607" " 1.003" " 0.99978"
4.95978 " 30.7428" " 0.36467" " 1.16806" " 0.4" " 0.00103055" " 1.00738" " 0.996582" " 1.00298" " 0.99976"
4.96078 " 30.7614" " 0.365032" " 1.16792" " 0.4" " 0.00103461" " 1.00735" " 0.996558" " 1.00297" " 0.99974"
4.96178 " 30.78" " 0.365394" " 1.16778" " 0.4" " 0.00103863" " 1.00731" " 0.996533" " 1.00295" " 0.99972"
4.96278 " 30.7988" " 0.365758" " 1.16764" " 0.4" " 0.0010426" " 1.00727" " 0.996509" " 1.00294" " 0.9997"
4.96378 " 30.8176" " 0.366121" " 1.16751" " 0.4" " 0.00104653" " 1.00723" " 0.996484" " 1.00292" " 0.99968"
4.96478 " 30.8364" " 0.366486" " 1.16739" " 0.4" " 0.00105042" " 1.00719" " 0.996459" " 1.00291" " 0.99966"
4.96578 " 30.8554" " 0.366851" " 1.16726" " 0.4" " 0.00105426" " 1.00715" " 0.996435" " 1.00289" " 0.99964"
4.96678 " 30.8744" " 0.367217" " 1.16715" " 0.4" " 0.00105806" " 1.00711" " 0.99641" " 1.00288" " 0.99962"
4.96778 " 30.8935" " 0.367583" " 1.16703" " 0.4" " 0.00106182" " 1.00707" " 0.996385" " 1.00286" " 0.9996"
4.96878 " 30.9126" " 0.36795" " 1.16692" " 0.4" " 0.00106554" " 1.00703" " 0.99636" " 1.00284" " 0.99958"
4.96978 " 30.9318" " 0.368318" " 1.16682" " 0.4" " 0.00106921" " 1.007" " 0.996336" " 1.00283" " 0.99956"
4.97078 " 30.9511" " 0.368686" " 1.16672" " 0.4" " 0.00107284" " 1.00696" " 0.996311" " 1.00281" " 0.999539"
4.97178 " 30.9704" " 0.369055" " 1.16662" " 0.4" " 0.00107643" " 1.00692" " 0.996286" " 1.0028" " 0.999519"
4.97278 " 30.9899" " 0.369424" " 1.16652" " 0.4" " 0.00107997" " 1.00688" " 0.996261" " 1.00278" " 0.999499"
4.97378 " 31.0093" " 0.369794" " 1.16644" " 0.4" " 0.00108347" " 1.00684" " 0.996236" " 1.00277" " 0.999479"
4.97478 " 31.0289" " 0.370164" " 1.16635" " 0.4" " 0.00108693" " 1.0068" " 0.996211" " 1.00275" " 0.999459"
4.97578 " 31.0485" " 0.370535" " 1.16627" " 0.4" " 0.00109034" " 1.00676" " 0.996186" " 1.00273" " 0.999439"
4.97678 " 31.0681" " 0.370906" " 1.16619" " 0.4" " 0.00109371" " 1.00672" " 0.996161" " 1.00272" " 0.999418"
4.97778 " 31.0878" " 0.371278" " 1.16612" " 0.4" " 0.00109704" " 1.00668" " 0.996136" " 1.0027" " 0.999398"
4.97878 " 31.1076" " 0.37165" " 1.16605" " 0.4" " 0.00110032" " 1.00664" " 0.996111" " 1.00269" " 0.999378"
4.97978 " 31.1274" " 0.372023" " 1.16599" " 0.4" " 0.00110356" " 1.00661" " 0.996086" " 1.00267" " 0.999357"
4.98078 " 31.1473" " 0.372396" " 1.16593" " 0.4" " 0.00110675" " 1.00657" " 0.996061" " 1.00266" " 0.999337"
4.98178 " 31.1673" " 0.37277" " 1.16587" " 0.4" " 0.0011099" " 1.00653" " 0.996036" " 1.00264" " 0.999317"
4.98278 " 31.1873" " 0.373143" " 1.16582" " 0.4" " 0.00111301" " 1.00649" " 0.996011" " 1.00262" " 0.999296"
4.98378 " 31.2074" " 0.373518" " 1.16577" " 0.4" " 0.00111607" " 1.00645" " 0.995986" " 1.00261" " 0.999276"
4.98478 " 31.2275" " 0.373892" " 1.16573" " 0.4" " 0.00111909" " 1.00641" " 0.995961" " 1.00259" " 0.999256"
4.98578 " 31.2476" " 0.374267" " 1.16569" " 0.4" " 0.00112207" " 1.00637" " 0.995936" " 1.00258" " 0.999235"
4.98678 " 31.2679" " 0.374643" " 1.16565" " 0.4" " 0.001125" " 1.00633" " 0.995911" " 1.00256" " 0.999215"
4.98778 " 31.2881" " 0.375018" " 1.16562" " 0.4" " 0.00112789" " 1.00629" " 0.995885" " 1.00254" " 0.999194"
4.98878 " 31.3085" " 0.375394" " 1.1656" " 0.4" " 0.00113073" " 1.00625" " 0.99586" " 1.00253" " 0.999174"
4.98978 " 31.3289" " 0.375771" " 1.16557" " 0.4" " 0.00113353" " 1.00621" " 0.995835" " 1.00251" " 0.999154"
4.99078 " 31.3493" " 0.376147" " 1.16555" " 0.4" " 0.00113629" " 1.00617" " 0.99581" " 1.0025" " 0.999133"
4.99178 " 31.3698" " 0.376524" " 1.16554" " 0.4" " 0.001139" " 1.00614" " 0.995785" " 1.00248" " 0.999112"
4.99278 " 31.3903" " 0.376901" " 1.16553" " 0.4" " 0.00114167" " 1.0061" " 0.995759" " 1.00246" " 0.999092"
4.99378 " 31.4109" " 0.377278" " 1.16552" " 0.4" " 0.00114429" " 1.00606" " 0.995734" " 1.00245" " 0.999072"
4.99478 " 31.4315" " 0.377655" " 1.16552" " 0.4" " 0.00114687" " 1.00602" " 0.995709" " 1.00243" " 0.999051"
4.99578 " 31.4521" " 0.378033" " 1.16552" " 0.4" " 0.0011494" " 1.00598" " 0.995684" " 1.00242" " 0.999031"
4.99678 " 31.4729" " 0.378411" " 1.16552" " 0.4" " 0.0011519" " 1.00594" " 0.995658" " 1.0024" " 0.99901"
4.99778 " 31.4936" " 0.378789" " 1.16553" " 0.4" " 0.00115434" " 1.0059" " 0.995633" " 1.00238" " 0.998989"
4.99878 " 31.5144" " 0.379167" " 1.16554" " 0.4" " 0.00115674" " 1.00586" " 0.995607" " 1.00237" " 0.998969"
4.99978 " 31.5353" " 0.379545" " 1.16556" " 0.4" " 0.0011591" " 1.00582" " 0.995582" " 1.00235" " 0.998948"
5.00078 " 31.5561" " 0.379924" " 1.16558" " 0.4" " 0.00116141" " 1.00578" " 0.995557" " 1.00234" " 0.998928"
5.00078 " 31.5561" " 0.379924" " 1.16553" " 0.4" " 0.00116141" " 1.00578" " 0.995557" " 1.00234" " 0.998928"
5.00578 " 31.7025" " 0.382572" " 1.16638" " 0.4" " 0.00117743" " 1.00551" " 0.995379" " 1.00222" " 0.998783"
5.01078 " 31.8092" " 0.384471" " 1.16668" " 0.4" " 0.00118656" " 1.00531" " 0.995252" " 1.00214" " 0.99868"
5.01578 " 31.9164" " 0.386366" " 1.16709" " 0.4" " 0.0011948" " 1.00511" " 0.995125" " 1.00206" " 0.998576"
5.02078 " 32.0243" " 0.388259" " 1.16757" " 0.4" " 0.00120193" " 1.00492" " 0.994998" " 1.00198" " 0.998472"
5.02578 " 32.1328" " 0.390146" " 1.16814" " 0.4" " 0.00120795" " 1.00472" " 0.99487" " 1.0019" " 0.998369"
5.03078 " 32.2418" " 0.392027" " 1.16881" " 0.4" " 0.00121287" " 1.00453" " 0.994743" " 1.00182" " 0.998265"
5.03578 " 32.3512" " 0.393899" " 1.16957" " 0.4" " 0.0012167" " 1.00433" " 0.994616" " 1.00174" " 0.998162"
5.04078 " 32.4608" " 0.395761" " 1.17041" " 0.4" " 0.00121943" " 1.00414" " 0.994489" " 1.00165" " 0.998058"
5.04578 " 32.5707" " 0.397612" " 1.17133" " 0.4" " 0.00122108" " 1.00395" " 0.994363" " 1.00157" " 0.997955"
5.05078 " 32.6807" " 0.399449" " 1.17235" " 0.4" " 0.00122165" " 1.00376" " 0.994237" " 1.00149" " 0.997852"
5.05578 " 32.7906" " 0.401271" " 1.17344" " 0.4" " 0.00122115" " 1.00356" " 0.994111" " 1.00141" " 0.997749"
5.06078 " 32.9005" " 0.403076" " 1.17461" " 0.4" " 0.00121959" " 1.00337" " 0.993986" " 1.00133" " 0.997647"
5.06578 " 33.0102" " 0.404864" " 1.17587" " 0.4" " 0.00121698" " 1.00319" " 0.993861" " 1.00125" " 0.997545"
5.07078 " 33.1196" " 0.406632" " 1.1772" " 0.4" " 0.00121333" " 1.003" " 0.993737" " 1.00117" " 0.997443"
5.07578 " 33.2287" " 0.408379" " 1.1786" " 0.4" " 0.00120866" " 1.00281" " 0.993614" " 1.00109" " 0.997342"
5.08078 " 33.3372" " 0.410104" " 1.18008" " 0.4" " 0.00120297" " 1.00263" " 0.993491" " 1.00101" " 0.997242"
5.08578 " 33.4453" " 0.411805" " 1.18163" " 0.4" " 0.00119629" " 1.00244" " 0.99337" " 1.00093" " 0.997142"
5.09078 " 33.5526" " 0.41348" " 1.18325" " 0.4" " 0.00118862" " 1.00226" " 0.993249" " 1.00086" " 0.997043"
5.09578 " 33.6593" " 0.415129" " 1.18494" " 0.4" " 0.00117998" " 1.00208" " 0.993129" " 1.00078" " 0.996945"
5.10078 " 33.7651" " 0.41675" " 1.1867" " 0.4" " 0.00117039" " 1.0019" " 0.99301" " 1.0007" " 0.996847"
5.10578 " 33.87" " 0.418342" " 1.18852" " 0.4" " 0.00115986" " 1.00172" " 0.992893" " 1.00063" " 0.996751"
5.11078 " 33.9739" " 0.419904" " 1.1904" " 0.4" " 0.00114841" " 1.00155" " 0.992776" " 1.00055" " 0.996655"
5.11578 " 34.0767" " 0.421434" " 1.19234" " 0.4" " 0.00113606" " 1.00138" " 0.992661" " 1.00048" " 0.99656"
5.12078 " 34.1784" " 0.422932" " 1.19434" " 0.4" " 0.00112283" " 1.0012" " 0.992547" " 1.0004" " 0.996467"
5.12578 " 34.2789" " 0.424395" " 1.19639" " 0.4" " 0.00110874" " 1.00104" " 0.992435" " 1.00033" " 0.996374"
5.13078 " 34.378" " 0.425825" " 1.1985" " 0.4" " 0.0010938" " 1.00087" " 0.992324" " 1.00026" " 0.996283"
5.13578 " 34.4758" " 0.427218" " 1.20066" " 0.4" " 0.00107805" " 1.0007" " 0.992215" " 1.00018" " 0.996193"
5.14078 " 34.5721" " 0.428574" " 1.20287" " 0.4" " 0.00106149" " 1.00054" " 0.992107" " 1.00011" " 0.996104"
5.14578 " 34.6669" " 0.429893" " 1.20513" " 0.4" " 0.00104416" " 1.00038" " 0.992001" " 1.00005" " 0.996017"
5.15078 " 34.7601" " 0.431174" " 1.20743" " 0.4" " 0.00102607" " 1.00023" " 0.991896" " 0.999977" " 0.995931"
5.15578 " 34.8516" " 0.432415" " 1.20978" " 0.4" " 0.00100725" " 1.00007" " 0.991794" " 0.99991" " 0.995846"
5.16078 " 34.9414" " 0.433615" " 1.21217" " 0.4" " 0.000987722" " 0.999921" " 0.991693" " 0.999844" " 0.995763"
5.16578 " 35.0294" " 0.434775" " 1.21459" " 0.4" " 0.000967508" " 0.999772" " 0.991594" " 0.999779" " 0.995682"
5.17078 " 35.1156" " 0.435893" " 1.21706" " 0.4" " 0.000946633" " 0.999626" " 0.991497" " 0.999716" " 0.995602"
5.17579 " 35.1999" " 0.436969" " 1.21956" " 0.4" " 0.000925123" " 0.999483" " 0.991403" " 0.999654" " 0.995523"
5.18079 " 35.2822" " 0.438001" " 1.22209" " 0.4" " 0.000903001" " 0.999343" " 0.99131" " 0.999593" " 0.995447"
5.18579 " 35.3624" " 0.438991" " 1.22465" " 0.4" " 0.000880294" " 0.999206" " 0.991219" " 0.999533" " 0.995372"
5.19079 " 35.4406" " 0.439936" " 1.22723" " 0.4" " 0.000857028" " 0.999072" " 0.991131" " 0.999475" " 0.995299"
5.19579 " 35.5167" " 0.440836" " 1.22985" " 0.4" " 0.000833228" " 0.998942" " 0.991044" " 0.999419" " 0.995227"
5.20079 " 35.5906" " 0.441692" " 1.23249" " 0.4" " 0.00080892" " 0.998814" " 0.99096" " 0.999363" " 0.995158"
5.20579 " 35.6624" " 0.442502" " 1.23515" " 0.4" " 0.000784131" " 0.99869" " 0.990879" " 0.999309" " 0.99509"
5.21079 " 35.7318" " 0.443266" " 1.23783" " 0.4" " 0.000758888" " 0.998568" " 0.990799" " 0.999257" " 0.995024"
5.21579 " 35.799" " 0.443985" " 1.24053" " 0.4" " 0.000733218" " 0.998451" " 0.990722" " 0.999206" " 0.99496"
5.22079 " 35.8638" " 0.444657" " 1.24324" " 0.4" " 0.000707148" " 0.998336" " 0.990648" " 0.999157" " 0.994899"
5.22579 " 35.9263" " 0.445282" " 1.24597" " 0.4" " 0.000680706" " 0.998225" " 0.990575" " 0.999109" " 0.994839"
5.23079 " 35.9864" " 0.44586" " 1.24871" " 0.4" " 0.000653917" " 0.998117" " 0.990506" " 0.999063" " 0.994781"
5.23579 " 36.044" " 0.446392" " 1.25146" " 0.4" " 0.000626811" " 0.998013" " 0.990438" " 0.999019" " 0.994725"
5.24079 " 36.0992" " 0.446876" " 1.25422" " 0.4" " 0.000599415" " 0.997912" " 0.990373" " 0.998976" " 0.994671"
5.24579 " 36.1519" " 0.447314" " 1.25698" " 0.4" " 0.000571755" " 0.997815" " 0.990311" " 0.998935" " 0.99462"
5.25079 " 36.2021" " 0.447704" " 1.25975" " 0.4" " 0.000543861" " 0.997721" " 0.990251" " 0.998895" " 0.99457"
5.25579 " 36.2498" " 0.448048" " 1.26252" " 0.4" " 0.000515758" " 0.997631" " 0.990194" " 0.998857" " 0.994522"
5.26079 " 36.295" " 0.448344" " 1.26529" " 0.4" " 0.000487476" " 0.997544" " 0.990139" " 0.998821" " 0.994477"
5.26579 " 36.3376" " 0.448593" " 1.26806" " 0.4" " 0.00045904" " 0.997461" " 0.990087" " 0.998786" " 0.994434"
5.27079 " 36.3776" " 0.448796" " 1.27083" " 0.4" " 0.00043048" " 0.997381" " 0.990037" " 0.998753" " 0.994392"
5.27579 " 36.4151" " 0.448952" " 1.27359" " 0.4" " 0.000401821" " 0.997304" " 0.98999" " 0.998722" " 0.994353"
5.28079 " 36.4499" " 0.449062" " 1.27634" " 0.4" " 0.000373091" " 0.997231" " 0.989946" " 0.998693" " 0.994316"
5.28579 " 36.4822" " 0.449125" " 1.27909" " 0.4" " 0.000344318" " 0.997161" " 0.989901" " 0.998663" " 0.994279"
5.29079 " 36.5119" " 0.449143" " 1.28184" " 0.4" " 0.000315528" " 0.997096" " 0.989863" " 0.998638" " 0.994247"
5.29579 " 36.539" " 0.449116" " 1.28456" " 0.4" " 0.000286747" " 0.997034" " 0.989827" " 0.998614" " 0.994217"
5.30079 " 36.5635" " 0.449045" " 1.28727" " 0.4" " 0.000258002" " 0.996976" " 0.989794" " 0.998591" " 0.99419"
5.30579 " 36.5855" " 0.448928" " 1.28997" " 0.4" " 0.000229318" " 0.996921" " 0.989763" " 0.998571" " 0.994164"
5.31079 " 36.6048" " 0.448768" " 1.29265" " 0.4" " 0.000200722" " 0.996869" " 0.989735" " 0.998552" " 0.99414"
5.31579 " 36.6216" " 0.448561" " 1.29531" " 0.4" " 0.00017224" " 0.996819" " 0.989704" " 0.998531" " 0.994114"
5.32079 " 36.6358" " 0.448313" " 1.29798" " 0.4" " 0.000143899" " 0.996773" " 0.989679" " 0.998514" " 0.994093"
5.32579 " 36.6475" " 0.448023" " 1.30061" " 0.4" " 0.00011572" " 0.996731" " 0.989656" " 0.998499" " 0.994074"
5.33079 " 36.6566" " 0.44769" " 1.30322" " 0.4" " 8.77309e-05" " 0.996692" " 0.989636" " 0.998485" " 0.994057"
5.33579 " 36.6633" " 0.447316" " 1.30581" " 0.4" " 5.99545e-05" " 0.996656" " 0.989618" " 0.998473" " 0.994042"
5.34079 " 36.6674" " 0.446902" " 1.30838" " 0.4" " 3.24149e-05" " 0.996623" " 0.989603" " 0.998462" " 0.994029"
5.34579 " 36.6691" " 0.446448" " 1.31093" " 0.4" " 5.13548e-06" " 0.996594" " 0.989589" " 0.998453" " 0.994018"
5.35079 " 36.6683" " 0.445954" " 1.31345" " 0.4" " -2.18604e-05" " 0.996567" " 0.989578" " 0.998445" " 0.994008"
5.35579 " 36.6651" " 0.445422" " 1.31594" " 0.4" " -4.85502e-05" " 0.996543" " 0.989569" " 0.998439" " 0.994"
5.36079 " 36.6596" " 0.444852" " 1.31841" " 0.4" " -7.49118e-05" " 0.996523" " 0.989562" " 0.998434" " 0.993994"
5.36579 " 36.6516" " 0.444245" " 1.32086" " 0.4" " -0.000100923" " 0.996505" " 0.989557" " 0.99843" " 0.99399"
5.37079 " 36.6414" " 0.443603" " 1.32327" " 0.4" " -0.000126564" " 0.99649" " 0.989554" " 0.998428" " 0.993987"
5.37579 " 36.6288" " 0.442925" " 1.32566" " 0.4" " -0.000151812" " 0.996478" " 0.989553" " 0.998426" " 0.993986"
5.38079 " 36.614" " 0.442212" " 1.32802" " 0.4" " -0.000176649" " 0.996468" " 0.989554" " 0.998426" " 0.993986"
5.38579 " 36.597" " 0.441467" " 1.33035" " 0.4" " -0.000201053" " 0.996461" " 0.989556" " 0.998427" " 0.993988"
5.39079 " 36.5778" " 0.440689" " 1.33265" " 0.4" " -0.000225007" " 0.996457" " 0.989561" " 0.99843" " 0.993991"
5.39579 " 36.5565" " 0.439879" " 1.33492" " 0.4" " -0.000248491" " 0.996454" " 0.989567" " 0.998433" " 0.993996"
5.40079 " 36.5331" " 0.439039" " 1.33716" " 0.4" " -0.000271487" " 0.996455" " 0.989574" " 0.998438" " 0.994002"
5.40579 " 36.5076" " 0.43817" " 1.33936" " 0.4" " -0.000293979" " 0.996457" " 0.989584" " 0.998443" " 0.994009"
5.41079 " 36.4801" " 0.437272" " 1.34154" " 0.4" " -0.000315949" " 0.996462" " 0.989595" " 0.99845" " 0.994017"
5.41579 " 36.4507" " 0.436346" " 1.34368" " 0.4" " -0.000337381" " 0.996469" " 0.989607" " 0.998457" " 0.994027"
5.42079 " 36.4194" " 0.435394" " 1.34579" " 0.4" " -0.00035826" " 0.996478" " 0.989621" " 0.998465" " 0.994038"
5.42579 " 36.3862" " 0.434418" " 1.34787" " 0.4" " -0.00037857" " 0.996489" " 0.989636" " 0.998474" " 0.99405"
5.43079 " 36.3512" " 0.433417" " 1.34992" " 0.4" " -0.000398298" " 0.996502" " 0.989652" " 0.998484" " 0.994063"
5.43579 " 36.3145" " 0.432392" " 1.35194" " 0.4" " -0.000417429" " 0.996517" " 0.98967" " 0.998495" " 0.994077"
5.44079 " 36.2761" " 0.431346" " 1.35392" " 0.4" " -0.000435951" " 0.996533" " 0.989689" " 0.998507" " 0.994092"
5.44579 " 36.236" " 0.43028" " 1.35587" " 0.4" " -0.000453851" " 0.996551" " 0.989709" " 0.998519" " 0.994108"
5.45079 " 36.1943" " 0.429193" " 1.35779" " 0.4" " -0.000471118" " 0.996571" " 0.98973" " 0.998532" " 0.994124"
5.45579 " 36.1512" " 0.428088" " 1.35967" " 0.4" " -0.00048774" " 0.996592" " 0.989752" " 0.998545" " 0.994142"
5.46079 " 36.1065" " 0.426966" " 1.36153" " 0.4" " -0.000503708" " 0.996615" " 0.989774" " 0.998559" " 0.99416"
5.46579 " 36.0605" " 0.425828" " 1.36335" " 0.4" " -0.000519012" " 0.996639" " 0.989798" " 0.998573" " 0.994179"
5.47079 " 36.0131" " 0.424675" " 1.36514" " 0.4" " -0.000533643" " 0.996664" " 0.989822" " 0.998588" " 0.994199"
5.47579 " 35.9644" " 0.423508" " 1.36689" " 0.4" " -0.000547593" " 0.99669" " 0.989848" " 0.998604" " 0.994219"
5.48079 " 35.9145" " 0.422329" " 1.36862" " 0.4" " -0.000560854" " 0.996718" " 0.989873" " 0.99862" " 0.994239"
5.48579 " 35.8634" " 0.421138" " 1.37032" " 0.4" " -0.000573419" " 0.996746" " 0.9899" " 0.998636" " 0.99426"
5.49079 " 35.8112" " 0.419938" " 1.37198" " 0.4" " -0.000585283" " 0.996776" " 0.989927" " 0.998652" " 0.994282"
5.49579 " 35.758" " 0.418728" " 1.37362" " 0.4" " -0.00059644" " 0.996806" " 0.989954" " 0.998669" " 0.994304"
5.50079 " 35.7038" " 0.417511" " 1.37522" " 0.4" " -0.000606885" " 0.996837" " 0.989982" " 0.998686" " 0.994326"
5.50579 " 35.6487" " 0.416287" " 1.3768" " 0.4" " -0.000616615" " 0.996869" " 0.99001" " 0.998703" " 0.994348"
5.51079 " 35.5928" " 0.415058" " 1.37834" " 0.4" " -0.000625626" " 0.996901" " 0.990039" " 0.998721" " 0.994371"
5.51579 " 35.5361" " 0.413826" " 1.37986" " 0.4" " -0.000633916" " 0.996934" " 0.990068" " 0.998738" " 0.994394"
5.52079 " 35.4787" " 0.41259" " 1.38135" " 0.4" " -0.000641482" " 0.996967" " 0.990097" " 0.998756" " 0.994417"
5.52579 " 35.4206" " 0.411353" " 1.38281" " 0.4" " -0.000648324" " 0.997001" " 0.990126" " 0.998774" " 0.99444"
5.53079 " 35.3619" " 0.410115" " 1.38424" " 0.4" " -0.000654442" " 0.997036" " 0.990156" " 0.998792" " 0.994464"
5.53579 " 35.3028" " 0.408878" " 1.38565" " 0.4" " -0.000659835" " 0.99707" " 0.990185" " 0.998809" " 0.994487"
5.54079 " 35.2431" " 0.407643" " 1.38703" " 0.4" " -0.000664505" " 0.997105" " 0.990215" " 0.998827" " 0.99451"
5.54579 " 35.1831" " 0.406411" " 1.38838" " 0.4" " -0.000668453" " 0.99714" " 0.990244" " 0.998845" " 0.994534"
5.55079 " 35.1228" " 0.405183" " 1.38971" " 0.4" " -0.000671681" " 0.997175" " 0.990274" " 0.998863" " 0.994557"
5.55579 " 35.0622" " 0.403961" " 1.39101" " 0.4" " -0.000674192" " 0.99721" " 0.990303" " 0.99888" " 0.99458"
5.56079 " 35.0014" " 0.402745" " 1.3923" " 0.4" " -0.000675991" " 0.997245" " 0.990332" " 0.998898" " 0.994603"
5.56579 " 34.9405" " 0.401537" " 1.39355" " 0.4" " -0.000677081" " 0.99728" " 0.990361" " 0.998915" " 0.994626"
5.57079 " 34.8795" " 0.400338" " 1.39479" " 0.4" " -0.000677468" " 0.997314" " 0.99039" " 0.998932" " 0.994649"
5.57579 " 34.8185" " 0.399148" " 1.396" " 0.4" " -0.000677156" " 0.997349" " 0.990418" " 0.998949" " 0.994671"
5.58079 " 34.7576" " 0.397969" " 1.39719" " 0.4" " -0.000676153" " 0.997384" " 0.990446" " 0.998966" " 0.994693"
5.58579 " 34.6967" " 0.396803" " 1.39836" " 0.4" " -0.000674465" " 0.997418" " 0.990474" " 0.998983" " 0.994715"
5.59079 " 34.6361" " 0.395649" " 1.39951" " 0.4" " -0.000672099" " 0.997452" " 0.990502" " 0.998999" " 0.994737"
5.59579 " 34.5757" " 0.394509" " 1.40064" " 0.4" " -0.000669064" " 0.997485" " 0.990529" " 0.999015" " 0.994758"
5.60079 " 34.5157" " 0.393385" " 1.40175" " 0.4" " -0.000665368" " 0.997519" " 0.990556" " 0.999031" " 0.994779"
5.60579 " 34.4559" " 0.392276" " 1.40284" " 0.4" " -0.00066102" " 0.997551" " 0.990582" " 0.999047" " 0.9948"
5.6108 " 34.3966" " 0.391184" " 1.40391" " 0.4" " -0.00065603" " 0.997584" " 0.990608" " 0.999062" " 0.99482"
5.6158 " 34.3378" " 0.39011" " 1.40497" " 0.4" " -0.000650409" " 0.997616" " 0.990634" " 0.999077" " 0.99484"
5.6208 " 34.2795" " 0.389055" " 1.40601" " 0.4" " -0.000644167" " 0.997647" " 0.990659" " 0.999092" " 0.99486"
5.6258 " 34.2219" " 0.388019" " 1.40703" " 0.4" " -0.000637316" " 0.997678" " 0.990683" " 0.999106" " 0.994879"
5.6308 " 34.1648" " 0.387004" " 1.40804" " 0.4" " -0.000629867" " 0.997708" " 0.990707" " 0.99912" " 0.994898"
5.6358 " 34.1084" " 0.38601" " 1.40903" " 0.4" " -0.000621833" " 0.997738" " 0.990731" " 0.999134" " 0.994916"
5.6408 " 34.0528" " 0.385039" " 1.41001" " 0.4" " -0.000613227" " 0.997767" " 0.990753" " 0.999147" " 0.994934"
5.6458 " 33.998" " 0.38409" " 1.41097" " 0.4" " -0.000604062" " 0.997795" " 0.990776" " 0.99916" " 0.994951"
5.6508 " 33.9441" " 0.383165" " 1.41192" " 0.4" " -0.000594352" " 0.997823" " 0.990797" " 0.999173" " 0.994968"
5.6558 " 33.891" " 0.382264" " 1.41286" " 0.4" " -0.00058411" " 0.99785" " 0.990819" " 0.999185" " 0.994985"
5.6608 " 33.8389" " 0.381388" " 1.41378" " 0.4" " -0.000573352" " 0.997877" " 0.990839" " 0.999197" " 0.995"
5.6658 " 33.7878" " 0.380538" " 1.41469" " 0.4" " -0.000562092" " 0.997902" " 0.990859" " 0.999209" " 0.995016"
5.6708 " 33.7377" " 0.379715" " 1.4156" " 0.4" " -0.000550346" " 0.997927" " 0.990878" " 0.99922" " 0.995031"
5.6758 " 33.6887" " 0.378918" " 1.41649" " 0.4" " -0.000538129" " 0.997952" " 0.990897" " 0.999231" " 0.995045"
5.6808 " 33.6408" " 0.378148" " 1.41737" " 0.4" " -0.000525457" " 0.997975" " 0.990915" " 0.999241" " 0.99506"
5.6858 " 33.5941" " 0.377407" " 1.41824" " 0.4" " -0.000512347" " 0.997998" " 0.990933" " 0.999251" " 0.995073"
5.6908 " 33.5486" " 0.376695" " 1.4191" " 0.4" " -0.000498816" " 0.99802" " 0.990949" " 0.999261" " 0.995086"
5.6958 " 33.5043" " 0.376011" " 1.41995" " 0.4" " -0.00048488" " 0.998041" " 0.990966" " 0.99927" " 0.995099"
5.7008 " 33.4613" " 0.375357" " 1.42079" " 0.4" " -0.000470556" " 0.998062" " 0.990981" " 0.999279" " 0.995111"
5.7058 " 33.4196" " 0.374732" " 1.42163" " 0.4" " -0.000455862" " 0.998082" " 0.990996" " 0.999288" " 0.995122"
5.7108 " 33.3792" " 0.374138" " 1.42246" " 0.4" " -0.000440816" " 0.998101" " 0.991011" " 0.999296" " 0.995134"
5.7158 " 33.3402" " 0.373575" " 1.42328" " 0.4" " -0.000425435" " 0.998119" " 0.991024" " 0.999304" " 0.995144"
