Time(s); gENROE.delta; gENROE.PELEC; iEEET2_1.EFD; gENROE.PMECH; gENROE.SPEED; GEN1.V; LOAD.V; GEN2.V; FAULT.V
5.36579; 35.8911; 0.437181; 1.42468; 0.4; 4.71548e-05; 0.1; 1.00019; 0.991822; 0.999934
5.37079; 35.8943; 0.436937; 1.42478; 0.4; 2.54901e-05; 0.1; 1.0002; 0.991832; 0.99994
5.37579; 35.8957; 0.43666; 1.42485; 0.4; 3.98231e-06; 0.1; 1.00022; 0.991843; 0.999947
5.38079; 35.895; 0.436349; 1.4249; 0.4; -1.73487e-05; 0.1; 1.00023; 0.991855; 0.999954
5.38579; 35.8925; 0.436006; 1.42493; 0.4; -3.84835e-05; 0.1; 1.00025; 0.991867; 0.999963
5.39079; 35.8881; 0.435631; 1.42493; 0.4; -5.94033e-05; 0.1; 1.00027; 0.991881; 0.999972
5.39579; 35.8818; 0.435224; 1.42491; 0.4; -8.00896e-05; 0.1; 1.00028; 0.991896; 0.999981
5.40079; 35.8737; 0.434785; 1.42486; 0.4; -0.000100524; 0.1; 1.0003; 0.991912; 0.999991
5.40579; 35.8637; 0.434317; 1.42479; 0.4; -0.000120689; 0.1; 1.00033; 0.991929; 1
5.41079; 35.852; 0.433819; 1.42469; 0.4; -0.000140566; 0.1; 1.00035; 0.991947; 1.00001
5.41579; 35.8384; 0.433292; 1.42457; 0.4; -0.00016014; 0.1; 1.00037; 0.991965; 1.00003
5.42079; 35.8231; 0.432736; 1.42443; 0.4; -0.000179392; 0.1; 1.0004; 0.991985; 1.00004
5.42579; 35.8061; 0.432153; 1.42426; 0.4; -0.000198308; 0.1; 1.00042; 0.992005; 1.00005
5.43079; 35.7874; 0.431543; 1.42408; 0.4; -0.00021687; 0.1; 1.00045; 0.992026; 1.00006
5.43579; 35.767; 0.430907; 1.42387; 0.4; -0.000235064; 0.1; 1.00048; 0.992047; 1.00008
5.44079; 35.7451; 0.430246; 1.42364; 0.4; -0.000252874; 0.1; 1.0005; 0.99207; 1.00009
5.44579; 35.7215; 0.42956; 1.42339; 0.4; -0.000270287; 0.1; 1.00053; 0.992093; 1.00011
5.45079; 35.6964; 0.42885; 1.42311; 0.4; -0.000287287; 0.1; 1.00056; 0.992116; 1.00012
5.45579; 35.6698; 0.428118; 1.42282; 0.4; -0.000303863; 0.1; 1.00059; 0.99214; 1.00014
5.46079; 35.6417; 0.427364; 1.42251; 0.4; -0.00032; 0.1; 1.00062; 0.992164; 1.00015
5.46579; 35.6122; 0.426588; 1.42218; 0.4; -0.000335686; 0.1; 1.00065; 0.992189; 1.00017
5.47079; 35.5812; 0.425792; 1.42183; 0.4; -0.00035091; 0.1; 1.00068; 0.992214; 1.00018
5.47579; 35.549; 0.424977; 1.42147; 0.4; -0.000365659; 0.1; 1.00072; 0.99224; 1.0002
5.48079; 35.5154; 0.424144; 1.42109; 0.4; -0.000379924; 0.1; 1.00075; 0.992266; 1.00022
5.48579; 35.4806; 0.423293; 1.42069; 0.4; -0.000393692; 0.1; 1.00078; 0.992292; 1.00023
5.49079; 35.4445; 0.422425; 1.42027; 0.4; -0.000406956; 0.1; 1.00081; 0.992318; 1.00025
5.49579; 35.4073; 0.421542; 1.41984; 0.4; -0.000419705; 0.1; 1.00085; 0.992345; 1.00027
5.50079; 35.3689; 0.420644; 1.4194; 0.4; -0.00043193; 0.1; 1.00088; 0.992372; 1.00028
5.50579; 35.3295; 0.419733; 1.41894; 0.4; -0.000443624; 0.1; 1.00091; 0.992398; 1.0003
5.51079; 35.2891; 0.418809; 1.41847; 0.4; -0.000454779; 0.1; 1.00095; 0.992425; 1.00031
5.51579; 35.2476; 0.417873; 1.41799; 0.4; -0.000465388; 0.1; 1.00098; 0.992452; 1.00033
5.52079; 35.2053; 0.416927; 1.4175; 0.4; -0.000475445; 0.1; 1.00101; 0.992479; 1.00035
5.52579; 35.162; 0.41597; 1.41699; 0.4; -0.000484943; 0.1; 1.00105; 0.992506; 1.00036
5.53079; 35.118; 0.415005; 1.41648; 0.4; -0.000493878; 0.1; 1.00108; 0.992532; 1.00038
5.53579; 35.0731; 0.414032; 1.41596; 0.4; -0.000502244; 0.1; 1.00111; 0.992559; 1.0004
5.54079; 35.0275; 0.413053; 1.41543; 0.4; -0.000510038; 0.1; 1.00114; 0.992585; 1.00041
5.54579; 34.9813; 0.412068; 1.41489; 0.4; -0.000517256; 0.1; 1.00117; 0.992611; 1.00043
5.55079; 34.9344; 0.411077; 1.41435; 0.4; -0.000523895; 0.1; 1.00121; 0.992637; 1.00045
5.55579; 34.887; 0.410084; 1.4138; 0.4; -0.000529953; 0.1; 1.00124; 0.992662; 1.00046
5.56079; 34.839; 0.409087; 1.41324; 0.4; -0.000535428; 0.1; 1.00127; 0.992688; 1.00048
5.56579; 34.7906; 0.408089; 1.41269; 0.4; -0.000540319; 0.1; 1.0013; 0.992712; 1.00049
5.57079; 34.7417; 0.40709; 1.41212; 0.4; -0.000544625; 0.1; 1.00133; 0.992737; 1.00051
5.57579; 34.6925; 0.406091; 1.41156; 0.4; -0.000548347; 0.1; 1.00135; 0.992761; 1.00052
5.58079; 34.643; 0.405093; 1.411; 0.4; -0.000551484; 0.1; 1.00138; 0.992784; 1.00053
5.58579; 34.5932; 0.404097; 1.41043; 0.4; -0.000554038; 0.1; 1.00141; 0.992808; 1.00055
5.59079; 34.5432; 0.403104; 1.40986; 0.4; -0.000556011; 0.1; 1.00144; 0.99283; 1.00056
5.59579; 34.4931; 0.402116; 1.40929; 0.4; -0.000557404; 0.1; 1.00146; 0.992852; 1.00058
5.60079; 34.4429; 0.401132; 1.40873; 0.4; -0.000558221; 0.1; 1.00149; 0.992874; 1.00059
5.60579; 34.3926; 0.400155; 1.40817; 0.4; -0.000558464; 0.1; 1.00151; 0.992895; 1.0006
5.6108; 34.3423; 0.399184; 1.40761; 0.4; -0.000558138; 0.1; 1.00154; 0.992915; 1.00061
5.6158; 34.2921; 0.398221; 1.40705; 0.4; -0.000557247; 0.1; 1.00156; 0.992935; 1.00062
5.6208; 34.242; 0.397266; 1.4065; 0.4; -0.000555796; 0.1; 1.00158; 0.992954; 1.00063
5.6258; 34.192; 0.396321; 1.40595; 0.4; -0.000553791; 0.1; 1.0016; 0.992972; 1.00065
5.6308; 34.1423; 0.395386; 1.40541; 0.4; -0.000551237; 0.1; 1.00162; 0.99299; 1.00066
5.6358; 34.0928; 0.394463; 1.40487; 0.4; -0.00054814; 0.1; 1.00164; 0.993007; 1.00067
5.6408; 34.0436; 0.393551; 1.40434; 0.4; -0.000544508; 0.1; 1.00166; 0.993023; 1.00067
5.6458; 33.9947; 0.392653; 1.40382; 0.4; -0.000540349; 0.1; 1.00168; 0.993039; 1.00068
5.6508; 33.9463; 0.391768; 1.40331; 0.4; -0.000535669; 0.1; 1.00169; 0.993053; 1.00069
5.6558; 33.8983; 0.390897; 1.4028; 0.4; -0.000530477; 0.1; 1.00171; 0.993068; 1.0007
5.6608; 33.8508; 0.390042; 1.40231; 0.4; -0.000524782; 0.1; 1.00172; 0.993081; 1.00071
5.6658; 33.8038; 0.389202; 1.40182; 0.4; -0.000518594; 0.1; 1.00173; 0.993093; 1.00071
5.6708; 33.7574; 0.388379; 1.40134; 0.4; -0.000511921; 0.1; 1.00175; 0.993105; 1.00072
5.6758; 33.7116; 0.387574; 1.40088; 0.4; -0.000504774; 0.1; 1.00176; 0.993116; 1.00073
5.6808; 33.6665; 0.386786; 1.40043; 0.4; -0.000497163; 0.1; 1.00177; 0.993127; 1.00073
5.6858; 33.6221; 0.386017; 1.39998; 0.4; -0.000489099; 0.1; 1.00177; 0.993136; 1.00074
5.6908; 33.5785; 0.385267; 1.39955; 0.4; -0.000480593; 0.1; 1.00178; 0.993145; 1.00074
5.6958; 33.5356; 0.384537; 1.39914; 0.4; -0.000471657; 0.1; 1.00179; 0.993153; 1.00074
5.7008; 33.4936; 0.383827; 1.39873; 0.4; -0.000462302; 0.1; 1.00179; 0.99316; 1.00075
5.7058; 33.4524; 0.383139; 1.39834; 0.4; -0.000452541; 0.1; 1.0018; 0.993166; 1.00075
5.7108; 33.4121; 0.382472; 1.39796; 0.4; -0.000442386; 0.1; 1.0018; 0.993171; 1.00075
5.7158; 33.3727; 0.381827; 1.3976; 0.4; -0.000431851; 0.1; 1.0018; 0.993176; 1.00075
5.7208; 33.3343; 0.381204; 1.39725; 0.4; -0.000420947; 0.1; 1.0018; 0.99318; 1.00076
5.7258; 33.2969; 0.380604; 1.39691; 0.4; -0.000409689; 0.1; 1.0018; 0.993183; 1.00076
5.7308; 33.2606; 0.380028; 1.39659; 0.4; -0.000398091; 0.1; 1.0018; 0.993186; 1.00076
5.7358; 33.2253; 0.379475; 1.39629; 0.4; -0.000386165; 0.1; 1.0018; 0.993187; 1.00076
5.7408; 33.1911; 0.378947; 1.396; 0.4; -0.000373926; 0.1; 1.0018; 0.993188; 1.00076
5.7458; 33.158; 0.378443; 1.39572; 0.4; -0.000361388; 0.1; 1.00179; 0.993188; 1.00075
5.7508; 33.126; 0.377964; 1.39546; 0.4; -0.000348566; 0.1; 1.00179; 0.993187; 1.00075
5.7558; 33.0952; 0.37751; 1.39522; 0.4; -0.000335475; 0.1; 1.00178; 0.993186; 1.00075
5.7608; 33.0656; 0.377081; 1.39499; 0.4; -0.000322128; 0.1; 1.00177; 0.993183; 1.00075
5.7658; 33.0372; 0.376678; 1.39478; 0.4; -0.000308542; 0.1; 1.00176; 0.99318; 1.00075
5.7708; 33.01; 0.3763; 1.39459; 0.4; -0.000294731; 0.1; 1.00176; 0.993177; 1.00074
5.7758; 32.9841; 0.375949; 1.39441; 0.4; -0.00028071; 0.1; 1.00174; 0.993172; 1.00074
5.7808; 32.9595; 0.375624; 1.39425; 0.4; -0.000266495; 0.1; 1.00173; 0.993167; 1.00074
5.7858; 32.9362; 0.375325; 1.3941; 0.4; -0.000252101; 0.1; 1.00172; 0.993161; 1.00073
5.7908; 32.9141; 0.375052; 1.39397; 0.4; -0.000237543; 0.1; 1.00171; 0.993155; 1.00073
5.7958; 32.8934; 0.374806; 1.39386; 0.4; -0.000222837; 0.1; 1.00169; 0.993147; 1.00072
5.8008; 32.874; 0.374586; 1.39376; 0.4; -0.000207999; 0.1; 1.00168; 0.99314; 1.00071
5.8058; 32.8559; 0.374395; 1.39368; 0.4; -0.000193043; 0.1; 1.00166; 0.993136; 1.00071
5.8108; 32.8392; 0.374228; 1.39361; 0.4; -0.000177988; 0.1; 1.00165; 0.993126; 1.0007
5.8158; 32.8239; 0.374088; 1.39356; 0.4; -0.000162846; 0.1; 1.00163; 0.993116; 1.0007
5.8208; 32.8099; 0.373974; 1.39353; 0.4; -0.000147633; 0.1; 1.00161; 0.993105; 1.00069
5.8258; 32.7973; 0.373886; 1.39351; 0.4; -0.000132364; 0.1; 1.00159; 0.993093; 1.00068
5.8308; 32.7861; 0.373825; 1.3935; 0.4; -0.000117056; 0.1; 1.00157; 0.99308; 1.00067
5.8358; 32.7763; 0.373789; 1.39352; 0.4; -0.000101723; 0.1; 1.00155; 0.993068; 1.00067
5.8408; 32.7678; 0.37378; 1.39354; 0.4; -8.63808e-05; 0.1; 1.00153; 0.993054; 1.00066
5.8458; 32.7607; 0.373796; 1.39359; 0.4; -7.1044e-05; 0.1; 1.00151; 0.99304; 1.00065
5.8508; 32.755; 0.373838; 1.39365; 0.4; -5.57279e-05; 0.1; 1.00148; 0.993026; 1.00064
5.8558; 32.7507; 0.373905; 1.39372; 0.4; -4.04474e-05; 0.1; 1.00146; 0.99301; 1.00063
5.8608; 32.7477; 0.373998; 1.39381; 0.4; -2.52172e-05; 0.1; 1.00143; 0.992995; 1.00062
5.8658; 32.7461; 0.374115; 1.39392; 0.4; -1.00518e-05; 0.1; 1.00141; 0.992979; 1.00061
5.8708; 32.7459; 0.374256; 1.39404; 0.4; 5.03457e-06; 0.1; 1.00138; 0.992962; 1.0006
5.8758; 32.747; 0.374422; 1.39418; 0.4; 2.00275e-05; 0.1; 1.00136; 0.992945; 1.00058
5.8808; 32.7495; 0.374614; 1.39433; 0.4; 3.49132e-05; 0.1; 1.00133; 0.992932; 1.00058
5.8858; 32.7533; 0.374827; 1.39449; 0.4; 4.96758e-05; 0.1; 1.0013; 0.992915; 1.00057
5.8908; 32.7585; 0.375063; 1.39467; 0.4; 6.43043e-05; 0.1; 1.00128; 0.992897; 1.00055
5.8958; 32.7649; 0.375322; 1.39486; 0.4; 7.87845e-05; 0.1; 1.00125; 0.992879; 1.00054
5.9008; 32.7727; 0.375603; 1.39507; 0.4; 9.31034e-05; 0.1; 1.00122; 0.992861; 1.00053
5.9058; 32.7817; 0.375906; 1.39528; 0.4; 0.000107248; 0.1; 1.00119; 0.992842; 1.00052
5.9108; 32.792; 0.376231; 1.39551; 0.4; 0.000121206; 0.1; 1.00116; 0.992823; 1.00051
5.9158; 32.8035; 0.376576; 1.39575; 0.4; 0.000134966; 0.1; 1.00113; 0.992803; 1.00049
5.9208; 32.8163; 0.376942; 1.39601; 0.4; 0.000148514; 0.1; 1.0011; 0.992783; 1.00048
5.9258; 32.8302; 0.377328; 1.39627; 0.4; 0.000161839; 0.1; 1.00107; 0.992762; 1.00047
5.9308; 32.8454; 0.377733; 1.39655; 0.4; 0.000174931; 0.1; 1.00104; 0.992742; 1.00046
5.9358; 32.8617; 0.378156; 1.39684; 0.4; 0.000187777; 0.1; 1.00101; 0.992721; 1.00044
5.9408; 32.8792; 0.378598; 1.39714; 0.4; 0.000200367; 0.1; 1.00097; 0.992699; 1.00043
5.9458; 32.8978; 0.379058; 1.39745; 0.4; 0.000212691; 0.1; 1.00094; 0.992678; 1.00042
5.9508; 32.9175; 0.379535; 1.39777; 0.4; 0.000224738; 0.1; 1.00091; 0.992656; 1.0004
5.9558; 32.9383; 0.380028; 1.3981; 0.4; 0.000236499; 0.1; 1.00088; 0.992634; 1.00039
5.9608; 32.9601; 0.380537; 1.39844; 0.4; 0.000247964; 0.1; 1.00084; 0.992612; 1.00038
5.9658; 32.9829; 0.381061; 1.39879; 0.4; 0.000259125; 0.1; 1.00081; 0.992589; 1.00036
5.9708; 33.0068; 0.381601; 1.39915; 0.4; 0.000269972; 0.1; 1.00078; 0.992567; 1.00035
5.9758; 33.0316; 0.382154; 1.39952; 0.4; 0.000280498; 0.1; 1.00074; 0.992544; 1.00033
5.9808; 33.0573; 0.38272; 1.3999; 0.4; 0.000290693; 0.1; 1.00071; 0.992521; 1.00032
5.9858; 33.0839; 0.3833; 1.40028; 0.4; 0.000300552; 0.1; 1.00068; 0.992497; 1.00031
5.9908; 33.1114; 0.383891; 1.40068; 0.4; 0.000310066; 0.1; 1.00064; 0.992474; 1.00029
5.9958; 33.1397; 0.384494; 1.40108; 0.4; 0.000319229; 0.1; 1.00061; 0.992451; 1.00028
6.0008; 33.1689; 0.385108; 1.40149; 0.4; 0.000328035; 0.1; 1.00058; 0.992427; 1.00026
6.0058; 33.1988; 0.385731; 1.4019; 0.4; 0.000336477; 0.1; 1.00054; 0.992403; 1.00025
6.0108; 33.2294; 0.386364; 1.40233; 0.4; 0.00034455; 0.1; 1.00051; 0.992379; 1.00023
6.0158; 33.2608; 0.387006; 1.40276; 0.4; 0.000352248; 0.1; 1.00047; 0.992356; 1.00022
6.0208; 33.2929; 0.387656; 1.40319; 0.4; 0.000359568; 0.1; 1.00044; 0.992332; 1.0002
6.0258; 33.3256; 0.388313; 1.40364; 0.4; 0.000366503; 0.1; 1.00041; 0.992308; 1.00019
6.0308; 33.3589; 0.388977; 1.40408; 0.4; 0.000373052; 0.1; 1.00037; 0.992284; 1.00017
6.0358; 33.3927; 0.389647; 1.40454; 0.4; 0.000379209; 0.1; 1.00034; 0.99226; 1.00016
6.0408; 33.4271; 0.390322; 1.40499; 0.4; 0.000384971; 0.1; 1.00031; 0.992236; 1.00014
6.0458; 33.462; 0.391001; 1.40545; 0.4; 0.000390337; 0.1; 1.00027; 0.992212; 1.00013
6.05081; 33.4974; 0.391684; 1.40592; 0.4; 0.000395303; 0.1; 1.00024; 0.992189; 1.00012
6.05581; 33.5332; 0.392371; 1.40639; 0.4; 0.000399868; 0.1; 1.00021; 0.992165; 1.0001
6.06081; 33.5694; 0.39306; 1.40686; 0.4; 0.00040403; 0.1; 1.00017; 0.992141; 1.00009
6.06581; 33.606; 0.393751; 1.40734; 0.4; 0.000407787; 0.1; 1.00014; 0.992118; 1.00007
6.07081; 33.6428; 0.394443; 1.40782; 0.4; 0.00041114; 0.1; 1.00011; 0.992094; 1.00006
6.07581; 33.68; 0.395136; 1.4083; 0.4; 0.000414087; 0.1; 1.00008; 0.992071; 1.00004
6.08081; 33.7174; 0.395828; 1.40878; 0.4; 0.000416629; 0.1; 1.00005; 0.992048; 1.00003
6.08581; 33.755; 0.39652; 1.40927; 0.4; 0.000418766; 0.1; 1.00002; 0.992025; 1.00002
6.09081; 33.7928; 0.39721; 1.40976; 0.4; 0.000420499; 0.1; 0.999985; 0.992002; 1
6.09581; 33.8307; 0.397897; 1.41025; 0.4; 0.000421829; 0.1; 0.999954; 0.99198; 0.999987
6.10081; 33.8687; 0.398582; 1.41073; 0.4; 0.000422758; 0.1; 0.999924; 0.991957; 0.999973
6.10581; 33.9068; 0.399264; 1.41122; 0.4; 0.000423287; 0.1; 0.999894; 0.991935; 0.99996
6.11081; 33.9449; 0.399941; 1.41171; 0.4; 0.000423419; 0.1; 0.999865; 0.991913; 0.999946
6.11581; 33.9831; 0.400613; 1.4122; 0.4; 0.000423157; 0.1; 0.999836; 0.991892; 0.999933
6.12081; 34.0211; 0.401281; 1.41269; 0.4; 0.000422504; 0.1; 0.999808; 0.99187; 0.99992
6.12581; 34.0591; 0.401942; 1.41318; 0.4; 0.000421462; 0.1; 0.99978; 0.991849; 0.999907
6.13081; 34.097; 0.402596; 1.41366; 0.4; 0.000420037; 0.1; 0.999752; 0.991829; 0.999894
6.13581; 34.1347; 0.403244; 1.41415; 0.4; 0.000418231; 0.1; 0.999725; 0.991808; 0.999882
6.14081; 34.1723; 0.403884; 1.41463; 0.4; 0.00041605; 0.1; 0.999699; 0.991788; 0.999869
6.14581; 34.2096; 0.404515; 1.41511; 0.4; 0.000413498; 0.1; 0.999673; 0.991769; 0.999857
6.15081; 34.2467; 0.405138; 1.41558; 0.4; 0.000410579; 0.1; 0.999648; 0.991749; 0.999846
6.15581; 34.2836; 0.405752; 1.41606; 0.4; 0.000407301; 0.1; 0.999623; 0.99173; 0.999834
6.16081; 34.3201; 0.406355; 1.41653; 0.4; 0.000403667; 0.1; 0.999599; 0.991712; 0.999822
6.16581; 34.3562; 0.406949; 1.41699; 0.4; 0.000399685; 0.1; 0.999576; 0.991694; 0.999811
6.17081; 34.392; 0.407531; 1.41746; 0.4; 0.00039536; 0.1; 0.999553; 0.991676; 0.9998
6.17581; 34.4274; 0.408102; 1.41791; 0.4; 0.000390699; 0.1; 0.999531; 0.991659; 0.99979
6.18081; 34.4624; 0.408661; 1.41837; 0.4; 0.000385709; 0.1; 0.999509; 0.991642; 0.999779
6.18581; 34.4969; 0.409208; 1.41882; 0.4; 0.000380397; 0.1; 0.999489; 0.991626; 0.999769
6.19081; 34.5309; 0.409743; 1.41926; 0.4; 0.000374771; 0.1; 0.999468; 0.99161; 0.99976
6.19581; 34.5643; 0.410264; 1.4197; 0.4; 0.000368837; 0.1; 0.999449; 0.991595; 0.99975
6.20081; 34.5973; 0.410772; 1.42013; 0.4; 0.000362604; 0.1; 0.99943; 0.99158; 0.999741
6.20581; 34.6296; 0.411265; 1.42055; 0.4; 0.00035608; 0.1; 0.999412; 0.991566; 0.999732
6.21081; 34.6614; 0.411745; 1.42097; 0.4; 0.000349274; 0.1; 0.999395; 0.991552; 0.999724
6.21581; 34.6925; 0.41221; 1.42138; 0.4; 0.000342192; 0.1; 0.999379; 0.991539; 0.999716
6.22081; 34.723; 0.41266; 1.42178; 0.4; 0.000334846; 0.1; 0.999363; 0.991526; 0.999708
6.22581; 34.7528; 0.413094; 1.42218; 0.4; 0.000327242; 0.1; 0.999348; 0.991514; 0.9997
6.23081; 34.7819; 0.413513; 1.42257; 0.4; 0.000319391; 0.1; 0.999334; 0.991502; 0.999693
6.23581; 34.8103; 0.413916; 1.42295; 0.4; 0.000311302; 0.1; 0.99932; 0.991491; 0.999687
6.24081; 34.8379; 0.414303; 1.42332; 0.4; 0.000302984; 0.1; 0.999308; 0.991481; 0.99968
6.24581; 34.8648; 0.414674; 1.42368; 0.4; 0.000294446; 0.1; 0.999296; 0.991471; 0.999674
6.25081; 34.891; 0.415028; 1.42404; 0.4; 0.000285699; 0.1; 0.999285; 0.991462; 0.999668
6.25581; 34.9163; 0.415365; 1.42438; 0.4; 0.000276752; 0.1; 0.999274; 0.991453; 0.999663
6.26081; 34.9408; 0.415685; 1.42472; 0.4; 0.000267615; 0.1; 0.999265; 0.991445; 0.999658
6.26581; 34.9645; 0.415987; 1.42505; 0.4; 0.000258299; 0.1; 0.999256; 0.991438; 0.999654
6.27081; 34.9873; 0.416273; 1.42536; 0.4; 0.000248813; 0.1; 0.999249; 0.991431; 0.99965
6.27581; 35.0092; 0.41654; 1.42567; 0.4; 0.000239168; 0.1; 0.999241; 0.991425; 0.999646
6.28081; 35.0303; 0.41679; 1.42597; 0.4; 0.000229374; 0.1; 0.999235; 0.991419; 0.999642
6.28581; 35.0505; 0.417022; 1.42625; 0.4; 0.000219441; 0.1; 0.99923; 0.991414; 0.999639
6.29081; 35.0698; 0.417236; 1.42653; 0.4; 0.00020938; 0.1; 0.999225; 0.99141; 0.999637
6.29581; 35.0882; 0.41743; 1.4268; 0.4; 0.000199202; 0.1; 0.999219; 0.991401; 0.999631
6.30081; 35.1057; 0.417608; 1.42705; 0.4; 0.000188919; 0.1; 0.999216; 0.991398; 0.999629
6.30581; 35.1222; 0.417768; 1.42729; 0.4; 0.000178539; 0.1; 0.999213; 0.991396; 0.999628
6.31081; 35.1378; 0.417911; 1.42753; 0.4; 0.000168073; 0.1; 0.999212; 0.991394; 0.999627
6.31581; 35.1525; 0.418034; 1.42775; 0.4; 0.000157532; 0.1; 0.999212; 0.991393; 0.999627
6.32081; 35.1662; 0.41814; 1.42796; 0.4; 0.000146926; 0.1; 0.999212; 0.991393; 0.999627
6.32581; 35.179; 0.418228; 1.42816; 0.4; 0.000136266; 0.1; 0.999213; 0.991393; 0.999627
6.33081; 35.1907; 0.418297; 1.42835; 0.4; 0.000125563; 0.1; 0.999215; 0.991394; 0.999628
6.33581; 35.2016; 0.418349; 1.42853; 0.4; 0.000114827; 0.1; 0.999217; 0.991396; 0.999629
6.34081; 35.2114; 0.418382; 1.42869; 0.4; 0.000104069; 0.1; 0.999221; 0.991398; 0.99963
6.34581; 35.2203; 0.418398; 1.42885; 0.4; 9.32986e-05; 0.1; 0.999225; 0.9914; 0.999632
6.35081; 35.2282; 0.418396; 1.42899; 0.4; 8.2527e-05; 0.1; 0.99923; 0.991404; 0.999634
6.35581; 35.2351; 0.418376; 1.42912; 0.4; 7.17643e-05; 0.1; 0.999235; 0.991408; 0.999637
6.36081; 35.2411; 0.418339; 1.42923; 0.4; 6.10209e-05; 0.1; 0.999241; 0.991412; 0.999639
6.36581; 35.2461; 0.418285; 1.42934; 0.4; 5.03066e-05; 0.1; 0.999248; 0.991417; 0.999643
6.37081; 35.2502; 0.418213; 1.42943; 0.4; 3.96316e-05; 0.1; 0.999256; 0.991422; 0.999646
6.37581; 35.2533; 0.418125; 1.42951; 0.4; 2.90059e-05; 0.1; 0.999264; 0.991428; 0.99965
6.38081; 35.2554; 0.418019; 1.42957; 0.4; 1.84394e-05; 0.1; 0.999273; 0.991434; 0.999654
6.38581; 35.2566; 0.417898; 1.42963; 0.4; 7.94168e-06; 0.1; 0.999283; 0.991441; 0.999658
6.39081; 35.2568; 0.41776; 1.42967; 0.4; -2.47753e-06; 0.1; 0.999293; 0.991449; 0.999663
6.39581; 35.2561; 0.417605; 1.42971; 0.4; -1.2809e-05; 0.1; 0.999303; 0.991456; 0.999668
6.40081; 35.2545; 0.417435; 1.42973; 0.4; -2.30432e-05; 0.1; 0.999314; 0.991465; 0.999673
6.40581; 35.252; 0.41725; 1.42973; 0.4; -3.31712e-05; 0.1; 0.999326; 0.991473; 0.999679
6.41081; 35.2485; 0.417047; 1.42973; 0.4; -4.31839e-05; 0.1; 0.999336; 0.991477; 0.999681
6.41581; 35.2442; 0.416831; 1.42972; 0.4; -5.30707e-05; 0.1; 0.999348; 0.991486; 0.999687
6.42081; 35.239; 0.416601; 1.42969; 0.4; -6.28253e-05; 0.1; 0.999361; 0.991496; 0.999693
6.42581; 35.2329; 0.416356; 1.42966; 0.4; -7.24389e-05; 0.1; 0.999375; 0.991506; 0.999699
6.43081; 35.2259; 0.416097; 1.42961; 0.4; -8.1903e-05; 0.1; 0.999389; 0.991516; 0.999706
6.43581; 35.2181; 0.415825; 1.42956; 0.4; -9.12096e-05; 0.1; 0.999403; 0.991527; 0.999713
6.44081; 35.2095; 0.415539; 1.42949; 0.4; -0.000100351; 0.1; 0.999418; 0.991537; 0.999719
6.44581; 35.2001; 0.41524; 1.42942; 0.4; -0.00010932; 0.1; 0.999433; 0.991549; 0.999726
6.45081; 35.1898; 0.41493; 1.42934; 0.4; -0.000118108; 0.1; 0.999448; 0.99156; 0.999734
6.45581; 35.1788; 0.414606; 1.42924; 0.4; -0.000126709; 0.1; 0.999464; 0.991572; 0.999741
6.46081; 35.167; 0.414271; 1.42914; 0.4; -0.000135116; 0.1; 0.99948; 0.991584; 0.999749
6.46581; 35.1545; 0.413925; 1.42903; 0.4; -0.000143321; 0.1; 0.999496; 0.991596; 0.999757
6.47081; 35.1412; 0.413568; 1.42891; 0.4; -0.000151319; 0.1; 0.999513; 0.991609; 0.999764
6.47581; 35.1272; 0.4132; 1.42878; 0.4; -0.000159104; 0.1; 0.99953; 0.991622; 0.999772
6.48081; 35.1125; 0.412822; 1.42864; 0.4; -0.000166668; 0.1; 0.999547; 0.991635; 0.99978
6.48582; 35.0972; 0.412434; 1.42849; 0.4; -0.000174007; 0.1; 0.999564; 0.991648; 0.999789
6.49082; 35.0812; 0.412038; 1.42834; 0.4; -0.000181116; 0.1; 0.999582; 0.991661; 0.999797
6.49582; 35.0646; 0.411632; 1.42817; 0.4; -0.000187988; 0.1; 0.999599; 0.991674; 0.999805
6.50082; 35.0474; 0.411218; 1.428; 0.4; -0.000194619; 0.1; 0.999617; 0.991688; 0.999814
6.50582; 35.0295; 0.410796; 1.42783; 0.4; -0.000201005; 0.1; 0.999635; 0.991702; 0.999822
6.51082; 35.0112; 0.410367; 1.42765; 0.4; -0.00020714; 0.1; 0.999653; 0.991715; 0.999831
6.51582; 34.9923; 0.409931; 1.42746; 0.4; -0.000213021; 0.1; 0.99967; 0.991729; 0.999839
6.52082; 34.9728; 0.409489; 1.42726; 0.4; -0.000218645; 0.1; 0.999688; 0.991743; 0.999848
6.52582; 34.9529; 0.40904; 1.42706; 0.4; -0.000224006; 0.1; 0.999706; 0.991757; 0.999857
6.53082; 34.9325; 0.408586; 1.42685; 0.4; -0.000229103; 0.1; 0.999724; 0.991771; 0.999865
6.53582; 34.9116; 0.408127; 1.42664; 0.4; -0.000233931; 0.1; 0.999742; 0.991785; 0.999874
6.54082; 34.8904; 0.407664; 1.42642; 0.4; -0.000238489; 0.1; 0.99976; 0.991799; 0.999882
6.54582; 34.8687; 0.407196; 1.4262; 0.4; -0.000242774; 0.1; 0.999778; 0.991813; 0.999891
6.55082; 34.8466; 0.406725; 1.42598; 0.4; -0.000246783; 0.1; 0.999795; 0.991826; 0.999899
6.55582; 34.8243; 0.40625; 1.42575; 0.4; -0.000250515; 0.1; 0.999813; 0.99184; 0.999908
